"Country","max_Y2009","max_Y2010","max_Y2011","min_Y2009","min_Y2010","min_Y2011"
"China, Taiwan Province of",0.583498555730542,0.6111486049066,0.597527747679152,0.388154454411045,0.405499590197702,0.391596099218087
"Colombia",0.822820191350182,0.82091503760891,0.805400212202786,0.797250501098419,0.793483817841509,0.778266462493433
"Congo",0.935580350181661,0.935270394301567,0.935533230165431,0.887553668162623,0.886812705462789,0.886602882722432
"Costa Rica",0.862378688948423,0.861538967985882,0.852742292029448,0.833527469786709,0.834518080162668,0.824189687930074
"Côte d'Ivoire",0.524994834050061,0.528712372971838,0.549716334741753,0.510491812931167,0.513761756357261,0.53491821856373
"Croatia",0.73046977285621,0.724603006122644,0.731876828737813,0.725841449636559,0.720616023710773,0.726509157510671
"Cuba",0.988323008941969,0.989903692619893,0.991717108467203,0.939792395874402,0.928930808012565,0.943726993430884
"Cyprus",0.744982336187243,0.707489739858935,0.714210455386349,0.724481118772726,0.686164740783272,0.692566229289947
"Czech Republic",0.777405937900465,0.766386004050324,0.767941159285397,0.774141623850296,0.763114415612559,0.76439077719586
"Democratic People's Republic of Korea",0.630329433987849,0.624849504292185,0.624868115217719,0.394801082923768,0.40229255193362,0.418874001443791
"Denmark",0.52975834156818,0.503103156180505,0.494012772513049,0.527586031464719,0.50014016893086,0.492532941412264
"Djibouti",0.996551724137931,0.99646017699115,0.9965274405051,0.158779840848806,0.142501164415463,0.157430791646431
"Dominica",0.956782364884463,0.949659054505515,0.953323811390857,0.914426094064497,0.91537229417418,0.917103089030162
"Dominican Republic",0.992720036024325,0.993088369166486,0.993121330592614,0.984576104751379,0.984197716380026,0.98316737532689
"Ecuador",0.847280247217532,0.823174916536832,0.84550175834548,0.833955080818432,0.807620563475024,0.829866229043986
"Egypt",0.463255383313609,0.442627505635025,0.448524995217646,0.453718801976986,0.433368631124506,0.439328714898291
"El Salvador",0.852637251930862,0.839888456944486,0.8540827007775,0.847831282994808,0.834493162622699,0.848547897588497
"Estonia",0.661923864224283,0.637550906460792,0.682569240691453,0.651057607953991,0.624983846791796,0.664800406523397
"Ethiopia",0.851554062887665,0.824176245499044,0.83464468041851,0.54650150361643,0.533655699608679,0.550141383343128
"Fiji",0.878038667848015,0.874986465526818,0.893860402440482,0.870390021014787,0.865491007250728,0.886367994701993
"Finland",0.717901991219714,0.705157545865627,0.680034313580487,0.704816666555636,0.687883441024564,0.662812666333869
"France",0.758170739344503,0.761383921042958,0.743815061187104,0.750907847449073,0.7540912077256,0.736709520274634
"French Polynesia",0.301300707843771,0.299089371444192,0.289581651869787,0.158438431964356,0.160496147340725,0.153660546139359
"Gabon",0.978176056937197,0.979658557521889,0.979613212907738,0.932095486772229,0.927959840528116,0.924286843914282
"Gambia",0.417197427141062,0.415386374701766,0.426201396042054,0.379246576151819,0.376671801118259,0.361866069733049
"Georgia",0.788349242088411,0.785117113992993,0.759365771877439,0.750393865269375,0.719813759937988,0.709178269161909
"Germany",0.803325733657536,0.807245217371589,0.801343408733763,0.800168243991456,0.804709218138322,0.799047807459601
"Ghana",0.710357453248764,0.719497806370564,0.719859755732909,0.707262066570637,0.716440704373549,0.716800696308534
"Greece",0.738813519131076,0.780580578086388,0.804949304899419,0.732325201366858,0.773859596556723,0.798014079687242
"Grenada",0.994325149000485,0.994057399496111,0.993476704409854,0.777768272164713,0.766376382955416,0.755005170905041
"Guatemala",0.88785681729057,0.890233477153047,0.871416451328292,0.875501394284849,0.878594603861571,0.8591115192872
"Guinea",0.588695886195131,0.587301716148137,0.577443596985537,0.509621534046796,0.508178016246972,0.50256103298703
"Guinea-Bissau",0.584194976837443,0.586415819849949,0.615750274487581,0.411909409269655,0.439202918034035,0.46539938575498
"Guyana",0.992714125299809,0.991441267158111,0.994569422413584,0.985591192572586,0.983279923275323,0.987475075352422
"Haiti",0.999635179225757,0.999625374317234,0.999604026692869,0.948546561006515,0.947172394887773,0.942586241563635
"Honduras",0.775395908367779,0.752890861214982,0.730769820887973,0.763668330599232,0.740730520282288,0.717095426596025
"Hungary",0.939762966406554,0.9407585928126,0.951113126511063,0.934626662245139,0.93644678581011,0.946677422731614
"Iceland",1,1,1,0.997568649885583,0.997930830623707,0.997151713160761
"India",0.373966140033969,0.383965618536052,0.370052155618795,0.32294519838631,0.330982378013556,0.325692184900336
"Indonesia",0.599558061574162,0.615654490489152,0.63272433976419,0.581799208247982,0.600859689361647,0.614773399553868
"Iran (Islamic Republic of)",0.439604603029357,0.473351000373181,0.500825871330161,0.389431242531762,0.41762994945402,0.436359919556868
"Iraq",0.433539583754495,0.375170608572989,0.415465327605792,0.398855548726521,0.345780128926887,0.385805585889629
"Ireland",0.927005305446048,0.927889535167031,0.930950627013223,0.909835366087702,0.913453118747333,0.918130744896978
"Israel",0.782527254137301,0.770310105400622,0.757009343473291,0.721694358703335,0.716178873887484,0.695785887657282
"Italy",0.876504116253434,0.875863094180875,0.873748198574235,0.850852193839512,0.851055876233675,0.848048734719909
"Jamaica",0.991051668667608,0.990757543748712,0.989885428336531,0.960849113688489,0.960491922352216,0.957501754974817
"Japan",0.57795416838338,0.569416417061728,0.574010777272364,0.503836222962151,0.495701146351693,0.500207745517738
"Jordan",0.724204822055279,0.750818254139876,0.7579508382941,0.675948027520172,0.70007280864816,0.707452361047797
"Kazakhstan",0.298475260795893,0.409892282823426,0.27145580898545,0.287748303715143,0.391724807140119,0.255485649115467
"Kenya",0.98001409564282,0.975388937284387,0.974211409082761,0.932346116391883,0.924617785605702,0.927968974193151
"Kiribati",0.122309083792618,0.129176239268609,0.121325599430581,0.031735621118998,0.0352289275706708,0.0371822247718605
"Kuwait",0.826833005088155,0.817271099385641,0.82050672612776,0.698220128831407,0.691190510157331,0.701396682267036
"Kyrgyzstan",0.613622745089423,0.659052161689386,0.665714136110248,0.589628193789502,0.632795102570556,0.641289267814348
"Lao People's Democratic Republic",0.417662770682229,0.413432067568101,0.423930007315972,0.293467399382903,0.290360059297972,0.312613375993761
"Latvia",0.945120005434048,0.956293441393699,0.950816164746367,0.926395535023785,0.941045973572869,0.933250455676969
"Lebanon",0.682039968721478,0.703652705652303,0.699219484538709,0.650819942896911,0.670295501228575,0.662786667869057
"Lesotho",0.95270906126252,0.92741218183812,0.964412600443824,0.75072443512695,0.787819989521524,0.79333301225887
"Liberia",0.671597679933518,0.674693672220293,0.68009634820184,0.627693086401427,0.619692414569584,0.624999268493366
"Libya",0.694276951365084,0.690926759312481,0.697315283364068,0.652839775892365,0.650700995215201,0.650089299975315
"Lithuania",0.678627974918569,0.743409189236549,0.744548340276093,0.660980032989766,0.725899801202565,0.723727122291328
"Luxembourg",0.992482091791953,0.99293927454065,0.993567924048779,0.991462810385345,0.991841923480092,0.992185191407243
"Madagascar",1,1,1,0.963042720990052,0.961272371257243,0.959094183715796
"Malawi",0.985282364114188,0.990527516337501,0.98662752845965,0.960297248497588,0.964300682485313,0.959932661532722
"Malaysia",0.963009953146107,0.961477213975178,0.96443729147714,0.956665967871562,0.953346345352884,0.957026046733982
"Maldives",0.520679942679251,0.486952425812529,0.488037187257895,0.0767900380491179,0.0797927461139894,0.0779747527685365
"Mali",0.451596098743846,0.435806365415285,0.479905701795231,0.427478339743185,0.404960875715065,0.45042506033329
"Malta",0.688154657904573,0.685112010326014,0.70501948558067,0.406333394181205,0.431023969972206,0.45742790335152
"Mauritania",0.343884692568726,0.274439984114547,0.312237363684309,0.246322495657097,0.192267648416285,0.221480460708756
"Mauritius",1,1,1,0.998196972835365,0.998030636717734,0.997660040147045
"Mexico",0.758580751702879,0.729960077997746,0.760734589691385,0.745160177114314,0.717066653280111,0.746170745676786
"Mongolia",0.965156613214609,0.965772625524312,0.966979307677432,0.909915290965683,0.903336071566328,0.912441788142813
"Montenegro",0.796910461500609,0.797752469303758,0.79924308528988,0.793728868922628,0.794513330137383,0.796199192353741
"Morocco",0.403796709960217,0.452638199455146,0.436324089975328,0.38558891322881,0.427433617617823,0.406087856786294
"Mozambique",0.940382801813509,0.96946833807003,0.964307249291206,0.897725181403671,0.937607345011274,0.933064060775287
"Myanmar",0.282766923441517,0.295326420721651,0.319071609177504,0.205794745726039,0.218293458383594,0.236307505171901
"Namibia",0.915870659257885,0.894243906335547,0.914208316810478,0.252335258306679,0.251885886595519,0.241723931954281
"Nepal",0.565446087711469,0.585362061597423,0.579925021783944,0.354641796567838,0.362712428386359,0.35794423947278
"Netherlands",0.795853901959536,0.802340093415101,0.789369583343409,0.785362429788957,0.789219247369442,0.776084073380772
"New Caledonia",0.587229617304493,0.592146840148699,0.569157544026654,0.415328618968386,0.419563197026022,0.410923369823893
"New Zealand",1,1,1,0.964551360642443,0.964386333113738,0.968128249186509
"Nicaragua",0.86853341367674,0.883492870108863,0.876233625188011,0.862756557340348,0.878154077924875,0.870978770513154
"Niger",0.335229188055238,0.248677384922549,0.306075537155264,0.274557553363228,0.205956780549707,0.253432587743283
"Nigeria",0.581887199742821,0.575199011003204,0.611884227309758,0.511600170443669,0.503738001566862,0.542985345514765
"Norway",0.807156916671394,0.812764852962806,0.830788520183184,0.801631151968704,0.809758643860545,0.827452769542996
"Occupied Palestinian Territory",0.701803897773518,0.742839758504828,0.74384820086867,0.66717091216344,0.715911200335508,0.712567532147616
"Pakistan",0.758014231137329,0.755066933279812,0.762559218581212,0.733626899712118,0.729819946498771,0.740283052830488
"Panama",0.928494748381059,0.937722395405424,0.943711154678124,0.916957214467641,0.917155768969514,0.921021499838397
"Paraguay",0.808794430985228,0.859112345207754,0.872285675188744,0.805531443624843,0.856373949912767,0.869970121807887
"Peru",0.802810376974649,0.797226004569583,0.792354027659892,0.783174520737895,0.778467120195003,0.773164280902716
"Philippines",0.231362308746647,0.243871037546589,0.24092803107813,0.147248999652336,0.149117403723093,0.151091586642804
"Poland",0.804337563828261,0.7960515624956,0.781273558651602,0.746940835953329,0.741132597048701,0.728752729591008
"Portugal",0.899866698818327,0.900573624343965,0.89844011081645,0.842154689551487,0.842519785808381,0.839265344666353
"Republic of Korea",0.41886742706708,0.448614224919516,0.435504947150646,0.266030791603895,0.27913689605151,0.265328019431957
"Republic of Moldova",0.882079635150524,0.806246937205653,0.843212148047783,0.875606568474591,0.797736477266726,0.836465173071333
"Romania",0.905133125316675,0.903954852065838,0.916826063396438,0.902568016182271,0.901708886760091,0.914325951767084
"Russian Federation",0.841329951992432,0.806769638781543,0.767788526488588,0.829898993286572,0.791131002146339,0.756377990176275
"Rwanda",0.975104636881092,0.978040534961234,0.980840203082956,0.959387007971714,0.963791125363446,0.966188646871014
"Saint Kitts and Nevis",0.989408473221423,0.988064615701204,0.992739718923404,0.428057553956835,0.454470624549851,0.620520665871493
"Saint Lucia",0.999198157219501,0.999253257663443,0.999323468697417,0.884170165616982,0.83519396632192,0.830901868267212
"Saint Vincent and the Grenadines",0.995651705773706,0.996366498640418,0.995457184820849,0.827401707844322,0.731685403978565,0.817348088943539
"Samoa",0.228753506624074,0.237752758369636,0.195893370587566,0.170000324312053,0.179789788702651,0.140917656232232
"Sao Tome and Principe",0.838432437208331,0.831465680854224,0.829703038315899,0.720809002481948,0.709339362632647,0.702077612927829
"Saudi Arabia",0.412165539251712,0.374141819777898,0.398156421664809,0.291932846063553,0.244890762058363,0.253365615401228
"Senegal",0.665333745432607,0.668940035816229,0.702022248718087,0.648680058549731,0.653086126854326,0.681150378607166
"Serbia",0.712341409021563,0.714658521330411,0.721707813867109,0.711412764500297,0.71377107528154,0.720696131689142
"Sierra Leone",0.751125247791825,0.754685972743307,0.753142574000621,0.646859273228358,0.653122475769108,0.656979751463457
"Slovakia",0.879269095744791,0.854812985646493,0.86485454931532,0.86985822168855,0.846035058420227,0.85845619897085
"Slovenia",0.908664632968376,0.903372498138738,0.910577252550256,0.886354303787801,0.886951831264863,0.894999952529283
"Solomon Islands",0.481250479680725,0.483628591162799,0.491464422650703,0.43080005948041,0.435417405589053,0.444891763541168
"Somalia",0.827909570102802,0.74432465612796,0.861085470532759,0.611491652103342,0.544407912143736,0.616606855146259
"South Africa",0.98857790289765,0.988029007173356,0.989294381642195,0.979300268432597,0.977487708444605,0.978374148418617
"Spain",0.811709228281707,0.822366390461765,0.811293369828323,0.799815810991813,0.810172524610285,0.798472061241885
"Sri Lanka",0.140786791351659,0.135846914827907,0.14407792878032,0.126985296456617,0.122359470039767,0.129474668845691
"Sudan (former)",0.74627070995315,0.809668610871158,0.719304989152013,0.685077148338869,0.734477651751008,0.64616661540297
"Suriname",0.984837873023242,0.98453462619749,0.98730179012814,0.96131356659165,0.96153017901348,0.962352602933366
"Swaziland",0.999405428151683,0.999213683349716,0.999241331190248,0.98659072997017,0.986184511191465,0.985748645968577
"Sweden",0.65217813154524,0.664758464222489,0.62638495826398,0.640312167251287,0.650755273036534,0.613923025573993
"Switzerland",0.67661164957931,0.723113914476765,0.673862631505244,0.668522376565676,0.714840882941348,0.665744195315943
"Syrian Arab Republic",0.461407984810458,0.43958503558858,0.430385987568937,0.42402245118923,0.397050115292593,0.385729769232162
"Tajikistan",0.623289881319099,0.639151964356298,0.691093910549355,0.571241380989571,0.582599968991971,0.631331457774925
"Thailand",0.345964673255168,0.302208200008314,0.27005365835359,0.319583695027435,0.27633854751056,0.248200122056468
"The former Yugoslav Republic of Macedonia",0.869308652517934,0.850683746845234,0.852252698016459,0.862464965170485,0.84163285852299,0.842418293838607
"Timor-Leste",0.679651585930434,0.679655227033959,0.596802909201106,0.527425051678476,0.5469329865898,0.415394522519792
"Togo",0.610954575168985,0.61177406569718,0.631264112596652,0.56147068202972,0.562345813764683,0.585316795263999
"Trinidad and Tobago",0.980924216086868,0.980213031525909,0.979701389592651,0.536808361740072,0.52338982012543,0.557522056966189
"Tunisia",0.519535051513388,0.638681727535197,0.55946812894953,0.463350718097427,0.572135012054648,0.497383053096936
"Turkey",0.357759815713666,0.350682302218677,0.357130844790783,0.351535138843427,0.344295296293777,0.35086532174653
"Turkmenistan",0.558517224810441,0.589097169869354,0.648339690199407,0.550005436155689,0.580329849676538,0.637533429056388
"Uganda",0.957580020540223,0.956654360042238,0.948027468302215,0.934992148638972,0.926978032886905,0.913604869444895
"Ukraine",0.88711935240015,0.847020057710386,0.848757931119648,0.880348177004412,0.84131540337028,0.842619210688853
"United Arab Emirates",0.243756580094689,0.231857482966721,0.463955291169827,0.204889615883945,0.202998944002773,0.404337565951774
"United Kingdom",0.801934779598188,0.833266833479614,0.805552679864349,0.78598642961732,0.818204941600663,0.791877077225164
"United Republic of Tanzania",0.934251223256445,0.941587715777884,0.948103599781305,0.86372738590692,0.874470930204219,0.87637711574094
"United States of America",0.989504054398672,0.98769530549708,0.987517152888505,0.988394946717542,0.98647891198622,0.986282391674974
"Uruguay",1,1,1,0.994594966271096,0.994440292630288,0.9945082390275
"Uzbekistan",0.617801422659627,0.622673476167118,0.632601764097248,0.574518215326643,0.577517254951574,0.585147135705513
"Vanuatu",0.249953673609252,0.181778200525707,0.187469407733725,0.0609214098517853,0.0430691499698285,0.0431239462663839
"Venezuela (Bolivarian Republic of)",0.899820943437095,0.876111719299552,0.870725141932826,0.886287787729683,0.859069404783063,0.852876888644008
"Viet Nam",0.350303693222525,0.348535715173888,0.345717058685545,0.231679673072251,0.232973624561045,0.235985675122008
"Yemen",0.658476745327628,0.661570021263923,0.677912366252043,0.645099125454626,0.648454469052121,0.66357134146039
"Zambia",0.961785516000342,0.971921341316824,0.970231995066773,0.90735682508552,0.922200760154017,0.919467474508575
"Zimbabwe",0.891895346414701,0.92154452692331,0.902294380024717,0.854921374733833,0.886975565830421,0.868285281898042
