"Y2009","Y2010","Y2011","Country"
0.117391304347826,0.134490238611714,0.138888888888889,"Afghanistan"
0.981210855949896,0.984282907662082,0.984761904761905,"Albania"
0.194662480376766,0.217322834645669,0.21319018404908,"Algeria"
0.947945205479452,0.940860215053763,0.942257217847769,"Angola"
0.873983739837398,0.882113821138211,0.865671641791045,"Antigua and Barbuda"
0.815340909090909,0.819718309859155,0.806818181818182,"Argentina"
0.310492505353319,0.285077951002227,0.30952380952381,"Armenia"
0.997206703910615,0.997134670487106,0.997118155619596,"Australia"
0.976303317535545,0.970731707317073,0.969121140142518,"Austria"
0.19078947368421,0.191666666666667,0.196308724832215,"Azerbaijan"
0.857664233576642,0.876865671641791,0.876865671641791,"Bahamas"
0.257019438444924,0.252723311546841,0.247216035634744,"Bangladesh"
0.782608695652174,0.800511508951407,0.810606060606061,"Barbados"
0.940874035989717,0.942643391521197,0.944309927360775,"Belarus"
0.97979797979798,0.981524249422633,0.980861244019139,"Belgium"
0.750582750582751,0.757918552036199,0.757575757575758,"Belize"
0.579150579150579,0.560483870967742,0.539583333333333,"Benin"
0.887218045112782,0.900709219858156,0.880149812734082,"Bermuda"
0.666666666666667,0.638728323699422,0.620786516853933,"Bolivia (Plurinational State of)"
0.98993288590604,0.991496598639456,0.99151103565365,"Bosnia and Herzegovina"
0.769620253164557,0.751295336787565,0.760925449871465,"Botswana"
0.578947368421053,0.585081585081585,0.585812356979405,"Brazil"
0.6426735218509,0.635658914728682,0.637755102040816,"Brunei Darussalam"
0.990430622009569,0.993197278911565,0.993318485523385,"Bulgaria"
0.420353982300885,0.424597364568082,0.427286356821589,"Burkina Faso"
0.712871287128713,0.713235294117647,0.693586698337292,"Cabo Verde"
0.292517006802721,0.300668151447661,0.31359649122807,"Cambodia"
0.685767097966728,0.683636363636364,0.680505415162455,"Cameroon"
0.995604395604396,0.995726495726496,0.995575221238938,"Canada"
0.535603715170279,0.551515151515152,0.556574923547401,"Central African Republic"
0.509842519685039,0.506796116504854,0.498062015503876,"Chad"
0.75,0.760663507109005,0.747641509433962,"Chile"
0.674285714285714,0.679886685552408,0.675141242937853,"China, Hong Kong SAR"
0.672185430463576,0.683168316831683,0.683385579937304,"China, Macao SAR"
0.663701067615658,0.666092943201377,0.666666666666667,"China, mainland"
0.547884187082405,0.54646017699115,0.549668874172185,"China, Taiwan Province of"
0.619205298013245,0.63973063973064,0.631034482758621,"Colombia"
0.841549295774648,0.839041095890411,0.839590443686007,"Congo"
0.68232044198895,0.690217391304348,0.687002652519894,"Costa Rica"
0.492957746478873,0.509345794392523,0.518518518518519,"Côte d'Ivoire"
0.98936170212766,0.989071038251366,0.989010989010989,"Croatia"
0.698729582577132,0.674846625766871,0.645101663585952,"Cuba"
0.363924050632911,0.369230769230769,0.362776025236593,"Cyprus"
0.954666666666667,0.954054054054054,0.958005249343832,"Czech Republic"
0.653846153846154,0.649350649350649,0.650214592274678,"Democratic People's Republic of Korea"
0.924623115577889,0.925837320574163,0.921319796954315,"Denmark"
0.692631578947368,0.692913385826772,0.693798449612403,"Djibouti"
0.827751196172249,0.8,0.75130890052356,"Dominica"
0.77859778597786,0.788079470198676,0.765625,"Dominican Republic"
0.885245901639344,0.866666666666667,0.8671875,"Ecuador"
0.465384615384615,0.446969696969697,0.464102564102564,"Egypt"
0.377729257641921,0.371681415929204,0.37117903930131,"El Salvador"
0.980815347721823,0.913439635535307,0.922566371681416,"Estonia"
0.661625708884688,0.65406427221172,0.647058823529412,"Ethiopia"
0.890214797136038,0.914549653579677,0.909722222222222,"Fiji"
0.94484412470024,0.944186046511628,0.943793911007026,"Finland"
0.987405541561713,0.988009592326139,0.990384615384615,"France"
0.953125,0.949685534591195,0.945161290322581,"French Polynesia"
0.766169154228856,0.767901234567901,0.769230769230769,"Gabon"
0.360416666666667,0.382178217821782,0.394891944990177,"Gambia"
0.284274193548387,0.230277185501066,0.284294234592445,"Georgia"
0.97,0.969773299748111,0.968058968058968,"Germany"
0.643990929705215,0.63963963963964,0.637387387387387,"Ghana"
0.986274509803922,0.987927565392354,0.98991935483871,"Greece"
0.83955223880597,0.837638376383764,0.858620689655172,"Grenada"
0.339285714285714,0.351111111111111,0.351528384279476,"Guatemala"
0.442013129102845,0.459694989106754,0.458149779735683,"Guinea"
0.33810888252149,0.352112676056338,0.339181286549708,"Guinea-Bissau"
0.922330097087379,0.923444976076555,0.922705314009662,"Guyana"
0.596685082872928,0.559493670886076,0.550432276657061,"Haiti"
0.3675,0.356410256410256,0.36144578313253,"Honduras"
0.971428571428571,0.956403269754768,0.948424068767908,"Hungary"
0.972451790633609,0.968390804597701,0.968208092485549,"Iceland"
0.545054945054945,0.554852320675105,0.555323590814196,"India"
0.41371158392435,0.412587412587413,0.421052631578947,"Indonesia"
0.314238952536825,0.333865814696486,0.339652448657188,"Iran (Islamic Republic of)"
0.252525252525252,0.236363636363636,0.219959266802444,"Iraq"
0.949671772428884,0.946466809421842,0.958057395143488,"Ireland"
0.320284697508897,0.289285714285714,0.284926470588235,"Israel"
0.97678916827853,0.978,0.985971943887776,"Italy"
0.78030303030303,0.783854166666667,0.763546798029557,"Jamaica"
0.501278772378517,0.50379746835443,0.516455696202532,"Japan"
0.210237659963437,0.239543726235741,0.233885819521179,"Jordan"
0.346987951807229,0.321596244131455,0.395,"Kazakhstan"
0.882075471698113,0.888631090487239,0.87741935483871,"Kenya"
0.715068493150685,0.713527851458886,0.730666666666667,"Kiribati"
0.45841784989858,0.473267326732673,0.465160075329567,"Kuwait"
