"Y2009","Y2010","Y2011","Country"
0.0869565217391305,0.0932754880694144,0.102564102564103,"Afghanistan"
0.881002087682673,0.874263261296661,0.870476190476191,"Albania"
0.149136577708006,0.166929133858268,0.16717791411043,"Algeria"
0.89041095890411,0.884408602150538,0.879265091863517,"Angola"
0.853658536585366,0.857723577235773,0.83955223880597,"Antigua and Barbuda"
0.920454545454546,0.909859154929577,0.909090909090909,"Argentina"
0.156316916488222,0.149220489977728,0.138528138528139,"Armenia"
0.879888268156425,0.871060171919771,0.864553314121037,"Australia"
0.864928909952607,0.868292682926829,0.864608076009501,"Austria"
0.131578947368421,0.125,0.12751677852349,"Azerbaijan"
0.722627737226277,0.727611940298507,0.712686567164179,"Bahamas"
0.226781857451404,0.222222222222222,0.21380846325167,"Bangladesh"
0.845108695652174,0.846547314578006,0.845959595959596,"Barbados"
0.796915167095115,0.815461346633416,0.803874092009685,"Belarus"
0.866161616161617,0.891454965357968,0.882775119617225,"Belgium"
0.701631701631702,0.701357466063348,0.696969696969697,"Belize"
0.542471042471042,0.536290322580645,0.514583333333333,"Benin"
0.676691729323308,0.74468085106383,0.756554307116105,"Bermuda"
0.776811594202899,0.748554913294798,0.727528089887641,"Bolivia (Plurinational State of)"
0.860738255033557,0.863945578231293,0.865874363327674,"Bosnia and Herzegovina"
0.741772151898734,0.702072538860104,0.709511568123393,"Botswana"
0.923444976076555,0.923076923076923,0.917620137299771,"Brazil"
0.501285347043702,0.496124031007752,0.507653061224489,"Brunei Darussalam"
0.949760765550239,0.938775510204082,0.942093541202673,"Bulgaria"
0.361356932153392,0.376281112737921,0.379310344827586,"Burkina Faso"
0.650990099009901,0.649509803921569,0.6270783847981,"Cabo Verde"
0.256235827664399,0.265033407572383,0.271929824561404,"Cambodia"
0.632162661737523,0.636363636363636,0.63898916967509,"Cameroon"
0.883516483516484,0.888888888888889,0.878318584070796,"Canada"
0.637770897832817,0.618181818181818,0.614678899082569,"Central African Republic"
0.374015748031496,0.378640776699029,0.374031007751938,"Chad"
0.833333333333333,0.836492890995261,0.827830188679245,"Chile"
0.388571428571428,0.396600566572238,0.398305084745763,"China, Hong Kong SAR"
0.503311258278146,0.518151815181518,0.501567398119122,"China, Macao SAR"
0.459074733096085,0.461273666092943,0.458762886597938,"China, mainland"
0.389755011135857,0.391592920353982,0.388520971302428,"China, Taiwan Province of"
0.771523178807947,0.781144781144781,0.782758620689655,"Colombia"
0.721830985915493,0.705479452054794,0.713310580204778,"Congo"
0.69060773480663,0.698369565217391,0.70026525198939,"Costa Rica"
0.424882629107981,0.439252336448598,0.439814814814815,"Côte d'Ivoire"
0.86968085106383,0.890710382513661,0.898351648351648,"Croatia"
0.936479128856624,0.932515337423313,0.942698706099815,"Cuba"
0.253164556962025,0.252307692307692,0.236593059936908,"Cyprus"
0.909333333333333,0.918918918918919,0.918635170603675,"Czech Republic"
