"","N
America","C
America","Caribbean","Andes","Trop. S
America","Temp. S
America","W
Africa","C
Africa","E
Africa","S
Africa","IOI","NW
Europe","SW
Europe","NE
Europe","SE
Europe","SE
Mediterranean","W
Asia","C
Asia","S
Asia","E
Asia","SE
Asia","Pacific","ANZ"
"N
America",44.3086994726467,5.34146749965785,5.5559869603988,15.693315867643,16.5984662202384,88.4171697895408,0.693941551757127,7.10200030555842,2.69756189844346,19.4709510605914,2.15840652446675,124.907109782799,111.187332601716,59.8242874100304,72.5406137948526,84.5176302292589,86.9217862995617,60.1692453202938,3.8664548766113,15.361016957116,2.15502520800473,18.5900683826458,84.7904974211868
"C
America",69.9573058032502,327.959277960724,199.896481025239,103.433409643267,273.171641566445,65.2552917801908,401.713751852667,423.620161216837,292.835442881167,679.863679757438,441.045931201937,33.1742853423047,30.114836185539,24.4026511994629,55.0045426021223,115.892347357123,68.4821055260317,33.1548381398523,52.4310225569958,98.4185682488976,169.109156020497,340.017715383454,47.0281448704534
"Caribbean",5.03776742791856,5.66486807054312,17.1860085017906,5.48075049285143,9.28937721882549,0.110732211972485,23.6701280996794,41.6287206582397,54.9448635470407,7.25608059557757,15.2277289836888,0.231582453925789,0.426227146351764,0.648397923418174,2.3271471170415,4.62217955144295,8.49217015743366,10.6319965188825,4.35466768326037,4.34725347885711,6.46218191540755,183.981917497431,5.57848717760002
"Andes",268.694580516961,96.9426546117779,116.937874625064,85.128289862382,217.01804111736,149.971920177087,37.6492378512383,94.0197717067776,82.9903310701003,131.300260944868,32.8406076362942,257.032840039356,258.765991867355,376.457889519769,259.143862288775,371.382092043209,191.91172109897,334.822918601749,100.654266977991,175.15352688062,23.58806434859,65.5092936829771,214.680425611289
"Trop. S
America",47.4187217371055,39.7742108067816,199.300722773485,80.7614254467523,197.311774134129,38.8927510411648,580.956442539214,408.844779991868,188.653507678076,467.982280864197,396.854484112282,28.8709944365871,21.9232161713742,12.7977121628136,13.8956916060626,23.0569307939554,37.1724252632095,16.7785435782342,36.402642779546,89.3106198139406,134.03088382094,407.143237441683,55.8449064051306
"Temp. S
America",1,0.024830174890948,0.118587786371145,0.611771131779665,3.84781682261348,12.4742363788203,0.294745338384206,0.418905953269496,1.07314885605121,0.908780182135079,0.183874051484271,2.21099688409305,0.223570341798281,2.38214596089339,1.51083098732546,4.58507423509404,4.19279030915379,2.70939914874569,1.59211575946726,2.32872328923019,1.34870326414075,1.19376749719486,1.666666667
"W
Africa",37.0820948995295,46.2169844450493,205.963166525584,105.765837784257,146.63250363924,25.0187187422866,525.270902800328,141.151732141796,135.340331439076,79.2403352126467,288.732254851036,35.2731166244797,37.9133050641829,19.8786547761601,46.0040038181403,80.7774081218865,99.3506808881492,17.332776553056,287.932199501464,217.711126788957,365.88565523797,185.423057496525,59.6404025604082
"C
Africa",37.0820948995295,45.6941058056978,157.14386144725,98.2892500201201,142.20908380614,25.0187187422866,222.370442356067,91.5148439666603,114.455205870775,73.9328456586278,288.732254851036,35.2454338829104,37.8937444860674,17.743679036251,46.0040038181403,80.7774081218865,97.8240662948312,17.1290425167571,267.660956724935,216.506236285258,365.797925133785,135.714351261583,59.6404025604082
"E
Africa",24.6223257169129,11.2786502015613,21.5708977789687,9.32018620879881,17.5269244428305,6.45102222948589,184.873353135532,57.4837101710417,119.483683628396,31.717130274578,12.9009828523446,24.6539693707963,54.3124856157659,13.8091803288146,47.2430333895197,59.6456670835994,39.7080120345608,13.2477105013634,60.9277173643429,8.67117846858722,7.9454091391579,20.4717518027882,35.3814897387214
"S
Africa",6.97536613904083,6.98118913575399,13.4424545128295,4.27349922847054,4.90534858719075,2.18026963258221,182.71122451079,52.1050044025337,110.359725590541,29.1484434380664,3.40216287299225,1.19673736879471,5.42579080449101,2.26491390310399,17.1356130801502,31.6432476935554,27.9308645749777,10.8129782710172,55.7627970465986,5.62395190964517,4.56921010518601,7.62210289605002,9.63977563837244
"IOI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NW
Europe",151.244664900583,132.200568042317,111.297551002115,71.6115756501994,176.4449928184,136.074937502571,29.5052624449799,45.1134501467139,53.4169378544267,56.6017857531661,40.3738423882842,180.984405087962,105.311001248002,166.068755149206,78.752669504963,183.353575979145,133.992007261028,76.7437360021974,92.4531238390899,65.71547122792,75.0499643739922,89.1180870966904,183.740460295502
"SW
Europe",155.170763321607,133.783654319033,111.849995580495,74.815928102313,178.614287171036,135.528890308031,29.7353942015314,45.5264648076804,57.3291560239498,56.3498128801882,42.7967527067587,195.216736222479,142.61035720637,170.68494480028,102.109084623648,207.149340246228,144.094489572792,76.5935408007162,102.205375243821,72.7557797233713,75.4110509626371,96.597962263982,215.959350029306
"NE
Europe",151.244664900583,132.200568042317,111.297551002115,71.6115756501994,176.4449928184,136.074937502571,29.5052624449799,45.1134501467139,53.4169378544267,56.6017857531661,40.3738423882842,180.984405087962,105.311001248002,166.068755149206,78.752669504963,183.353575979145,133.992007261028,76.7437360021974,92.4531238390899,65.71547122792,75.0499643739922,89.1180870966904,183.740460295502
"SE
Europe",155.170763321607,133.783654319033,111.849995580495,74.815928102313,178.614287171036,135.528890308031,29.7353942015314,45.5264648076804,57.3291560239498,56.3498128801882,42.7967527067587,195.216736222479,142.61035720637,170.68494480028,102.109084623648,207.149340246228,144.094489572792,76.5935408007162,102.205375243821,72.7557797233713,75.4110509626371,96.597962263982,215.959350029306
"SE
Mediterranean",579.866990650205,340.686813843399,293.37831791297,301.500580566826,562.20021845354,566.009569178901,133.833224458188,235.460322034705,191.098071016585,264.667691298157,99.0115910871133,712.401332740659,583.424930157758,689.637891830998,614.182327774365,926.497343438463,650.075016356071,575.12223994189,273.803226873859,299.610471488531,147.655889800549,337.221258417223,649.940592361577
