"","North
America","N
America_reg","Latin
America","C
America_reg","Caribbean_reg","Andes_reg","Trop. S.
America_reg","Temp. S.
America_reg","Africa","W
Africa_reg","C
Africa_reg","E
Africa_reg","S
Africa_reg","IOI_reg","Europe","NW
Europe_reg","SW
Europe_reg","NE
Europe_reg","SE
Europe_reg","W Asia and
SE Mediterranean","SE
Mediterranean_reg","W
Asia_reg","Central
Asia","C
Asia_reg","South
Asia","S
Asia_reg","East
Asia","E
Asia_reg","Southeast
Asia","SE
Asia_reg","Pacific","Pacific_reg","ANZ_reg"
"North
America",0.38028353258438,0.38028353258438,0.0365017383201584,0.0019397143498834,0.00932191643790583,0.0145319251133867,0.0644626262117992,0.0200496498790357,0.0315783193859915,0,0,0.0594274294218784,0.0625847241817998,0.00372194962082151,0.234174416228137,0.162618148127378,0.225103739718773,0.110166644272479,0.273907305673449,0.240465969283476,0.231632235509915,0.200216477318514,0.303621446958943,0.303621446958943,0,0,0.0618507388352658,0.0618507388352658,0.0146563290995787,0.0146563290995787,0.173106408548421,0.00339338081273567,0.188456694479103
"N
America_reg",0.38028353258438,0.38028353258438,0.0365017383201584,0.0019397143498834,0.00932191643790583,0.0145319251133867,0.0644626262117992,0.0200496498790357,0.0315783193859915,0,0,0.0594274294218784,0.0625847241817998,0.00372194962082151,0.234174416228137,0.162618148127378,0.225103739718773,0.110166644272479,0.273907305673449,0.240465969283476,0.231632235509915,0.200216477318514,0.303621446958943,0.303621446958943,0,0,0.0618507388352658,0.0618507388352658,0.0146563290995787,0.0146563290995787,0.173106408548421,0.00339338081273567,0.188456694479103
"Latin
America",10.0174556943117,10.0174556943117,17.185695044238,30.0671700142111,12.4735358948977,10.647799255078,21.4236453522747,6.42561761456938,18.74403220421,15.9038730530243,22.2914290958617,16.0435177189686,33.6112439233772,8.96249461828389,8.20801077144405,6.5223506666168,5.20380642927364,7.69283219751347,6.14755502564052,8.31326733812304,10.6939868827915,6.04273805063731,6.28625062428135,6.28625062428135,5.01178080742424,5.01178080742424,6.72837853793464,6.72837853793464,7.48109024221789,7.48109024221789,5.82655442509586,7.66718282911199,5.66004062407921
"C
America_reg",4.24091805631587,4.24091805631587,14.555058627144,28.5818183788914,10.2707418518616,7.29732944934095,16.9342797438973,2.80379123359213,14.5854467545125,9.24907580229197,17.9718361585208,13.9038333681186,30.025842804738,8.3969317780205,2.85919619942553,1.96603911533576,2.02369263452,1.5983701417364,3.58044285426346,4.94201498008402,6.97979758299942,3.39410845069593,1.71615121078651,1.71615121078651,3.3203834355128,3.3203834355128,2.31528345932005,2.31528345932005,5.57941626007705,5.57941626007705,2.00889186465913,4.93412495962954,1.74425870733925
"Caribbean_reg",0.1,0.1,0.198732374497148,0.193159036301702,0.343518137025251,0.390322776025269,0.405899445755558,0,0.582108769761839,0.532828447016078,0.750717747911217,0.986376942600614,0.163948919252599,0.288876731030862,0.0608698413520106,0.0468990665756615,0.0170454051672274,0.05642151538568,0.115032106194599,0.191800261864533,0.144982271830405,0.212770180202568,0.00227643304051065,0.00227643304051065,0.28216605924344,0.28216605924344,0.012550996210528,0.012550996210528,0.29389989280593,0.29389989280593,0.262642047825111,3.16585254739179,0
"Andes_reg",5.00102935270259,5.00102935270259,6.61889220778241,6.11662749548071,5.94244252638655,4.13360874204611,10.7683473819964,2.53939908724772,3.22718839527686,0.922946562636308,6.12235145140486,4.41597315162335,6.85398705028933,2.02571698540508,5.05766240793048,3.76353973304465,3.45243378914141,5.62985663914797,3.12062542945505,3.41462876411895,3.48697343533099,2.87266423113805,4.34012365485428,4.34012365485428,2.97871369527578,2.97871369527578,2.82885815029703,2.82885815029703,1.17052877323332,1.17052877323332,2.84431821262261,1.03288169146681,3.00818719265629
"Trop. S.
America_reg",3.23760964070311,3.23760964070311,1.64071263309148,1.11616539010999,2.45157564575877,1.614248780669,2.72774416296731,1.62810394590667,5.99964406201939,8.71367404448027,8.31238404347998,3.38752627137974,6.51341978471922,3.37456213569587,1.33702215589047,1.59416555717047,0.873683316482314,0.975140331078296,0.735448241527618,1.099769720796,1.03576377510928,0.981551921588319,0.591891348923704,0.591891348923704,0.741152558679139,0.741152558679139,2.63351024996866,2.63351024996866,2.61278196187991,2.61278196187991,2.19543115727621,6.61734588258438,1.79540538881729
"Temp. S.
America_reg",0.1,0.1,0.297203400700847,0.00165592131591875,0.0100490983167306,0.0667343064988455,0.384762706199892,1.19290881394561,0.0691465302980052,0.0326158282507558,0.041891804649619,0.107263767454022,0.0974150722016445,0.0183521396308449,0.251355537950603,0.207676946456874,0.0223569358517955,0.239293426950538,0.155526678914374,0.416784212149012,0.349376656070341,0.384559383888433,0.275135834683242,0.275135834683242,0.187817736644941,0.187817736644941,0.232764683321071,0.232764683321071,0.134881543061327,0.134881543061327,0.187861191336377,0.11357125192769,0.194581722211993
"Africa",3.47485871364448,3.47485871364448,7.22314262896261,3.77665187321344,13.3172814925939,9.20957107511634,14.0018280204371,2.16354730646965,18.4990533304025,28.965497008616,9.89693617504144,15.2161989236046,7.16357884728224,23.8591550652739,3.45652528355776,2.75599743974344,4.11536458743386,2.06247160942962,2.28354482698256,8.08410148778124,7.25439278892471,7.84290570773863,1.3542817470295,1.3542817470295,23.8927617182023,23.8927617182023,15.5906529085903,15.5906529085903,24.8596790098048,24.8596790098048,4.84295638210948,12.1312759943876,4.1836170573859
"W
Africa_reg",3.04246239311796,3.04246239311796,6.79766872456432,3.52137862785402,12.9803158411488,8.36284686287006,13.0636716601722,2.08372266308032,17.9345795880432,28.6743350993557,9.48500290622372,13.8964942161946,6.98224111382643,23.3374391505906,2.5908413505464,2.06797154289889,3.05346795464967,1.1446189747142,1.80710894266237,7.51088628363823,6.67691121670016,7.34618257862885,1.15714013207606,1.15714013207606,22.7778997646306,22.7778997646306,15.2588242532857,15.2588242532857,24.6325650125413,24.6325650125413,3.88589554644495,10.5877203731402,3.27962347207733
