"","North
America","N
America_reg","Latin
America","C
America_reg","Caribbean_reg","Andes_reg","Trop. S.
America_reg","Temp. S.
America_reg","Africa","W
Africa_reg","C
Africa_reg","E
Africa_reg","S
Africa_reg","IOI_reg","Europe","NW
Europe_reg","SW
Europe_reg","NE
Europe_reg","SE
Europe_reg","W Asia and
SE Mediterranean","SE
Mediterranean_reg","W
Asia_reg","Central
Asia","C
Asia_reg","South
Asia","S
Asia_reg","East
Asia","E
Asia_reg","Southeast
Asia","SE
Asia_reg","Pacific","Pacific_reg","ANZ_reg"
"North
America",44.3086232724027,44.3086232724027,18.5449642932928,5.34137626638953,5.55604364442687,16.0317957152226,18.8887181848925,79.8258509923712,5.24916738197797,0.69396021979897,7.10173858383069,2.69800972866321,19.7561099354442,2.15975192914553,104.04660009759,107.274181524815,111.190479107954,59.8254135506749,63.0745930450853,45.3275367632237,43.4368916617104,37.9879059351012,61.9316053422497,61.9316053422497,3.86624840974836,3.86624840974836,15.361826177766,15.361826177766,2.15456293138323,2.15456293138323,79.2989342127167,18.5914984338424,84.7908004093914
"N
America_reg",44.3086232724027,44.3086232724027,18.5449642932928,5.34137626638953,5.55604364442687,16.0317957152226,18.8887181848925,79.8258509923712,5.24916738197797,0.69396021979897,7.10173858383069,2.69800972866321,19.7561099354442,2.15975192914553,104.04660009759,107.274181524815,111.190479107954,59.8254135506749,63.0745930450853,45.3275367632237,43.4368916617104,37.9879059351012,61.9316053422497,61.9316053422497,3.86624840974836,3.86624840974836,15.361826177766,15.361826177766,2.15456293138323,2.15456293138323,79.2989342127167,18.5914984338424,84.7908004093914
"Latin
America",358.456641284309,358.456641284309,370.504630549739,419.067363250493,362.927511107481,350.548142380734,582.262748373531,197.637345634591,590.675528826439,694.076303870621,813.887064405545,374.374249649915,898.34995196674,476.769052992706,386.590573460448,304.967082166191,269.347378455822,406.541672588612,221.667537991523,296.512420343025,351.895320413835,226.011422221072,376.004721880085,376.004721880085,154.708597227603,154.708597227603,286.895471179695,286.895471179695,217.340665332863,217.340665332863,300.18192506758,473.113080538561,284.538469702825
"C
America_reg",69.9572398958506,69.9572398958506,227.864707146165,327.962606545226,199.896575846795,170.015545765933,336.135434943106,56.3507431009705,417.255677125776,401.710918856242,649.863945590483,292.819563257104,755.74894888057,441.046810916435,43.572972615301,33.1754828458125,28.8055797496211,24.4023985697176,48.0963216668318,72.0590098964812,88.8638860049409,55.8184949826385,34.9605650639979,34.9605650639979,52.4312176780676,52.4312176780676,98.4174085077843,98.4174085077843,169.115282388689,169.115282388689,71.3304770037107,339.985538849573,47.0269506592853
"Caribbean_reg",5.03764778304463,5.03764778304463,7.13794891064086,5.6650285615131,17.1941362923141,10.6348409340756,13.6536687797075,0.11073547769926,29.5927179884637,23.6737307557601,41.6305134040837,54.9448889877962,7.25497192052486,15.2265446327586,1.36524507182849,0.232121295967051,0.426187752342953,0.648466219677361,2.32651243815906,6.46398421858346,3.78442441765306,7.27406968103297,10.6319795749149,10.6319795749149,4.35469750982066,4.35469750982066,4.34708947805015,4.34708947805015,6.46215379197238,6.46215379197238,20.380507885793,183.995240566527,5.57889640725897
"Andes_reg",268.696440171176,268.696440171176,135.975417506144,96.945671827864,116.993560941935,160.898953402551,231.845354646247,127.565956441299,70.5110051555664,37.6482522750979,104.062737205036,82.9902617307343,138.218261867506,32.8427778975624,334.125444563211,257.031369485591,232.209083055306,376.455339519508,174.51076112042,221.771289217698,259.211643544001,168.774754939638,338.375882489863,338.375882489863,100.653486237914,100.653486237914,175.155305891703,175.155305891703,23.5873519174696,23.5873519174696,202.306646508744,65.5114495540787,214.681925594784
"Trop. S.
America_reg",47.4186765826661,47.4186765826661,117.401909610287,39.7748796377221,199.318495893875,125.085894328114,236.427412926773,38.0746672710293,401.761594728453,580.962654333785,610.909893692023,188.63737760298,506.240122602736,396.855972354606,23.2947606813202,27.987028649158,20.6142851868659,12.7977899076877,11.9498016392033,26.0353940515411,17.3261144256539,28.0194782529028,17.0257317751962,17.0257317751962,36.402058046203,36.402058046203,89.3106004903602,89.3106004903602,134.02796276939,134.02796276939,84.9822746015691,407.095306060836,55.8430163111363
"Temp. S.
America_reg",1,1,2.97521086779473,0.0248293673669523,0.118603967450791,0.667343064988455,3.84841784877608,11.9290881394561,0.663941500800071,0.294943634486188,0.41891804649619,1.07263767454022,0.908836662896066,0.183521396308449,2.55390276679381,2.21148936483395,0.223569358517955,2.38221912899265,1.56080725569223,4.15467174200246,3.45782183803883,3.84559383888433,2.75135834683242,2.75135834683242,1.59201113846803,1.59201113846803,2.32889365499251,2.32889365499251,1.34881543061327,1.34881543061327,1.62749188077807,1.19467539351993,1.66666666666667
"Africa",44.7446507767254,44.7446507767254,102.023758436161,48.0607444679964,207.675817403644,125.092856003702,198.983742488835,25.6371321205138,283.007462727884,527.857555079245,152.374362619155,143.040869583041,86.8880293060087,291.179133921852,51.9298962340033,43.1603572962611,69.8587914070845,25.8346692079069,38.00225462952,97.7732453736069,79.3692531683906,99.0706852902963,29.5729320387157,29.5729320387157,295.081654151326,295.081654151326,220.950477484564,220.950477484564,367.622358806483,367.622358806483,87.7811302530971,193.325613394411,78.2331969752469
"W
Africa_reg",37.0827336045866,37.0827336045866,97.8203975430967,46.2158991695653,205.987904818268,119.590029410293,190.369757279089,24.382334458997,279.122378880195,525.273906317787,149.405761258073,135.34244436303,85.0283195787338,288.737652136819,35.7738801597674,35.0636496797836,35.9278597126918,19.8791530687829,21.765806683758,82.0086684789518,62.1080697019207,87.4518576361236,17.7420372498303,17.7420372498303,287.93292421907,287.93292421907,217.711652094852,217.711652094852,365.888138467695,365.888138467695,70.0726387058312,185.39529874196,59.6402441507306
