"","North
America","N
America_reg","Latin
America","C
America_reg","Caribbean_reg","Andes_reg","Trop. S.
America_reg","Temp. S.
America_reg","Africa","W
Africa_reg","C
Africa_reg","E
Africa_reg","S
Africa_reg","IOI_reg","Europe","NW
Europe_reg","SW
Europe_reg","NE
Europe_reg","SE
Europe_reg","W Asia and
SE Mediterranean","SE
Mediterranean_reg","W
Asia_reg","Central
Asia","C
Asia_reg","South
Asia","S
Asia_reg","East
Asia","E
Asia_reg","Southeast
Asia","SE
Asia_reg","Pacific","Pacific_reg","ANZ_reg"
"North
America",41.6182366385798,41.6182366385798,35.9693515904444,7.1453088380488,9.23588759000268,25.1238148142878,29.3984380828438,225.350396648482,21.2294449435539,0.710132093346868,6.69813315154671,17.8090757919011,69.0542728139936,9.02137908819493,230.483547511943,151.618139688599,199.424874204357,256.393297013814,134.423583697052,103.042049920256,90.019149725672,88.1826355951397,139.667167197222,139.667167197222,14.2117670722571,14.2117670722571,10.6663949370297,10.6663949370297,3.87425114625581,3.87425114625581,82.4541202309416,51.6846709244194,85.2380047231279
"N
America_reg",41.6182366385798,41.6182366385798,35.9693515904444,7.1453088380488,9.23588759000268,25.1238148142878,29.3984380828438,225.350396648482,21.2294449435539,0.710132093346868,6.69813315154671,17.8090757919011,69.0542728139936,9.02137908819493,230.483547511943,151.618139688599,199.424874204357,256.393297013814,134.423583697052,103.042049920256,90.019149725672,88.1826355951397,139.667167197222,139.667167197222,14.2117670722571,14.2117670722571,10.6663949370297,10.6663949370297,3.87425114625581,3.87425114625581,82.4541202309416,51.6846709244194,85.2380047231279
"Latin
America",396.189423005705,396.189423005705,700.606006383721,1129.10642457105,523.113330585363,597.455080996096,982.796537472234,209.928516256989,1002.01925709706,1079.34696673128,1215.70196419171,733.026031301748,1565.92389748261,549.863257972358,362.071786852591,311.609857082856,221.262874153495,310.98502575586,264.479653578583,405.659499524268,432.10898748225,346.033947561767,332.553641536802,332.553641536802,246.878544884097,246.878544884097,344.431519644374,344.431519644374,424.576075064576,424.576075064576,362.635711139807,448.967401938423,354.826612867217
"C
America_reg",223.339936344422,223.339936344422,614.724146630071,1077.09844863446,428.541370654136,464.825776687528,826.87044450842,131.545615864625,793.620823240323,698.500287172811,1020.4476262866,654.980931327229,1428.43454617321,523.035643945141,170.32288406619,138.13129678996,103.416840303407,84.04559768131,184.079009361224,305.597135267839,317.555538651541,268.320298324142,179.40279125073,179.40279125073,159.858118874811,159.858118874811,205.004814333904,205.004814333904,362.415064305676,362.415064305676,238.704329973786,336.348836483976,229.871723023504
"Caribbean_reg",22.6208906322074,22.6208906322074,19.372916024738,13.1247813758175,19.4072921752973,18.7804355575204,37.7125469115013,2.98383303633451,44.5695697178513,34.0328250576516,45.0024036484815,85.2757715978003,16.5004316022337,15.318949352096,8.83109362613263,1.47854014730563,2.42391902937618,1.70158236212907,14.1980597848574,32.8321521398229,20.6761956144518,33.5796720589698,94.3224782057295,94.3224782057295,23.8590647840613,23.8590647840613,14.3880673850545,14.3880673850545,12.4612886793367,12.4612886793367,61.2372204780043,152.438159158258,52.9862690543616
"Andes_reg",135.887434325184,135.887434325184,140.840900594148,123.328430117551,111.084425453482,133.458785825988,238.062193619702,73.4560518439802,69.0272008721472,20.0343039114201,112.824876734078,94.1759949109682,151.639888383108,39.7494035186631,178.864227544971,145.92445015004,108.579555404921,217.894409763617,87.4997506244532,100.666471163407,107.834802580274,82.5664719641387,151.979240524459,151.979240524459,77.1732427613079,77.1732427613079,90.2131315644112,90.2131315644112,24.2992386941517,24.2992386941517,94.9139430227541,39.4512487409027,99.931472831183
"Trop. S.
America_reg",109.006728902528,109.006728902528,190.745216918586,114.902010864715,250.261035487765,256.675992596615,388.624986546848,35.9418530458621,555.550848485517,821.576255215594,805.342651762289,299.242272034779,609.35190163538,370.979617864623,91.495302343744,105.690515870712,57.2078867219513,42.9282504432918,62.1866935153878,138.647962762185,68.4716189677992,162.330154625674,116.763458406348,116.763458406348,117.744564477412,117.744564477412,185.508643677432,185.508643677432,247.078611121422,247.078611121422,227.254800543798,406.001985916908,211.085298936717
"Temp. S.
America_reg",0.0329012580650393,0.0329012580650393,1.14244616623288,0,0.0155819594886865,0.242011293696158,1.42749370725327,4.79216572643155,0.284739419973487,0.146015142762884,0.00353176547444063,0.449448388544007,0.417284837834322,0.0731509500501168,0.841415113075547,0.541954624954768,0,0.755708536430948,0.63351010931642,1.63386177093595,1.18684783011674,1.6413796058232,1.18613194380992,1.18613194380992,0.87820204647978,0.87820204647978,0.971807827027366,0.971807827027366,0.398775683102776,0.398775683102776,0.905273488501728,0.457127010960555,0.945817222119929
"Africa",150.675983083873,150.675983083873,401.050372802007,213.49334776992,640.54421790344,520.947980986376,802.481981323259,91.6122922980556,778.272465509773,1297.31899295123,485.34793174171,497.825402839387,343.655048212729,1058.21905278875,207.705406018616,149.03877137224,334.743169245615,82.2721301696547,146.470002328084,424.986219301238,315.702892572224,444.080974713699,158.490459060658,158.490459060658,1093.55897221285,1093.55897221285,884.780047372393,884.780047372393,1362.6815271809,1362.6815271809,356.618950811466,572.698812845847,337.071730327178
"W
Africa_reg",100.712524569897,100.712524569897,377.042187782783,197.584860008273,632.405145552007,499.083286454431,756.263739448364,84.4076744273398,754.490155625626,1278.51926305286,462.268906997723,458.808091636124,326.376740103899,1048.91745359419,116.800971357814,109.079795089811,105.026754623644,61.545889252112,72.8016254320628,340.138240122043,234.958466980305,375.737131820657,59.2451180272083,59.2451180272083,1056.44849723354,1056.44849723354,860.145234105723,860.145234105723,1351.3168489584,1351.3168489584,255.98623134766,540.807680044273,230.220942119521
