"Country","max_Y2009","max_Y2010","max_Y2011","min_Y2009","min_Y2010","min_Y2011"
"Afghanistan",0.60126582278481,0.641304347826087,0.638418079096045,0.525316455696203,0.521739130434783,0.508474576271186
"Albania",0.765498652291105,0.762762762762763,0.762658227848101,0.611859838274933,0.600600600600601,0.566455696202531
"Algeria",0.718061674008811,0.789256198347107,0.775665399239544,0.57488986784141,0.712809917355372,0.642585551330799
"Angola",0.707246376811594,0.712609970674487,0.727536231884058,0.620289855072464,0.627565982404692,0.660869565217391
"Antigua and Barbuda",0.993548387096774,0.99375,0.993975903614458,0.625806451612903,0.621875,0.632530120481928
"Argentina",1,1,1,0.984269662921348,0.986516853932584,0.986813186813187
"Armenia",0.855305466237942,0.867088607594937,0.865443425076453,0.546623794212219,0.59493670886076,0.62079510703364
"Australia",1,1,1,0.899592944369064,0.899328859060403,0.895077720207254
"Austria",0.991293532338308,0.990012484394507,0.989487516425756,0.784825870646766,0.838951310861423,0.830486202365309
"Azerbaijan",0.638418079096045,0.673366834170854,0.663212435233161,0.480225988700565,0.50251256281407,0.492227979274612
"Bahamas",1,1,1,0.433021806853583,0.438095238095238,0.392961876832845
"Bangladesh",0.807531380753138,0.801762114537445,0.811965811965812,0.778242677824268,0.770925110132159,0.777777777777778
"Barbados",0.983402489626556,0.997658079625293,0.998098859315589,0.921161825726141,0.927400468384075,0.935361216730038
"Belarus",0.979087452471483,0.981512605042017,0.983050847457627,0.929657794676806,0.934453781512605,0.933744221879815
"Belgium",0.997260273972603,0.998341625207297,1,0.875342465753425,0.85240464344942,0.834042553191489
"Belize",0.919254658385093,0.899686520376176,0.91340782122905,0.509316770186335,0.532915360501568,0.508379888268156
"Benin",0.762672811059908,0.760626398210291,0.734741784037559,0.645161290322581,0.680089485458613,0.626760563380282
"Bermuda",0.976038338658147,0.9828125,0.983024691358025,0.653354632587859,0.671875,0.697530864197531
"Bolivia (Plurinational State of)",0.68,0.682432432432432,0.777251184834123,0.526666666666667,0.52027027027027,0.672985781990521
"Bosnia and Herzegovina",0.980821917808219,0.98,0.979539641943734,0.89041095890411,0.895,0.900255754475703
"Botswana",0.89058524173028,0.85254691689008,0.903846153846154,0.814249363867684,0.766756032171582,0.807692307692308
"Brazil",0.849829351535836,0.846678023850085,0.841216216216216,0.83617747440273,0.833049403747871,0.824324324324324
"Brunei Darussalam",0.932461873638344,0.93681917211329,0.949671772428884,0.725490196078431,0.729847494553377,0.737417943107221
"Bulgaria",0.974264705882353,0.973033707865169,0.969026548672566,0.922794117647059,0.898876404494382,0.896017699115044
"Burkina Faso",0.716417910447761,0.709302325581395,0.665314401622718,0.690831556503198,0.691860465116279,0.655172413793103
"Cabo Verde",0.97275204359673,0.966573816155989,0.967391304347826,0.752043596730245,0.754874651810585,0.747282608695652
"Cambodia",0.631016042780749,0.610810810810811,0.618279569892473,0.540106951871658,0.524324324324324,0.543010752688172
"Cameroon",0.592920353982301,0.598698481561822,0.59698275862069,0.517699115044248,0.52060737527115,0.52801724137931
"Canada",0.979407979407979,0.980173482032218,0.98014888337469,0.922779922779923,0.923172242874845,0.918114143920596
"Central African Republic",0.903954802259887,0.898373983739837,0.91063829787234,0.774011299435028,0.772357723577235,0.793617021276595
"Chad",0.815,0.814356435643564,0.811138014527845,0.7375,0.757425742574258,0.753026634382567
"Chile",0.987460815047022,0.984025559105431,0.984076433121019,0.927899686520376,0.910543130990415,0.929936305732484
"China, Hong Kong SAR",0.630390143737166,0.651302605210421,0.624190064794816,0.320328542094456,0.316633266533066,0.339092872570194
"China, Macao SAR",0.893581081081081,0.888888888888889,0.895437262357414,0.798986486486487,0.791245791245791,0.768060836501901
"China, mainland",0.724517906336088,0.72972972972973,0.726287262872629,0.647382920110193,0.645945945945946,0.634146341463415
"China, Taiwan Province of",0.298850574712644,0.32484076433121,0.309210526315789,0.254150702426564,0.27515923566879,0.260526315789474
"Colombia",0.520454545454546,0.43956043956044,0.435943060498221,0.484090909090909,0.408424908424908,0.405693950177936
"Congo",0.44413407821229,0.38953488372093,0.409221902017291,0.357541899441341,0.290697674418605,0.296829971181556
"Costa Rica",0.597510373443984,0.597107438016529,0.594377510040161,0.547717842323652,0.545454545454545,0.540160642570281
"Côte d'Ivoire",0.378435517970402,0.375262054507338,0.426386233269598,0.312896405919662,0.295597484276729,0.347992351816444
"Croatia",0.907142857142857,0.885148514851485,0.896761133603239,0.816071428571429,0.778217821782178,0.809716599190283
"Cuba",0.996503496503496,0.996688741721854,0.996987951807229,0.961538461538461,0.966887417218543,0.954819277108434
"Cyprus",0.726086956521739,0.651622002820875,0.630286493860846,0.602898550724638,0.526093088857546,0.519781718963165
"Czech Republic",0.995726495726496,0.997322623828648,0.997297297297297,0.962962962962963,0.966532797858099,0.967567567567568
"Democratic People's Republic of Korea",0.449392712550607,0.463709677419355,0.439516129032258,0.392712550607287,0.403225806451613,0.395161290322581
"Denmark",0.963788300835655,0.960843373493976,0.964383561643836,0.793871866295265,0.756024096385542,0.778082191780822
"Djibouti",0.947368421052632,0.950471698113208,0.965811965811966,0.736842105263158,0.808962264150944,0.786324786324786
"Dominica",0.988059701492537,0.989637305699482,0.989717223650386,0.767164179104477,0.77979274611399,0.79948586118252
"Dominican Republic",1,1,1,0.943462897526502,0.929173693086003,0.934782608695652
"Ecuador",0.417372881355932,0.433333333333333,0.436619718309859,0.398305084745763,0.414583333333333,0.41851106639839
"Egypt",0.779746835443038,0.776381909547739,0.776960784313726,0.726582278481013,0.733668341708543,0.727941176470588
"El Salvador",0.718181818181818,0.687697160883281,0.711246200607903,0.593939393939394,0.589905362776025,0.586626139817629
"Estonia",0.992424242424242,0.991758241758242,0.988439306358382,0.611111111111111,0.590659340659341,0.638728323699421
"Ethiopia",0.777070063694268,0.785714285714286,0.793650793650794,0.585987261146497,0.625,0.597883597883598
"Fiji",0.498214285714286,0.48582995951417,0.517441860465116,0.421428571428571,0.410931174089069,0.422480620155039
"Finland",0.981578947368421,0.979002624671916,0.978378378378378,0.889473684210526,0.884514435695538,0.875675675675675
"France",0.800859598853868,0.797979797979798,0.800573888091822,0.657593123209169,0.681096681096681,0.684361549497848
"French Polynesia",0.878048780487805,0.862969004893964,0.864823348694316,0.769817073170732,0.760195758564437,0.758832565284178
"Gabon",0.710610932475884,0.753012048192771,0.781081081081081,0.607717041800643,0.590361445783132,0.616216216216216
"Gambia",0.530351437699681,0.586259541984733,0.531914893617021,0.423322683706071,0.435114503816794,0.389057750759878
"Georgia",0.882211538461538,0.843373493975904,0.790322580645161,0.680288461538461,0.599397590361446,0.495967741935484
"Germany",0.990536277602524,0.99021207177814,0.99194847020934,0.892744479495268,0.877650897226753,0.884057971014493
"Ghana",0.75,0.716279069767442,0.710526315789474,0.635714285714286,0.62093023255814,0.668421052631579
"Greece",0.511652542372881,0.514500537056928,0.527716186252772,0.442796610169492,0.450053705692803,0.458980044345898
"Grenada",0.986988847583643,0.987826086956522,0.983606557377049,0.518587360594795,0.613913043478261,0.709016393442623
"Guatemala",0.553086419753086,0.559701492537313,0.564814814814815,0.471604938271605,0.477611940298508,0.493055555555556
"Guinea",0.592734225621415,0.561111111111111,0.54249547920434,0.539196940726577,0.505555555555556,0.49005424954792
"Guinea-Bissau",0.557894736842105,0.561181434599156,0.574074074074074,0.456842105263158,0.481012658227848,0.467078189300411
"Guyana",0.92226148409894,0.92156862745098,0.91304347826087,0.851590106007067,0.856209150326797,0.838509316770186
"Haiti",1,1,1,0.901129943502825,0.87603305785124,0.831797235023041
"Honduras",0.174778761061947,0.160714285714286,0.168085106382979,0.154867256637168,0.142857142857143,0.146808510638298
"Hungary",0.996677740863787,0.996779388083736,0.994940978077572,0.971760797342193,0.977455716586151,0.976391231028668
"Iceland",0.98792270531401,0.986046511627907,0.983568075117371,0.903381642512077,0.906976744186047,0.880281690140845
"India",0.773584905660377,0.761772853185596,0.779005524861878,0.727762803234501,0.717451523545706,0.729281767955801
"Indonesia",0.738927738927739,0.740406320541761,0.751101321585903,0.701631701631702,0.708803611738149,0.71806167400881
"Iran (Islamic Republic of)",0.827184466019417,0.833652007648184,0.827380952380952,0.594174757281553,0.630975143403442,0.621031746031746
"Iraq",0.849162011173184,0.821554770318021,0.84020618556701,0.837988826815642,0.814487632508834,0.831615120274914
"Ireland",0.991258741258741,0.991610738255034,0.991762767710049,0.954545454545455,0.949664429530201,0.953871499176277
"Israel",0.701913393756294,0.656378600823045,0.649598393574297,0.589123867069486,0.54835390946502,0.540160642570281
"Italy",0.617298578199052,0.614583333333333,0.605473204104903,0.554502369668247,0.555555555555556,0.541619156214367
"Jamaica",0.960093896713615,0.959731543624161,0.947126436781609,0.687793427230047,0.92841163310962,0.92183908045977
"Japan",0.651923076923077,0.676579925650558,0.699626865671642,0.613461538461538,0.635687732342007,0.656716417910448
"Jordan",0.684992570579495,0.705801104972376,0.748335552596538,0.658246656760773,0.676795580110497,0.716378162450067
"Kazakhstan",0.918088737201365,0.924865831842576,0.916071428571429,0.866894197952218,0.871198568872987,0.844642857142857
"Kenya",0.97289156626506,0.972307692307692,0.960264900662252,0.867469879518072,0.873846153846154,0.844370860927153
"Kiribati",0.100636942675159,0.088495575221239,0.0771175726927938,0.0662420382165606,0.0530973451327434,0.0455120101137799
"Kuwait",0.853512705530643,0.878954607977992,0.864335664335664,0.79372197309417,0.832187070151307,0.798601398601399
"Kyrgyzstan",0.849056603773585,0.859872611464968,0.867256637168142,0.656603773584906,0.735668789808917,0.746312684365782
"Lao People's Democratic Republic",0.56701030927835,0.568527918781726,0.583333333333333,0.479381443298969,0.477157360406091,0.504901960784314
"Latvia",0.98780487804878,0.992172211350294,0.992592592592593,0.925087108013937,0.909980430528376,0.912962962962963
"Lebanon",0.755074424898512,0.759946949602122,0.728859060402685,0.561569688768607,0.602122015915119,0.587919463087249
"Lesotho",0.949771689497717,0.963800904977376,0.981818181818182,0.794520547945206,0.809954751131222,0.827272727272727
"Liberia",0.147227533460803,0.148148148148148,0.148351648351648,0.0879541108986615,0.0814814814814814,0.0897435897435898
"Libya",0.760355029585799,0.761346998535871,0.757532281205165,0.670118343195266,0.64714494875549,0.648493543758967
"Lithuania",0.990595611285266,0.991620111731844,0.991620111731844,0.893416927899687,0.893854748603352,0.899441340782123
"Luxembourg",0.994949494949495,0.989417989417989,0.991087344028521,0.867003367003367,0.770723104056437,0.775401069518717
"Madagascar",1,1,1,0.920529801324503,0.886666666666667,0.875
"Malawi",0.962848297213622,0.958064516129032,0.929712460063898,0.913312693498452,0.929032258064516,0.904153354632588
"Malaysia",0.863039399624766,0.849462365591398,0.850909090909091,0.786116322701689,0.770609318996416,0.767272727272727
"Maldives",0.562700964630225,0.541795665634675,0.549689440993789,0.29903536977492,0.303405572755418,0.279503105590062
"Mali",0.688888888888889,0.652519893899204,0.644736842105263,0.476543209876543,0.448275862068965,0.45
"Malta",0.737166324435318,0.615819209039548,0.690573770491803,0.437371663244353,0.365348399246704,0.407786885245901
"Mauritania",0.563318777292576,0.5,0.483033932135729,0.508733624454148,0.474683544303797,0.459081836327345
"Mauritius",1,1,1,0.97258064516129,0.929022082018927,0.919504643962848
"Mexico",0.544018058690745,0.556521739130435,0.56969696969697,0.478555304740406,0.497826086956522,0.509090909090909
"Mongolia",0.687747035573123,0.765060240963855,0.747474747474747,0.513833992094862,0.593373493975903,0.545454545454545
"Montenegro",0.961904761904762,0.939044481054366,0.949826989619377,0.814285714285714,0.772652388797364,0.785467128027681
"Morocco",0.673773987206823,0.674057649667406,0.66,0.55863539445629,0.567627494456763,0.568888888888889
"Mozambique",0.889261744966443,0.929663608562691,0.924924924924925,0.828859060402685,0.840978593272171,0.855855855855856
"Myanmar",0.800486618004866,0.800480769230769,0.797066014669927,0.773722627737226,0.774038461538461,0.770171149144254
"Namibia",0.885714285714286,0.868965517241379,0.903345724907063,0.717857142857143,0.696551724137931,0.724907063197026
"Nepal",0.864640883977901,0.871584699453552,0.879093198992443,0.665745856353592,0.658469945355191,0.662468513853904
"Netherlands",0.992292870905588,0.992481203007519,0.989837398373984,0.865125240847785,0.93984962406015,0.920731707317073
"New Caledonia",0.889067524115756,0.896656534954407,0.893141945773525,0.697749196141479,0.709726443768997,0.701754385964913
"New Zealand",1,1,1,0.890140845070423,0.883905013192612,0.863636363636364
"Nicaragua",0.526178010471204,0.558974358974359,0.571072319201995,0.471204188481675,0.505128205128205,0.498753117206983
"Niger",0.537712895377129,0.585081585081585,0.579064587973274,0.510948905109489,0.531468531468531,0.534521158129176
