"Country","max_Y2009","max_Y2010","max_Y2011","min_Y2009","min_Y2010","min_Y2011"
"Sao Tome and Principe",0.958610117526827,0.957905544147844,0.958354494667344,0.837506387327542,0.83829568788501,0.84002031488065
"Saudi Arabia",0.631675874769797,0.636444444444444,0.639058413251962,0.449355432780847,0.454222222222222,0.447253705318222
"Senegal",0.645833333333333,0.63986013986014,0.623798076923077,0.515046296296296,0.511655011655012,0.518028846153846
"Serbia",0.920677966101695,0.938152011922504,0.930397727272727,0.574237288135593,0.637853949329359,0.604403409090909
"Sierra Leone",0.686471663619744,0.693965517241379,0.69535864978903,0.385740402193784,0.39051724137931,0.405907172995781
"Slovakia",0.898426323319027,0.897189349112426,0.909818181818182,0.663090128755365,0.664201183431953,0.684363636363637
"Slovenia",0.889738687061823,0.891566265060241,0.89621409921671,0.70044614404079,0.710843373493976,0.714099216710183
"Solomon Islands",0.72737955346651,0.735714285714286,0.73245350929814,0.607520564042303,0.618452380952381,0.616676664667066
"Somalia",0.823960880195599,0.823389021479714,0.856796116504854,0.67481662591687,0.673031026252984,0.713592233009708
"South Africa",0.995511669658887,0.995551601423488,0.995689655172414,0.900359066427289,0.891459074733096,0.899137931034483
"Spain",0.898932831136221,0.894669235709698,0.884353741496599,0.723791588198368,0.730892742453436,0.720408163265306
"Sri Lanka",0.322001888574126,0.295801526717557,0.329222011385199,0.237960339943343,0.21087786259542,0.240037950664137
"Sudan (former)",0.702882483370288,0.701675977653631,0.707370737073707,0.470066518847006,0.478212290502793,0.477447744774477
"Suriname",0.972696245733788,0.972153972153972,0.973154362416107,0.842150170648464,0.805896805896806,0.807885906040268
"Swaziland",0.992606284658041,0.993647912885662,0.994604316546763,0.746765249537893,0.74410163339383,0.745503597122303
"Sweden",0.89000718907261,0.890156918687589,0.902083333333333,0.691588785046729,0.698288159771754,0.706944444444444
"Switzerland",0.855898123324397,0.856861457649376,0.840425531914894,0.619302949061662,0.621799080761654,0.599499374217773
"Syrian Arab Republic",0.495524816924329,0.483976992604766,0.542082738944365,0.303498779495525,0.312243221035333,0.315263908701854
"Tajikistan",0.563088512241055,0.579245283018868,0.580703336339044,0.336158192090396,0.335849056603774,0.340847610459874
"Thailand",0.487199379363848,0.489984591679507,0.498425196850394,0.242823894491854,0.243451463790447,0.25748031496063
"The former Yugoslav Republic of Macedonia",0.899941141848146,0.921912832929782,0.906918238993711,0.620364920541495,0.644067796610169,0.638364779874214
"Timor-Leste",0.65521327014218,0.657601977750309,0.675213675213675,0.51303317535545,0.521631644004944,0.512820512820513
"Togo",0.661471861471862,0.662033014769766,0.661120840630473,0.588744588744589,0.587315377932233,0.587565674255692
"Trinidad and Tobago",0.978879706152433,0.977127172918573,0.977984758679086,0.779614325068871,0.790484903934127,0.777307366638442
"Tunisia",0.562464346833999,0.584104518236255,0.570072585147962,0.303479749001712,0.311377245508982,0.293690675600223
"Turkey",0.544044044044044,0.546475995914198,0.555276381909548,0.319319319319319,0.321756894790603,0.327638190954774
"Turkmenistan",0.527328714395689,0.528963414634146,0.531177829099307,0.335642802155504,0.33765243902439,0.342571208622017
"Uganda",0.967701076630779,0.967863894139887,0.964262922782387,0.760607979734009,0.750472589792061,0.737715379706446
"Ukraine",0.902246508803886,0.904126213592233,0.903116147308782,0.720097146326655,0.702669902912621,0.702549575070822
"United Arab Emirates",0.62,0.640312771503041,0.666666666666667,0.413913043478261,0.433536055603823,0.469849246231156
"United Kingdom",0.88245931283906,0.885454545454545,0.881861575178998,0.734177215189874,0.731515151515151,0.72673031026253
"United Republic of Tanzania",0.964533538936006,0.963594113090627,0.960889570552147,0.745566692367001,0.735089078233927,0.733128834355828
"United States of America",0.974499089253188,0.974106041923551,0.972327044025157,0.75591985428051,0.7577065351418,0.761006289308176
"Uruguay",0.980392156862745,0.980828220858896,0.980258162490509,0.854901960784314,0.845092024539878,0.839028094153379
"Uzbekistan",0.601540616246499,0.613907284768212,0.619078104993598,0.334733893557423,0.344370860927152,0.34955185659411
"Vanuatu",0.500577367205543,0.487556561085973,0.485008818342152,0.364896073903003,0.352941176470588,0.358024691358025
"Venezuela (Bolivarian Republic of)",0.918876755070203,0.91838351822504,0.91004016064257,0.810452418096724,0.808240887480191,0.795180722891566
"Viet Nam",0.534259259259259,0.532228360957643,0.523118766999093,0.19537037037037,0.203499079189687,0.195829555757026
"Yemen",0.567469879518072,0.557007125890736,0.552238805970149,0.410843373493976,0.410926365795724,0.40547263681592
"Zambia",0.982778415614237,0.985159817351598,0.984287317620651,0.817451205510906,0.819634703196347,0.823793490460157
"Zimbabwe",0.958333333333333,0.956632653061224,0.958904109589041,0.85546875,0.849489795918367,0.85305105853051
