"Country","Region_crops","Element","Y2009","Y2010","Y2011","Region"
"Belgium","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",760,831,804,"NW Europe"
"Belgium","Southeast Asia","Food supply (kcal/capita/day)",616,635,564,"NW Europe"
"Belgium","Southeast Asia","Food supply quantity (g/capita/day)",201,213,186,"NW Europe"
"Belize","South Asia","Food supply (kcal/capita/day)",792,781,759,"Central America"
"Belize","Pacific","Food supply (kcal/capita/day)",19,16,14,"Central America"
"Belize","Africa","Food supply quantity (g/capita/day)",120,119,114,"Central America"
"Belize","Africa","Food supply (kcal/capita/day)",405,405,388,"Central America"
"Belize","South Asia","Fat supply quantity (g/capita/day)",2.5,1.8,1.8,"Central America"
"Belize","East Asia","Food supply (kcal/capita/day)",484,499,468,"Central America"
"Belize","East Asia","Food supply quantity (g/capita/day)",618,681,557,"Central America"
"Belize","Africa","Protein supply quantity (g/capita/day)",10.3,10.6,10.3,"Central America"
"Belize","Africa","Fat supply quantity (g/capita/day)",1.6,1.7,1.7,"Central America"
"Belize","East Asia","Fat supply quantity (g/capita/day)",3.8,4.5,5.6,"Central America"
"Belize","Central Asia","Fat supply quantity (g/capita/day)",3.3,3.5,3.4,"Central America"
"Belize","Latin America","Food supply quantity (g/capita/day)",163,167,162,"Central America"
"Belize","Latin America","Protein supply quantity (g/capita/day)",10.7,10.7,10.4,"Central America"
"Belize","Central Asia","Food supply (kcal/capita/day)",538,546,522,"Central America"
"Belize","Central Asia","Food supply quantity (g/capita/day)",287,283,275,"Central America"
"Belize","Central Asia","Protein supply quantity (g/capita/day)",14,14.3,13.6,"Central America"
"Belize","Pacific","Protein supply quantity (g/capita/day)",0.2,0.2,0.1,"Central America"
"Belize","Europe","Protein supply quantity (g/capita/day)",3,3.4,3.5,"Central America"
"Belize","North America","Protein supply quantity (g/capita/day)",0,0,0,"Central America"
"Belize","Latin America","Fat supply quantity (g/capita/day)",3.2,3.8,3.6,"Central America"
"Belize","East Asia","Protein supply quantity (g/capita/day)",10.3,10.7,10.1,"Central America"
"Belize","Pacific","Fat supply quantity (g/capita/day)",1.8,1.2,1.2,"Central America"
"Belize","North America","Fat supply quantity (g/capita/day)",5.5,5.8,6.1,"Central America"
"Belize","Southeast Asia","Food supply (kcal/capita/day)",853,861,795,"Central America"
"Belize","North America","Food supply (kcal/capita/day)",51,57,58,"Central America"
"Belize","Europe","Fat supply quantity (g/capita/day)",0.9,0.9,0.9,"Central America"
"Belize","Europe","Food supply (kcal/capita/day)",457,477,485,"Central America"
"Belize","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",4.1,4.3,4.2,"Central America"
"Belize","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",987,1020,1001,"Central America"
"Belize","Southeast Asia","Protein supply quantity (g/capita/day)",7.9,8,6.9,"Central America"
"Belize","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",16.8,17.5,16.8,"Central America"
"Belize","Latin America","Food supply (kcal/capita/day)",366,368,363,"Central America"
"Belize","South Asia","Food supply quantity (g/capita/day)",287,268,247,"Central America"
"Belize","South Asia","Protein supply quantity (g/capita/day)",7.1,6.9,6.4,"Central America"
"Belize","Southeast Asia","Food supply quantity (g/capita/day)",559,625,409,"Central America"
"Belize","Southeast Asia","Fat supply quantity (g/capita/day)",2.8,2.2,2,"Central America"
"Belize","Europe","Food supply quantity (g/capita/day)",139,140,139,"Central America"
"Belize","North America","Food supply quantity (g/capita/day)",10,15,11,"Central America"
"Belize","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",407,416,406,"Central America"
"Belize","Pacific","Food supply quantity (g/capita/day)",10,10,8,"Central America"
"Benin","Latin America","Protein supply quantity (g/capita/day)",31.7,31.1,29,"West Africa"
"Benin","Europe","Food supply (kcal/capita/day)",53,54,57,"West Africa"
"Benin","Europe","Protein supply quantity (g/capita/day)",0,0,0,"West Africa"
"Benin","North America","Protein supply quantity (g/capita/day)",0,0,0,"West Africa"
"Benin","Pacific","Protein supply quantity (g/capita/day)",0,0,0,"West Africa"
"Benin","East Asia","Food supply (kcal/capita/day)",580,528,556,"West Africa"
"Benin","East Asia","Food supply quantity (g/capita/day)",169,156,166,"West Africa"
"Benin","East Asia","Protein supply quantity (g/capita/day)",11.1,10.1,10.6,"West Africa"
"Benin","Latin America","Food supply quantity (g/capita/day)",1027,1085,1113,"West Africa"
"Benin","Latin America","Food supply (kcal/capita/day)",1527,1561,1560,"West Africa"
"Benin","Latin America","Fat supply quantity (g/capita/day)",33,35.8,32.8,"West Africa"
"Benin","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",168,167,180,"West Africa"
"Benin","South Asia","Protein supply quantity (g/capita/day)",18.8,18.9,19.3,"West Africa"
"Benin","Central Asia","Protein supply quantity (g/capita/day)",1.7,1.6,1.9,"West Africa"
"Benin","Europe","Fat supply quantity (g/capita/day)",0,0.1,0,"West Africa"
"Benin","Europe","Food supply quantity (g/capita/day)",18,18,21,"West Africa"
"Benin","North America","Food supply quantity (g/capita/day)",2,3,4,"West Africa"
"Benin","Southeast Asia","Protein supply quantity (g/capita/day)",16.9,16.9,17.5,"West Africa"
"Benin","Africa","Fat supply quantity (g/capita/day)",16.7,14.6,15.5,"West Africa"
"Benin","South Asia","Fat supply quantity (g/capita/day)",4.2,4.1,4.1,"West Africa"
"Benin","Africa","Protein supply quantity (g/capita/day)",21.8,21.8,22.1,"West Africa"
"Benin","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",3.6,3.6,3.7,"West Africa"
"Benin","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",82,78,86,"West Africa"
"Benin","Pacific","Food supply (kcal/capita/day)",6,5,6,"West Africa"
"Benin","Pacific","Food supply quantity (g/capita/day)",2,1,2,"West Africa"
"Benin","Central Asia","Food supply quantity (g/capita/day)",59,53,62,"West Africa"
"Benin","Central Asia","Food supply (kcal/capita/day)",75,69,86,"West Africa"
"Benin","East Asia","Fat supply quantity (g/capita/day)",1.5,1.5,1.4,"West Africa"
"Benin","Africa","Food supply (kcal/capita/day)",1179,1168,1199,"West Africa"
"Benin","North America","Food supply (kcal/capita/day)",1,2,2,"West Africa"
"Benin","Southeast Asia","Food supply quantity (g/capita/day)",536,580,593,"West Africa"
"Benin","Pacific","Fat supply quantity (g/capita/day)",0.5,0.5,0.6,"West Africa"
"Benin","South Asia","Food supply (kcal/capita/day)",1034,1041,1071,"West Africa"
"Benin","South Asia","Food supply quantity (g/capita/day)",549,594,606,"West Africa"
"Benin","Africa","Food supply quantity (g/capita/day)",575,617,628,"West Africa"
"Benin","North America","Fat supply quantity (g/capita/day)",0,0,0,"West Africa"
"Benin","Southeast Asia","Food supply (kcal/capita/day)",989,995,1028,"West Africa"
"Benin","Central Asia","Fat supply quantity (g/capita/day)",0.4,0.4,0.4,"West Africa"
"Benin","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",2.4,2.4,2.3,"West Africa"
"Benin","Southeast Asia","Fat supply quantity (g/capita/day)",2.2,2.2,2.2,"West Africa"
"Bermuda","East Asia","Protein supply quantity (g/capita/day)",1.2,0.9,1.5,"Caribbean"
"Bermuda","Latin America","Protein supply quantity (g/capita/day)",3,2.8,3.2,"Caribbean"
"Bermuda","Europe","Protein supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","South Asia","Protein supply quantity (g/capita/day)",2.3,2.5,2.6,"Caribbean"
"Bermuda","Pacific","Protein supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","East Asia","Food supply quantity (g/capita/day)",87,68,79,"Caribbean"
"Bermuda","North America","Protein supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","Latin America","Food supply quantity (g/capita/day)",104,98,111,"Caribbean"
"Bermuda","Latin America","Food supply (kcal/capita/day)",315,303,338,"Caribbean"
"Bermuda","Latin America","Fat supply quantity (g/capita/day)",27.3,26.5,29.4,"Caribbean"
"Bermuda","Africa","Protein supply quantity (g/capita/day)",2.7,2,2.5,"Caribbean"
"Bermuda","Central Asia","Protein supply quantity (g/capita/day)",13,16.2,15,"Caribbean"
"Bermuda","Europe","Food supply (kcal/capita/day)",295,313,291,"Caribbean"
"Bermuda","Europe","Food supply quantity (g/capita/day)",83,85,80,"Caribbean"
"Bermuda","North America","Food supply quantity (g/capita/day)",55,44,48,"Caribbean"
"Bermuda","Southeast Asia","Protein supply quantity (g/capita/day)",1.5,1.7,1.8,"Caribbean"
"Bermuda","Southeast Asia","Food supply quantity (g/capita/day)",127,193,134,"Caribbean"
"Bermuda","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",466,493,474,"Caribbean"
"Bermuda","East Asia","Food supply (kcal/capita/day)",100,76,106,"Caribbean"
"Bermuda","South Asia","Food supply (kcal/capita/day)",350,393,362,"Caribbean"
"Bermuda","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",13.8,17,15.8,"Caribbean"
"Bermuda","Europe","Fat supply quantity (g/capita/day)",3.9,4,4,"Caribbean"
"Bermuda","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",929,1108,1036,"Caribbean"
"Bermuda","Pacific","Food supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","Central Asia","Food supply quantity (g/capita/day)",344,376,356,"Caribbean"
"Bermuda","South Asia","Food supply quantity (g/capita/day)",131,197,138,"Caribbean"
"Bermuda","Pacific","Food supply (kcal/capita/day)",0,0,0,"Caribbean"
"Bermuda","East Asia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1,"Caribbean"
"Bermuda","North America","Food supply (kcal/capita/day)",37,30,32,"Caribbean"
"Bermuda","Southeast Asia","Food supply (kcal/capita/day)",337,380,349,"Caribbean"
"Bermuda","Pacific","Fat supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","South Asia","Fat supply quantity (g/capita/day)",0.3,0.5,0.3,"Caribbean"
"Bermuda","Africa","Fat supply quantity (g/capita/day)",23.3,23,25.5,"Caribbean"
"Bermuda","Central Asia","Food supply (kcal/capita/day)",594,760,706,"Caribbean"
"Bermuda","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",14.9,17.2,16.7,"Caribbean"
"Bermuda","North America","Fat supply quantity (g/capita/day)",0,0,0,"Caribbean"
"Bermuda","Southeast Asia","Fat supply quantity (g/capita/day)",0.2,0.4,0.2,"Caribbean"
"Bermuda","Africa","Food supply quantity (g/capita/day)",55,44,54,"Caribbean"
"Bermuda","Africa","Food supply (kcal/capita/day)",279,259,309,"Caribbean"
"Bermuda","Central Asia","Fat supply quantity (g/capita/day)",10.9,13.1,12.6,"Caribbean"
"Bolivia (Plurinational State of)","Europe","Protein supply quantity (g/capita/day)",0.6,0.6,0.5,"Andes"
"Bolivia (Plurinational State of)","Europe","Protein supply quantity (g/capita/day)",0.6,0.6,0.5,"Trop. S. America"
"Bolivia (Plurinational State of)","Europe","Food supply quantity (g/capita/day)",78,79,81,"Andes"
"Bolivia (Plurinational State of)","Europe","Food supply quantity (g/capita/day)",78,79,81,"Trop. S. America"
"Bolivia (Plurinational State of)","Pacific","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Andes"
"Bolivia (Plurinational State of)","Pacific","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Trop. S. America"
"Bolivia (Plurinational State of)","Europe","Food supply (kcal/capita/day)",266,271,271,"Andes"
"Bolivia (Plurinational State of)","Europe","Food supply (kcal/capita/day)",266,271,271,"Trop. S. America"
"Bolivia (Plurinational State of)","East Asia","Protein supply quantity (g/capita/day)",6,5.8,6,"Andes"
"Bolivia (Plurinational State of)","East Asia","Protein supply quantity (g/capita/day)",6,5.8,6,"Trop. S. America"
"Bolivia (Plurinational State of)","North America","Food supply quantity (g/capita/day)",8,7,9,"Andes"
"Bolivia (Plurinational State of)","North America","Food supply quantity (g/capita/day)",8,7,9,"Trop. S. America"
"Bolivia (Plurinational State of)","South Asia","Protein supply quantity (g/capita/day)",7.2,6.9,7,"Andes"
"Bolivia (Plurinational State of)","South Asia","Protein supply quantity (g/capita/day)",7.2,6.9,7,"Trop. S. America"
"Bolivia (Plurinational State of)","Pacific","Food supply (kcal/capita/day)",7,6,6,"Andes"
"Bolivia (Plurinational State of)","Pacific","Food supply (kcal/capita/day)",7,6,6,"Trop. S. America"
"Bolivia (Plurinational State of)","Africa","Protein supply quantity (g/capita/day)",7.2,6.9,7,"Andes"
"Bolivia (Plurinational State of)","Africa","Protein supply quantity (g/capita/day)",7.2,6.9,7,"Trop. S. America"
"Bolivia (Plurinational State of)","South Asia","Food supply (kcal/capita/day)",612,615,618,"Andes"
"Bolivia (Plurinational State of)","South Asia","Food supply (kcal/capita/day)",612,615,618,"Trop. S. America"
"Bolivia (Plurinational State of)","Central Asia","Protein supply quantity (g/capita/day)",12,11.7,11.7,"Andes"
"Bolivia (Plurinational State of)","Central Asia","Protein supply quantity (g/capita/day)",12,11.7,11.7,"Trop. S. America"
"Bolivia (Plurinational State of)","Latin America","Food supply quantity (g/capita/day)",358,372,386,"Andes"
"Bolivia (Plurinational State of)","Latin America","Food supply quantity (g/capita/day)",358,372,386,"Trop. S. America"
"Bolivia (Plurinational State of)","Pacific","Fat supply quantity (g/capita/day)",0.2,0.1,0.1,"Andes"
"Bolivia (Plurinational State of)","Pacific","Fat supply quantity (g/capita/day)",0.2,0.1,0.1,"Trop. S. America"
"Bolivia (Plurinational State of)","Pacific","Food supply quantity (g/capita/day)",11,10,9,"Andes"
"Bolivia (Plurinational State of)","Pacific","Food supply quantity (g/capita/day)",11,10,9,"Trop. S. America"
"Bolivia (Plurinational State of)","North America","Protein supply quantity (g/capita/day)",0,0,0,"Andes"
"Bolivia (Plurinational State of)","North America","Protein supply quantity (g/capita/day)",0,0,0,"Trop. S. America"
"Bolivia (Plurinational State of)","Europe","Fat supply quantity (g/capita/day)",0.1,0.2,0.2,"Andes"
"Bolivia (Plurinational State of)","Europe","Fat supply quantity (g/capita/day)",0.1,0.2,0.2,"Trop. S. America"
"Bolivia (Plurinational State of)","East Asia","Food supply quantity (g/capita/day)",163,163,168,"Andes"
"Bolivia (Plurinational State of)","East Asia","Food supply quantity (g/capita/day)",163,163,168,"Trop. S. America"
"Bolivia (Plurinational State of)","East Asia","Food supply (kcal/capita/day)",331,335,376,"Andes"
"Bolivia (Plurinational State of)","East Asia","Food supply (kcal/capita/day)",331,335,376,"Trop. S. America"
"Bolivia (Plurinational State of)","South Asia","Fat supply quantity (g/capita/day)",0.9,0.8,0.8,"Andes"
"Bolivia (Plurinational State of)","South Asia","Fat supply quantity (g/capita/day)",0.9,0.8,0.8,"Trop. S. America"
"Bolivia (Plurinational State of)","South Asia","Food supply quantity (g/capita/day)",232,238,235,"Andes"
"Bolivia (Plurinational State of)","South Asia","Food supply quantity (g/capita/day)",232,238,235,"Trop. S. America"
"Bolivia (Plurinational State of)","Latin America","Food supply (kcal/capita/day)",498,509,532,"Andes"
"Bolivia (Plurinational State of)","Latin America","Food supply (kcal/capita/day)",498,509,532,"Trop. S. America"
"Bolivia (Plurinational State of)","Latin America","Fat supply quantity (g/capita/day)",5.8,5.6,5.7,"Andes"
"Bolivia (Plurinational State of)","Latin America","Fat supply quantity (g/capita/day)",5.8,5.6,5.7,"Trop. S. America"
"Bolivia (Plurinational State of)","Latin America","Protein supply quantity (g/capita/day)",11.5,12.5,13.5,"Andes"
"Bolivia (Plurinational State of)","Latin America","Protein supply quantity (g/capita/day)",11.5,12.5,13.5,"Trop. S. America"
"Bolivia (Plurinational State of)","Central Asia","Food supply quantity (g/capita/day)",261,255,246,"Andes"
"Bolivia (Plurinational State of)","Central Asia","Food supply quantity (g/capita/day)",261,255,246,"Trop. S. America"
"Bolivia (Plurinational State of)","Central Asia","Food supply (kcal/capita/day)",437,432,428,"Andes"
"Bolivia (Plurinational State of)","Central Asia","Food supply (kcal/capita/day)",437,432,428,"Trop. S. America"
"Bolivia (Plurinational State of)","Central Asia","Fat supply quantity (g/capita/day)",1.2,1.2,1.1,"Andes"
"Bolivia (Plurinational State of)","Central Asia","Fat supply quantity (g/capita/day)",1.2,1.2,1.1,"Trop. S. America"
"Bolivia (Plurinational State of)","North America","Fat supply quantity (g/capita/day)",1.7,0.9,3.5,"Andes"
"Bolivia (Plurinational State of)","North America","Fat supply quantity (g/capita/day)",1.7,0.9,3.5,"Trop. S. America"
"Bolivia (Plurinational State of)","Southeast Asia","Protein supply quantity (g/capita/day)",6.3,6.2,6.3,"Andes"
"Bolivia (Plurinational State of)","Southeast Asia","Protein supply quantity (g/capita/day)",6.3,6.2,6.3,"Trop. S. America"
"Bolivia (Plurinational State of)","Southeast Asia","Food supply quantity (g/capita/day)",225,232,229,"Andes"
"Bolivia (Plurinational State of)","Southeast Asia","Food supply quantity (g/capita/day)",225,232,229,"Trop. S. America"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",13.3,12.8,12.7,"Andes"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",13.3,12.8,12.7,"Trop. S. America"
"Bolivia (Plurinational State of)","East Asia","Fat supply quantity (g/capita/day)",3.6,4.3,8.2,"Andes"
"Bolivia (Plurinational State of)","East Asia","Fat supply quantity (g/capita/day)",3.6,4.3,8.2,"Trop. S. America"
"Bolivia (Plurinational State of)","Africa","Fat supply quantity (g/capita/day)",3.3,3.4,3.4,"Andes"
"Bolivia (Plurinational State of)","Africa","Fat supply quantity (g/capita/day)",3.3,3.4,3.4,"Trop. S. America"
"Bolivia (Plurinational State of)","Africa","Food supply quantity (g/capita/day)",85,85,85,"Andes"
"Bolivia (Plurinational State of)","Africa","Food supply quantity (g/capita/day)",85,85,85,"Trop. S. America"
"Bolivia (Plurinational State of)","Africa","Food supply (kcal/capita/day)",321,319,323,"Andes"
"Bolivia (Plurinational State of)","Africa","Food supply (kcal/capita/day)",321,319,323,"Trop. S. America"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",335,329,321,"Andes"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",335,329,321,"Trop. S. America"
"Bolivia (Plurinational State of)","Southeast Asia","Fat supply quantity (g/capita/day)",0.8,0.7,0.7,"Andes"
"Bolivia (Plurinational State of)","Southeast Asia","Fat supply quantity (g/capita/day)",0.8,0.7,0.7,"Trop. S. America"
"Bolivia (Plurinational State of)","North America","Food supply (kcal/capita/day)",18,12,36,"Andes"
"Bolivia (Plurinational State of)","North America","Food supply (kcal/capita/day)",18,12,36,"Trop. S. America"
"Bolivia (Plurinational State of)","Southeast Asia","Food supply (kcal/capita/day)",598,603,606,"Andes"
"Bolivia (Plurinational State of)","Southeast Asia","Food supply (kcal/capita/day)",598,603,606,"Trop. S. America"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",708,707,703,"Andes"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",708,707,703,"Trop. S. America"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",1.3,1.4,1.3,"Andes"
"Bolivia (Plurinational State of)","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",1.3,1.4,1.3,"Trop. S. America"
"Bosnia and Herzegovina","East Asia","Protein supply quantity (g/capita/day)",2,1.6,1.7,"SE Europe"
"Bosnia and Herzegovina","Europe","Food supply quantity (g/capita/day)",97,91,91,"SE Europe"
"Bosnia and Herzegovina","North America","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"SE Europe"
"Bosnia and Herzegovina","Central Asia","Food supply quantity (g/capita/day)",502,489,484,"SE Europe"
"Bosnia and Herzegovina","East Asia","Food supply (kcal/capita/day)",110,103,107,"SE Europe"
"Bosnia and Herzegovina","East Asia","Fat supply quantity (g/capita/day)",4.4,4,4.6,"SE Europe"
"Bosnia and Herzegovina","Europe","Food supply (kcal/capita/day)",163,172,181,"SE Europe"
"Bosnia and Herzegovina","Europe","Protein supply quantity (g/capita/day)",0.6,0.5,0.5,"SE Europe"
"Bosnia and Herzegovina","Latin America","Protein supply quantity (g/capita/day)",25.1,24.6,25.1,"SE Europe"
"Bosnia and Herzegovina","East Asia","Food supply quantity (g/capita/day)",135,122,119,"SE Europe"
"Bosnia and Herzegovina","Europe","Fat supply quantity (g/capita/day)",0.7,0.8,0.8,"SE Europe"
"Bosnia and Herzegovina","Latin America","Food supply (kcal/capita/day)",985,973,992,"SE Europe"
"Bosnia and Herzegovina","Central Asia","Protein supply quantity (g/capita/day)",22.4,22.9,22.5,"SE Europe"
"Bosnia and Herzegovina","Pacific","Protein supply quantity (g/capita/day)",0,0,0,"SE Europe"
"Bosnia and Herzegovina","North America","Food supply quantity (g/capita/day)",37,37,36,"SE Europe"
"Bosnia and Herzegovina","Pacific","Fat supply quantity (g/capita/day)",0,0,0,"SE Europe"
"Bosnia and Herzegovina","Africa","Protein supply quantity (g/capita/day)",2.3,2.1,2.2,"SE Europe"
"Bosnia and Herzegovina","Africa","Fat supply quantity (g/capita/day)",3.3,3.2,2.6,"SE Europe"
"Bosnia and Herzegovina","Africa","Food supply quantity (g/capita/day)",29,28,30,"SE Europe"
"Bosnia and Herzegovina","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",23.8,24.2,23.6,"SE Europe"
"Bosnia and Herzegovina","Latin America","Food supply quantity (g/capita/day)",520,513,520,"SE Europe"
"Bosnia and Herzegovina","Latin America","Fat supply quantity (g/capita/day)",12.4,13,12.7,"SE Europe"
"Bosnia and Herzegovina","Central Asia","Food supply (kcal/capita/day)",841,847,832,"SE Europe"
"Bosnia and Herzegovina","Central Asia","Fat supply quantity (g/capita/day)",4.3,4.4,4.1,"SE Europe"
"Bosnia and Herzegovina","North America","Fat supply quantity (g/capita/day)",11.6,14.4,13.8,"SE Europe"
"Bosnia and Herzegovina","North America","Food supply (kcal/capita/day)",117,141,134,"SE Europe"
"Bosnia and Herzegovina","Southeast Asia","Food supply quantity (g/capita/day)",63,68,70,"SE Europe"
"Bosnia and Herzegovina","Southeast Asia","Protein supply quantity (g/capita/day)",0.5,0.5,0.5,"SE Europe"
"Bosnia and Herzegovina","Pacific","Food supply quantity (g/capita/day)",0,0,0,"SE Europe"
"Bosnia and Herzegovina","South Asia","Protein supply quantity (g/capita/day)",1.1,1.1,1,"SE Europe"
"Bosnia and Herzegovina","Africa","Food supply (kcal/capita/day)",70,68,62,"SE Europe"
"Bosnia and Herzegovina","South Asia","Fat supply quantity (g/capita/day)",0.2,0.2,0.2,"SE Europe"
"Bosnia and Herzegovina","South Asia","Food supply (kcal/capita/day)",165,180,191,"SE Europe"
"Bosnia and Herzegovina","Southeast Asia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1,"SE Europe"
"Bosnia and Herzegovina","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",508,508,508,"SE Europe"
"Bosnia and Herzegovina","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",983,1006,1000,"SE Europe"
"Bosnia and Herzegovina","Pacific","Food supply (kcal/capita/day)",0,0,0,"SE Europe"
"Bosnia and Herzegovina","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",4.9,5.3,5,"SE Europe"
"Bosnia and Herzegovina","Southeast Asia","Food supply (kcal/capita/day)",153,169,181,"SE Europe"
"Bosnia and Herzegovina","South Asia","Food supply quantity (g/capita/day)",71,74,78,"SE Europe"
"Botswana","Africa","Protein supply quantity (g/capita/day)",9.1,9.6,9.3,"Southern Africa"
"Botswana","Central Asia","Protein supply quantity (g/capita/day)",9.5,9.6,9.5,"Southern Africa"
"Botswana","Europe","Fat supply quantity (g/capita/day)",0.4,0.2,0.8,"Southern Africa"
"Botswana","Europe","Food supply quantity (g/capita/day)",87,84,83,"Southern Africa"
"Botswana","Central Asia","Food supply quantity (g/capita/day)",219,198,200,"Southern Africa"
"Botswana","Southeast Asia","Food supply (kcal/capita/day)",460,486,477,"Southern Africa"
"Botswana","Europe","Food supply (kcal/capita/day)",267,261,265,"Southern Africa"
"Botswana","South Asia","Fat supply quantity (g/capita/day)",0.7,0.8,1.4,"Southern Africa"
"Botswana","South Asia","Food supply (kcal/capita/day)",486,506,502,"Southern Africa"
"Botswana","South Asia","Food supply quantity (g/capita/day)",227,242,239,"Southern Africa"
"Botswana","East Asia","Food supply quantity (g/capita/day)",93,97,86,"Southern Africa"
"Botswana","South Asia","Protein supply quantity (g/capita/day)",5.6,5.6,5.5,"Southern Africa"
"Botswana","Central Asia","Food supply (kcal/capita/day)",375,372,371,"Southern Africa"
"Botswana","Southeast Asia","Fat supply quantity (g/capita/day)",0.5,0.6,0.5,"Southern Africa"
"Botswana","East Asia","Protein supply quantity (g/capita/day)",6.4,4.8,4.2,"Southern Africa"
"Botswana","Pacific","Fat supply quantity (g/capita/day)",0.2,0.3,0.2,"Southern Africa"
"Botswana","Pacific","Food supply (kcal/capita/day)",93,104,107,"Southern Africa"
"Botswana","Europe","Protein supply quantity (g/capita/day)",0.1,0,0.2,"Southern Africa"
"Botswana","Central Asia","Fat supply quantity (g/capita/day)",2.3,2.8,2.7,"Southern Africa"
"Botswana","East Asia","Food supply (kcal/capita/day)",158,159,144,"Southern Africa"
"Botswana","East Asia","Fat supply quantity (g/capita/day)",2.2,1.3,1.2,"Southern Africa"
"Botswana","North America","Protein supply quantity (g/capita/day)",0,0,0,"Southern Africa"
"Botswana","Africa","Food supply quantity (g/capita/day)",101,111,110,"Southern Africa"
"Botswana","Latin America","Fat supply quantity (g/capita/day)",9.4,10,10.5,"Southern Africa"
"Botswana","Latin America","Protein supply quantity (g/capita/day)",13.3,12.8,13.5,"Southern Africa"
"Botswana","Pacific","Protein supply quantity (g/capita/day)",1.6,1.8,1.9,"Southern Africa"
"Botswana","Southeast Asia","Protein supply quantity (g/capita/day)",4.1,4.5,4.4,"Southern Africa"
"Botswana","Pacific","Food supply quantity (g/capita/day)",103,114,118,"Southern Africa"
"Botswana","North America","Food supply quantity (g/capita/day)",32,31,31,"Southern Africa"
"Botswana","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",655,643,653,"Southern Africa"
"Botswana","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",295,273,279,"Southern Africa"
"Botswana","Africa","Food supply (kcal/capita/day)",344,384,364,"Southern Africa"
"Botswana","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",2.8,3.1,4.2,"Southern Africa"
"Botswana","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",10.7,10.4,10.4,"Southern Africa"
"Botswana","Southeast Asia","Food supply quantity (g/capita/day)",219,236,232,"Southern Africa"
"Botswana","Latin America","Food supply (kcal/capita/day)",515,515,532,"Southern Africa"
"Botswana","Latin America","Food supply quantity (g/capita/day)",248,262,270,"Southern Africa"
"Botswana","North America","Food supply (kcal/capita/day)",186,164,180,"Southern Africa"
"Botswana","North America","Fat supply quantity (g/capita/day)",20.1,17.6,19.6,"Southern Africa"
"Botswana","Africa","Fat supply quantity (g/capita/day)",5.8,7,6.3,"Southern Africa"
"Brazil","South Asia","Protein supply quantity (g/capita/day)",8.8,8.6,8.9,"Trop. S. America"
"Brazil","Europe","Food supply (kcal/capita/day)",441,448,450,"Trop. S. America"
"Brazil","Europe","Protein supply quantity (g/capita/day)",0.3,0.6,0.5,"Trop. S. America"
"Brazil","Pacific","Protein supply quantity (g/capita/day)",0.6,0.6,0.6,"Trop. S. America"
"Brazil","North America","Food supply quantity (g/capita/day)",17,18,20,"Trop. S. America"
"Brazil","North America","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Trop. S. America"
"Brazil","Africa","Food supply (kcal/capita/day)",441,432,442,"Trop. S. America"
