"","N
America","C
America","Caribbean","Andes","Trop. S.
America","Temp. S.
America","W
Africa","C
Africa","E
Africa","S
Africa","IOI","NW
Europe","SW
Europe","NE
Europe","SE
Europe","SE
Mediterranean","W
Asia","C
Asia","S
Asia","E
Asia","SE
Asia","Pacific","ANZ"
"North
America",44.3086232724027,5.34137626638953,5.55604364442687,16.0317957152226,18.8887181848925,79.8258509923712,0.69396021979897,7.10173858383069,2.69800972866321,19.7561099354442,2.15975192914553,107.274181524815,111.190479107954,59.8254135506749,63.0745930450853,43.4368916617104,37.9879059351012,61.9316053422497,3.86624840974836,15.361826177766,2.15456293138323,18.5914984338424,84.7908004093914
"Latin
America",358.456641284309,419.067363250493,362.927511107481,350.548142380734,582.262748373531,197.637345634591,694.076303870621,813.887064405545,374.374249649915,898.34995196674,476.769052992706,304.967082166191,269.347378455822,406.541672588612,221.667537991523,351.895320413835,226.011422221072,376.004721880085,154.708597227603,286.895471179695,217.340665332863,473.113080538561,284.538469702825
"Africa",44.7446507767254,48.0607444679964,207.675817403644,125.092856003702,198.983742488835,25.6371321205138,527.857555079245,152.374362619155,143.040869583041,86.8880293060087,291.179133921852,43.1603572962611,69.8587914070845,25.8346692079069,38.00225462952,79.3692531683906,99.0706852902963,29.5729320387157,295.081654151326,220.950477484564,367.622358806483,193.325613394411,78.2331969752469
"Europe",165.553249252915,135.566632985495,112.701527725928,103.155433194502,197.257689373079,133.142591379957,29.7436949003898,56.2725211202564,57.7691817901393,67.5616307961719,42.8644352075714,190.466668224669,138.393671581352,176.809524898814,88.0154166483278,146.013965141683,141.360688153952,79.0153957358852,102.206655051982,72.8646907943964,75.6134236761367,97.1785334472748,218.496795933088
"W Asia and
SE Mediterranean",609.131964778942,361.75144827974,309.248371302465,379.96743167619,644.307845775248,529.012640244551,153.780455718303,253.406204220839,212.167126725186,312.99600656957,102.017000122764,714.030556390037,606.753521918058,765.00574880515,423.790273401692,638.118660344678,587.697974314528,642.48917338335,302.483942699114,337.799270302631,162.345444077215,348.803937090875,675.659898285955
"Central
Asia",527.025643927631,252.536769744561,190.04123518625,282.17420526456,460.669160296247,400.245672199169,98.0224561586776,180.495310673182,125.056647221626,238.127222733134,60.4041125751649,532.029900760792,434.915474055722,629.227863144734,332.418435872801,478.334442849022,446.643197993393,570.81947946986,184.521253573098,334.333420453335,85.3271292729434,263.21279203015,517.512699626266
"South
Asia",160.66048051923,218.982820832048,480.226008228364,346.311496768162,575.55867720156,179.209380402443,556.961298742402,380.681916846357,277.200239645954,245.684554584568,379.56437440518,159.317045876921,124.034842632995,145.794583600457,76.655245271377,209.316547963453,212.142839509343,72.0498617196434,430.180868921795,260.284488254394,530.983602896772,698.709847781685,187.467702349885
"East
Asia",285.046699433417,165.122100124196,214.995421337247,165.193657716853,353.653808396181,200.845595100618,193.440639573193,63.5658807196749,39.995874268159,93.9425319739199,298.507665111205,281.456971175918,274.722286150161,133.009921447482,127.698958928158,182.240141966644,176.028302734715,103.119423370563,277.26195677046,328.595742499363,382.713417194532,182.812845691065,242.819789264012
"Southeast
Asia",144.472868871204,197.63562245422,475.028740791198,331.820959216786,558.230726118586,165.812750790747,530.042644417274,368.484710404553,246.411700565681,236.657413579164,376.935932895672,160.544285446312,110.672998156391,144.699755154463,66.9662744128901,165.560425520865,174.771784102434,70.8151356880625,404.012654322238,258.348432877858,526.712436310777,692.602381688563,179.569888590496
"Pacific",5.30043207526829,8.01667138808972,33.3629050531358,10.626890213575,33.6368678270945,1.3065348185231,24.2650044403619,41.1681531608249,54.234925544636,12.1707181846247,20.3925367466459,5.13863254854443,3.25844067959239,1.31841187921243,0.892946288892471,1.88428724569713,4.3218735210941,0.0630737345812474,17.6187479535887,4.57462863029576,37.554043143973,401.843030114652,7.32804220248262
