"Y2009","Y2010","Y2011","Country"
0.487341772151899,0.516304347826087,0.497175141242938,"Afghanistan"
0.611859838274933,0.600600600600601,0.566455696202531,"Albania"
0.570484581497797,0.708677685950413,0.636882129277567,"Algeria"
0.605797101449275,0.612903225806452,0.640579710144928,"Angola"
0.554838709677419,0.55,0.518072289156627,"Antigua and Barbuda"
0.932584269662921,0.925842696629213,0.931868131868132,"Argentina"
0.546623794212219,0.59493670886076,0.62079510703364,"Armenia"
0.887381275440977,0.87248322147651,0.862694300518135,"Australia"
0.38681592039801,0.393258426966292,0.459921156373193,"Austria"
0.480225988700565,0.50251256281407,0.492227979274612,"Azerbaijan"
0.264797507788162,0.33015873015873,0.304985337243402,"Bahamas"
0.778242677824268,0.770925110132159,0.777777777777778,"Bangladesh"
0.719917012448133,0.723653395784543,0.79467680608365,"Barbados"
0.673003802281369,0.677310924369748,0.661016949152542,"Belarus"
0.763013698630137,0.736318407960199,0.670921985815602,"Belgium"
0.490683229813664,0.514106583072101,0.494413407821229,"Belize"
0.497695852534562,0.592841163310962,0.528169014084507,"Benin"
0.241214057507987,0.275,0.260802469135802,"Bermuda"
0.46,0.45945945945946,0.625592417061611,"Bolivia (Plurinational State of)"
0.89041095890411,0.895,0.900255754475703,"Bosnia and Herzegovina"
0.776081424936387,0.726541554959785,0.752403846153846,"Botswana"
0.795221843003413,0.79045996592845,0.783783783783784,"Brazil"
0.725490196078431,0.729847494553377,0.737417943107221,"Brunei Darussalam"
0.922794117647059,0.898876404494382,0.896017699115044,"Bulgaria"
0.498933901918976,0.461240310077519,0.452332657200811,"Burkina Faso"
0.618528610354223,0.629526462395543,0.58695652173913,"Cabo Verde"
0.540106951871658,0.524324324324324,0.543010752688172,"Cambodia"
0.45353982300885,0.459869848156182,0.461206896551724,"Cameroon"
0.922779922779923,0.923172242874845,0.918114143920596,"Canada"
0.527306967984934,0.56910569105691,0.604255319148936,"Central African Republic"
0.62,0.648514851485149,0.646489104116223,"Chad"
0.80564263322884,0.782747603833866,0.802547770700637,"Chile"
0.320328542094456,0.316633266533066,0.339092872570194,"China, Hong Kong SAR"
0.798986486486487,0.791245791245791,0.768060836501901,"China, Macao SAR"
0.647382920110193,0.645945945945946,0.634146341463415,"China, mainland"
0.254150702426564,0.27515923566879,0.260526315789474,"China, Taiwan Province of"
0.427272727272727,0.366300366300366,0.362989323843416,"Colombia"
0.335195530726257,0.284883720930233,0.288184438040346,"Congo"
0.526970954356847,0.524793388429752,0.518072289156627,"Costa Rica"
0.264270613107822,0.264150943396226,0.277246653919694,"Côte d'Ivoire"
0.816071428571429,0.778217821782178,0.809716599190283,"Croatia"
0.811188811188811,0.827814569536424,0.810240963855422,"Cuba"
0.565217391304348,0.495063469675599,0.491132332878581,"Cyprus"
0.306267806267806,0.36144578313253,0.298648648648649,"Czech Republic"
0.392712550607287,0.403225806451613,0.395161290322581,"Democratic People's Republic of Korea"
0.654596100278552,0.677710843373494,0.701369863013698,"Denmark"
0.23578947368421,0.231132075471698,0.258547008547008,"Djibouti"
0.671641791044776,0.569948186528498,0.570694087403599,"Dominica"
0.634275618374558,0.596964586846543,0.549689440993789,"Dominican Republic"
0.38771186440678,0.402083333333333,0.406438631790744,"Ecuador"
0.69620253164557,0.708542713567839,0.698529411764706,"Egypt"
