"Region_crops","Region","Element","Average"
"Africa_Central","Europe_Western_south","Fat supply quantity (g/capita/day)",2.52526886878182
"Africa_Central","Europe_Western_south","Food supply (kcal/capita/day)",116.160006723448
"Africa_Central","Europe_Western_south","Food supply quantity (g/capita/day)",37.8937444860674
"Africa_Central","Europe_Western_south","Protein supply quantity (g/capita/day)",3.05335666324018
"Africa_Central","Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)",4.1767591117056
"Africa_Central","Mediterranean_SouthandEast","Food supply (kcal/capita/day)",351.594066855359
"Africa_Central","Mediterranean_SouthandEast","Food supply quantity (g/capita/day)",80.7774081218865
"Africa_Central","Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)",7.1165478600811
"Africa_Central","Pacific_Region_ausnz","Fat supply quantity (g/capita/day)",12.9332096106734
"Africa_Central","Pacific_Region_ausnz","Food supply (kcal/capita/day)",230.230157671902
"Africa_Central","Pacific_Region_ausnz","Food supply quantity (g/capita/day)",59.6404025604082
"Africa_Central","Pacific_Region_ausnz","Protein supply quantity (g/capita/day)",3.27961230790676
"Africa_Central","Pacific_Region_tropical","Fat supply quantity (g/capita/day)",3.55816237531108
"Africa_Central","Pacific_Region_tropical","Food supply (kcal/capita/day)",494.361696276076
"Africa_Central","Pacific_Region_tropical","Food supply quantity (g/capita/day)",135.714351261583
"Africa_Central","Pacific_Region_tropical","Protein supply quantity (g/capita/day)",9.72718344061204
"Africa_East","Africa_Central","Fat supply quantity (g/capita/day)",3.41040593131507
"Africa_East","Africa_Central","Food supply (kcal/capita/day)",186.903507204969
"Africa_East","Africa_Central","Food supply quantity (g/capita/day)",57.4837101710417
"Africa_East","Africa_Central","Protein supply quantity (g/capita/day)",6.32588994219995
"Africa_East","Africa_East","Fat supply quantity (g/capita/day)",6.06146223019363
"Africa_East","Africa_East","Food supply (kcal/capita/day)",389.137448013293
"Africa_East","Africa_East","Food supply quantity (g/capita/day)",119.483683628396
"Africa_East","Africa_East","Protein supply quantity (g/capita/day)",14.3320007380778
"Africa_East","Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)",0.358603691769717
"Africa_East","Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)",22.5416890720973
"Africa_East","Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)",12.9009828523446
"Africa_East","Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)",1.51857411657703
"Africa_East","Africa_Southern","Fat supply quantity (g/capita/day)",2.33262305548906
"Africa_East","Africa_Southern","Food supply (kcal/capita/day)",108.042040741277
"Africa_East","Africa_Southern","Food supply quantity (g/capita/day)",31.717130274578
"Africa_East","Africa_Southern","Protein supply quantity (g/capita/day)",4.13914631237715
"Africa_East","Africa_West","Fat supply quantity (g/capita/day)",6.58861164498913
"Africa_East","Africa_West","Food supply (kcal/capita/day)",549.226982415691
"Africa_East","Africa_West","Food supply quantity (g/capita/day)",184.873353135532
"Africa_East","Africa_West","Protein supply quantity (g/capita/day)",18.0488154460266
"Africa_East","America_Caribbean","Fat supply quantity (g/capita/day)",0.718821717128962
"Africa_East","America_Caribbean","Food supply (kcal/capita/day)",56.2416081112248
"Africa_East","America_Caribbean","Food supply quantity (g/capita/day)",21.5708977789687
"Africa_East","America_Caribbean","Protein supply quantity (g/capita/day)",3.26020227443222
"Africa_East","America_Central_and_Mexico","Fat supply quantity (g/capita/day)",1.74066854672652
"Africa_East","America_Central_and_Mexico","Food supply (kcal/capita/day)",38.5364411190543
"Africa_East","America_Central_and_Mexico","Food supply quantity (g/capita/day)",11.2786502015613
"Africa_East","America_Central_and_Mexico","Protein supply quantity (g/capita/day)",1.76266691875657
"Africa_East","America_North","Fat supply quantity (g/capita/day)",5.13054194523498
"Africa_East","America_North","Food supply (kcal/capita/day)",71.5303637987521
"Africa_East","America_North","Food supply quantity (g/capita/day)",24.6223257169129
"Africa_East","America_North","Protein supply quantity (g/capita/day)",2.05878383179119
"Africa_East","America_South_andean","Fat supply quantity (g/capita/day)",1.08272821441957
"Africa_East","America_South_andean","Food supply (kcal/capita/day)",24.9046826412373
"Africa_East","America_South_andean","Food supply quantity (g/capita/day)",9.32018620879881
"Africa_East","America_South_andean","Protein supply quantity (g/capita/day)",1.56755357645593
"Africa_East","America_South_temperate","Fat supply quantity (g/capita/day)",0.76850399286456
"Africa_East","America_South_temperate","Food supply (kcal/capita/day)",14.4401254844455
"Africa_East","America_South_temperate","Food supply quantity (g/capita/day)",6.45102222948589
"Africa_East","America_South_temperate","Protein supply quantity (g/capita/day)",0.683658326938228
"Africa_East","America_South_tropical","Fat supply quantity (g/capita/day)",3.67176433571968
"Africa_East","America_South_tropical","Food supply (kcal/capita/day)",65.9901634452162
"Africa_East","America_South_tropical","Food supply quantity (g/capita/day)",17.5269244428305
"Africa_East","America_South_tropical","Protein supply quantity (g/capita/day)",2.59064094982744
"Africa_East","Asia_Central","Fat supply quantity (g/capita/day)",10.9725594463693
"Africa_East","Asia_Central","Food supply (kcal/capita/day)",100.579429679618
"Africa_East","Asia_Central","Food supply quantity (g/capita/day)",13.2477105013634
"Africa_East","Asia_Central","Protein supply quantity (g/capita/day)",0.263102615631086
"Africa_East","Asia_East","Fat supply quantity (g/capita/day)",2.34504377671134
"Africa_East","Asia_East","Food supply (kcal/capita/day)",37.6026567285559
"Africa_East","Asia_East","Food supply quantity (g/capita/day)",8.67117846858722
"Africa_East","Asia_East","Protein supply quantity (g/capita/day)",0.973651554487196
"Africa_East","Asia_South","Fat supply quantity (g/capita/day)",4.36013719634456
"Africa_East","Asia_South","Food supply (kcal/capita/day)",214.371347406851
"Africa_East","Asia_South","Food supply quantity (g/capita/day)",60.9277173643429
"Africa_East","Asia_South","Protein supply quantity (g/capita/day)",8.36050017245732
"Africa_East","Asia_Southeast","Fat supply quantity (g/capita/day)",1.12595303417331
"Africa_East","Asia_Southeast","Food supply (kcal/capita/day)",28.1376912944559
"Africa_East","Asia_Southeast","Food supply quantity (g/capita/day)",7.9454091391579
"Africa_East","Asia_Southeast","Protein supply quantity (g/capita/day)",1.2198610439951
"Africa_East","Asia_West","Fat supply quantity (g/capita/day)",16.1538871797626
"Africa_East","Asia_West","Food supply (kcal/capita/day)",160.885810417892
"Africa_East","Asia_West","Food supply quantity (g/capita/day)",39.7080120345608
"Africa_East","Asia_West","Protein supply quantity (g/capita/day)",6.82145912019547
"Africa_East","Europe_Eastern_north","Fat supply quantity (g/capita/day)",0.878087671065718
"Africa_East","Europe_Eastern_north","Food supply (kcal/capita/day)",29.9600306074178
"Africa_East","Europe_Eastern_north","Food supply quantity (g/capita/day)",13.8091803288146
"Africa_East","Europe_Eastern_north","Protein supply quantity (g/capita/day)",1.36146430718096
"Africa_East","Europe_Eastern_south","Fat supply quantity (g/capita/day)",10.0288619924392
"Africa_East","Europe_Eastern_south","Food supply (kcal/capita/day)",105.634315671824
"Africa_East","Europe_Eastern_south","Food supply quantity (g/capita/day)",47.2430333895197
"Africa_East","Europe_Eastern_south","Protein supply quantity (g/capita/day)",2.33665151452629
"Africa_East","Europe_Western_north","Fat supply quantity (g/capita/day)",4.11863310611687
"Africa_East","Europe_Western_north","Food supply (kcal/capita/day)",58.0520569399993
"Africa_East","Europe_Western_north","Food supply quantity (g/capita/day)",24.6539693707963
"Africa_East","Europe_Western_north","Protein supply quantity (g/capita/day)",1.81399370331494
"Africa_East","Europe_Western_south","Fat supply quantity (g/capita/day)",24.4464004444919
"Africa_East","Europe_Western_south","Food supply (kcal/capita/day)",259.379481465553
"Africa_East","Europe_Western_south","Food supply quantity (g/capita/day)",54.3124856157659
"Africa_East","Europe_Western_south","Protein supply quantity (g/capita/day)",2.92930641500955
"Africa_East","Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)",10.4107332668256
"Africa_East","Mediterranean_SouthandEast","Food supply (kcal/capita/day)",193.713576823379
"Africa_East","Mediterranean_SouthandEast","Food supply quantity (g/capita/day)",59.6456670835994
"Africa_East","Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)",4.86924326804524
"Africa_East","Pacific_Region_ausnz","Fat supply quantity (g/capita/day)",10.8853666639596
"Africa_East","Pacific_Region_ausnz","Food supply (kcal/capita/day)",125.587874336243
"Africa_East","Pacific_Region_ausnz","Food supply quantity (g/capita/day)",35.3814897387214
"Africa_East","Pacific_Region_ausnz","Protein supply quantity (g/capita/day)",2.22176358989573
"Africa_East","Pacific_Region_tropical","Fat supply quantity (g/capita/day)",1.22978108180981
"Africa_East","Pacific_Region_tropical","Food supply (kcal/capita/day)",59.4624810660422
"Africa_East","Pacific_Region_tropical","Food supply quantity (g/capita/day)",20.4717518027882
"Africa_East","Pacific_Region_tropical","Protein supply quantity (g/capita/day)",3.3246500531106
"Africa_Southern","Africa_Central","Fat supply quantity (g/capita/day)",2.19317843225
"Africa_Southern","Africa_Central","Food supply (kcal/capita/day)",169.606785462645
"Africa_Southern","Africa_Central","Food supply quantity (g/capita/day)",52.1050044025337
"Africa_Southern","Africa_Central","Protein supply quantity (g/capita/day)",5.81829685456357
"Africa_Southern","Africa_East","Fat supply quantity (g/capita/day)",3.72197843671907
"Africa_Southern","Africa_East","Food supply (kcal/capita/day)",351.604910152365
"Africa_Southern","Africa_East","Food supply quantity (g/capita/day)",110.359725590541
"Africa_Southern","Africa_East","Protein supply quantity (g/capita/day)",12.8828095316219
"Africa_Southern","Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)",0.23884955454508
"Africa_Southern","Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)",10.6661737467702
"Africa_Southern","Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)",3.40216287299225
"Africa_Southern","Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)",0.552379458036073
"Africa_Southern","Africa_Southern","Fat supply quantity (g/capita/day)",1.75684012934019
"Africa_Southern","Africa_Southern","Food supply (kcal/capita/day)",100.221491391049
"Africa_Southern","Africa_Southern","Food supply quantity (g/capita/day)",29.1484434380664
"Africa_Southern","Africa_Southern","Protein supply quantity (g/capita/day)",3.79035313428033
"Africa_Southern","Africa_West","Fat supply quantity (g/capita/day)",5.90708393868991
"Africa_Southern","Africa_West","Food supply (kcal/capita/day)",540.587256483301
"Africa_Southern","Africa_West","Food supply quantity (g/capita/day)",182.71122451079
"Africa_Southern","Africa_West","Protein supply quantity (g/capita/day)",17.7325452554018
"Africa_Southern","America_Caribbean","Fat supply quantity (g/capita/day)",0.293910808519738
"Africa_Southern","America_Caribbean","Food supply (kcal/capita/day)",45.2446522499764
"Africa_Southern","America_Caribbean","Food supply quantity (g/capita/day)",13.4424545128295
"Africa_Southern","America_Caribbean","Protein supply quantity (g/capita/day)",2.51631713741134
"Africa_Southern","America_Central_and_Mexico","Fat supply quantity (g/capita/day)",0.814299080679212
"Africa_Southern","America_Central_and_Mexico","Food supply (kcal/capita/day)",26.7999468520752
"Africa_Southern","America_Central_and_Mexico","Food supply quantity (g/capita/day)",6.98118913575399
"Africa_Southern","America_Central_and_Mexico","Protein supply quantity (g/capita/day)",1.28867611154977
"Africa_Southern","America_North","Fat supply quantity (g/capita/day)",2.2850577035466
"Africa_Southern","America_North","Food supply (kcal/capita/day)",34.9260984183195
"Africa_Southern","America_North","Food supply quantity (g/capita/day)",6.97536613904083
"Africa_Southern","America_North","Protein supply quantity (g/capita/day)",0.916583655780507
"Africa_Southern","America_South_andean","Fat supply quantity (g/capita/day)",0.690503527995888
"Africa_Southern","America_South_andean","Food supply (kcal/capita/day)",14.6461927696985
"Africa_Southern","America_South_andean","Food supply quantity (g/capita/day)",4.27349922847054
"Africa_Southern","America_South_andean","Protein supply quantity (g/capita/day)",1.11309261384339
"Africa_Southern","America_South_temperate","Fat supply quantity (g/capita/day)",0.326746936623634
"Africa_Southern","America_South_temperate","Food supply (kcal/capita/day)",7.78459053673882
"Africa_Southern","America_South_temperate","Food supply quantity (g/capita/day)",2.18026963258221
"Africa_Southern","America_South_temperate","Protein supply quantity (g/capita/day)",0.41088323419111
"Africa_Southern","America_South_tropical","Fat supply quantity (g/capita/day)",2.78061384646755
"Africa_Southern","America_South_tropical","Food supply (kcal/capita/day)",40.604180311506
"Africa_Southern","America_South_tropical","Food supply quantity (g/capita/day)",4.90534858719075
"Africa_Southern","America_South_tropical","Protein supply quantity (g/capita/day)",1.17379888255629
"Africa_Southern","Asia_Central","Fat supply quantity (g/capita/day)",10.6251561876359
"Africa_Southern","Asia_Central","Food supply (kcal/capita/day)",94.5114856319129
"Africa_Southern","Asia_Central","Food supply quantity (g/capita/day)",10.8129782710172
"Africa_Southern","Asia_Central","Protein supply quantity (g/capita/day)",0.0203734036298866
"Africa_Southern","Asia_East","Fat supply quantity (g/capita/day)",1.35812315724039
"Africa_Southern","Asia_East","Food supply (kcal/capita/day)",23.7310816384804
"Africa_Southern","Asia_East","Food supply quantity (g/capita/day)",5.62395190964517
"Africa_Southern","Asia_East","Protein supply quantity (g/capita/day)",0.581004713421188
"Africa_Southern","Asia_South","Fat supply quantity (g/capita/day)",3.88856663401974
"Africa_Southern","Asia_South","Food supply (kcal/capita/day)",194.532909337339
"Africa_Southern","Asia_South","Food supply quantity (g/capita/day)",55.7627970465986
"Africa_Southern","Asia_South","Protein supply quantity (g/capita/day)",7.2441369116583
"Africa_Southern","Asia_Southeast","Fat supply quantity (g/capita/day)",0.307523680465553
"Africa_Southern","Asia_Southeast","Food supply (kcal/capita/day)",17.6321452219458
"Africa_Southern","Asia_Southeast","Food supply quantity (g/capita/day)",4.56921010518601
"Africa_Southern","Asia_Southeast","Protein supply quantity (g/capita/day)",0.890612439846333
"Africa_Southern","Asia_West","Fat supply quantity (g/capita/day)",7.42152352312517
"Africa_Southern","Asia_West","Food supply (kcal/capita/day)",109.510613721633
"Africa_Southern","Asia_West","Food supply quantity (g/capita/day)",27.9308645749777
"Africa_Southern","Asia_West","Protein supply quantity (g/capita/day)",6.13191013690392
"Africa_Southern","Europe_Eastern_north","Fat supply quantity (g/capita/day)",0.048257756670203
"Africa_Southern","Europe_Eastern_north","Food supply (kcal/capita/day)",6.55850819424043
"Africa_Southern","Europe_Eastern_north","Food supply quantity (g/capita/day)",2.26491390310399
"Africa_Southern","Europe_Eastern_north","Protein supply quantity (g/capita/day)",0.19611356808838
"Africa_Southern","Europe_Eastern_south","Fat supply quantity (g/capita/day)",2.32392981815961
"Africa_Southern","Europe_Eastern_south","Food supply (kcal/capita/day)",27.2918299762318
"Africa_Southern","Europe_Eastern_south","Food supply quantity (g/capita/day)",17.1356130801502
"Africa_Southern","Europe_Eastern_south","Protein supply quantity (g/capita/day)",1.50786025923522
"Africa_Southern","Europe_Western_north","Fat supply quantity (g/capita/day)",0.0195018230646413
"Africa_Southern","Europe_Western_north","Food supply (kcal/capita/day)",4.32125358667031
"Africa_Southern","Europe_Western_north","Food supply quantity (g/capita/day)",1.19673736879471
"Africa_Southern","Europe_Western_north","Protein supply quantity (g/capita/day)",0.274535847517873
"Africa_Southern","Europe_Western_south","Fat supply quantity (g/capita/day)",0.292977865662141
"Africa_Southern","Europe_Western_south","Food supply (kcal/capita/day)",19.5178347351789
"Africa_Southern","Europe_Western_south","Food supply quantity (g/capita/day)",5.42579080449101
"Africa_Southern","Europe_Western_south","Protein supply quantity (g/capita/day)",1.08900187866877
"Africa_Southern","Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)",2.24065469424845
"Africa_Southern","Mediterranean_SouthandEast","Food supply (kcal/capita/day)",119.953082758689
"Africa_Southern","Mediterranean_SouthandEast","Food supply quantity (g/capita/day)",31.6432476935554
"Africa_Southern","Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)",3.86292082948071
"Africa_Southern","Pacific_Region_ausnz","Fat supply quantity (g/capita/day)",6.04584179291965
"Africa_Southern","Pacific_Region_ausnz","Food supply (kcal/capita/day)",65.948098699402
"Africa_Southern","Pacific_Region_ausnz","Food supply quantity (g/capita/day)",9.63977563837244
"Africa_Southern","Pacific_Region_ausnz","Protein supply quantity (g/capita/day)",0.823139487371768
"Africa_Southern","Pacific_Region_tropical","Fat supply quantity (g/capita/day)",0.158699343671425
"Africa_Southern","Pacific_Region_tropical","Food supply (kcal/capita/day)",25.3316811226494
"Africa_Southern","Pacific_Region_tropical","Food supply quantity (g/capita/day)",7.62210289605002
"Africa_Southern","Pacific_Region_tropical","Protein supply quantity (g/capita/day)",1.63828537343126
"Africa_West","Africa_Central","Fat supply quantity (g/capita/day)",13.9067820010612
"Africa_West","Africa_Central","Food supply (kcal/capita/day)",441.68704426989
"Africa_West","Africa_Central","Food supply quantity (g/capita/day)",141.151732141796
"Africa_West","Africa_Central","Protein supply quantity (g/capita/day)",9.31421010664359
"Africa_West","Africa_East","Fat supply quantity (g/capita/day)",10.5056323120387
"Africa_West","Africa_East","Food supply (kcal/capita/day)",458.801274955257
"Africa_West","Africa_East","Food supply quantity (g/capita/day)",135.340331439076
"Africa_West","Africa_East","Protein supply quantity (g/capita/day)",13.8965709339302
"Africa_West","Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)",4.64163231195981
"Africa_West","Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)",1048.89175149506
"Africa_West","Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)",288.732254851036
"Africa_West","Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)",23.3368733937773
"Africa_West","Africa_Southern","Fat supply quantity (g/capita/day)",9.05992792460509
"Africa_West","Africa_Southern","Food supply (kcal/capita/day)",296.881030750103
"Africa_West","Africa_Southern","Food supply quantity (g/capita/day)",79.2403352126467
"Africa_West","Africa_Southern","Protein supply quantity (g/capita/day)",6.58312101299376
"Africa_West","Africa_West","Fat supply quantity (g/capita/day)",23.8075760150454
"Africa_West","Africa_West","Food supply (kcal/capita/day)",1278.52153141495
"Africa_West","Africa_West","Food supply quantity (g/capita/day)",525.270902800328
"Africa_West","Africa_West","Protein supply quantity (g/capita/day)",28.6743727646577
"Africa_West","America_Caribbean","Fat supply quantity (g/capita/day)",8.93435381801696
"Africa_West","America_Caribbean","Food supply (kcal/capita/day)",632.29467395067
"Africa_West","America_Caribbean","Food supply quantity (g/capita/day)",205.963166525584
"Africa_West","America_Caribbean","Protein supply quantity (g/capita/day)",12.9765406783121
"Africa_West","America_Central_and_Mexico","Fat supply quantity (g/capita/day)",8.67462740887318
"Africa_West","America_Central_and_Mexico","Food supply (kcal/capita/day)",197.586765133219
"Africa_West","America_Central_and_Mexico","Food supply quantity (g/capita/day)",46.2169844450493
"Africa_West","America_Central_and_Mexico","Protein supply quantity (g/capita/day)",3.52146038571389
"Africa_West","America_North","Fat supply quantity (g/capita/day)",0.527093204141783
"Africa_West","America_North","Food supply (kcal/capita/day)",100.710980667332
"Africa_West","America_North","Food supply quantity (g/capita/day)",37.0820948995295
"Africa_West","America_North","Protein supply quantity (g/capita/day)",3.04236350379679
"Africa_West","America_South_andean","Fat supply quantity (g/capita/day)",5.88732414359039
"Africa_West","America_South_andean","Food supply (kcal/capita/day)",341.260671372994
"Africa_West","America_South_andean","Food supply quantity (g/capita/day)",105.765837784257
"Africa_West","America_South_andean","Protein supply quantity (g/capita/day)",6.40350904862489
"Africa_West","America_South_temperate","Fat supply quantity (g/capita/day)",0.364577545871561
"Africa_West","America_South_temperate","Food supply (kcal/capita/day)",95.6755113709931
"Africa_West","America_South_temperate","Food supply quantity (g/capita/day)",25.0187187422866
"Africa_West","America_South_temperate","Protein supply quantity (g/capita/day)",2.31555318120342
"Africa_West","America_South_tropical","Fat supply quantity (g/capita/day)",17.8227667320395
"Africa_West","America_South_tropical","Food supply (kcal/capita/day)",680.149661788191
"Africa_West","America_South_tropical","Food supply quantity (g/capita/day)",146.63250363924
"Africa_West","America_South_tropical","Protein supply quantity (g/capita/day)",10.0670866800222
"Africa_West","Asia_Central","Fat supply quantity (g/capita/day)",0.157630284999798
"Africa_West","Asia_Central","Food supply (kcal/capita/day)",58.7588196070165
"Africa_West","Asia_Central","Food supply quantity (g/capita/day)",17.332776553056
"Africa_West","Asia_Central","Protein supply quantity (g/capita/day)",1.14123777145284
"Africa_West","Asia_East","Fat supply quantity (g/capita/day)",9.26536645821494
"Africa_West","Asia_East","Food supply (kcal/capita/day)",860.143574731277
"Africa_West","Asia_East","Food supply quantity (g/capita/day)",217.711126788957
"Africa_West","Asia_East","Protein supply quantity (g/capita/day)",15.2587678229569
"Africa_West","Asia_South","Fat supply quantity (g/capita/day)",9.73582652616637
"Africa_West","Asia_South","Food supply (kcal/capita/day)",1056.44656208295
"Africa_West","Asia_South","Food supply quantity (g/capita/day)",287.932199501464
"Africa_West","Asia_South","Protein supply quantity (g/capita/day)",22.7778312960381
"Africa_West","Asia_Southeast","Fat supply quantity (g/capita/day)",14.3657178939886
"Africa_West","Asia_Southeast","Food supply (kcal/capita/day)",1351.30060822862
"Africa_West","Asia_Southeast","Food supply quantity (g/capita/day)",365.88565523797
"Africa_West","Asia_Southeast","Protein supply quantity (g/capita/day)",24.6324576942481
"Africa_West","Asia_West","Fat supply quantity (g/capita/day)",20.6445467589535
"Africa_West","Asia_West","Food supply (kcal/capita/day)",396.079341639333
"Africa_West","Asia_West","Food supply quantity (g/capita/day)",99.3506808881492
"Africa_West","Asia_West","Protein supply quantity (g/capita/day)",9.99590316205622
"Africa_West","Europe_Eastern_north","Fat supply quantity (g/capita/day)",1.92609576942213
"Africa_West","Europe_Eastern_north","Food supply (kcal/capita/day)",61.5431500588461
"Africa_West","Europe_Eastern_north","Food supply quantity (g/capita/day)",19.8786547761601
"Africa_West","Europe_Eastern_north","Protein supply quantity (g/capita/day)",1.14463227448371
