"Region","Element","Item","Average"
"America_Caribbean","Fat supply quantity (g/capita/day)","Pulses, other",0.18541334386927
"America_Caribbean","Fat supply quantity (g/capita/day)","Rape & mustard",0
"America_Caribbean","Fat supply quantity (g/capita/day)","Rice",1.06213174880493
"America_Caribbean","Fat supply quantity (g/capita/day)","Roots, other",0.0382960106901658
"America_Caribbean","Fat supply quantity (g/capita/day)","Rye",0
"America_Caribbean","Fat supply quantity (g/capita/day)","Sesame",0.15540213325362
"America_Caribbean","Fat supply quantity (g/capita/day)","Sorghum",0.0902122694511174
"America_Caribbean","Fat supply quantity (g/capita/day)","Soybean",18.9052339749359
"America_Caribbean","Fat supply quantity (g/capita/day)","Spices, other",0.0922982040892117
"America_Caribbean","Fat supply quantity (g/capita/day)","Sugar",0
"America_Caribbean","Fat supply quantity (g/capita/day)","Sunflower",0.715247434967369
"America_Caribbean","Fat supply quantity (g/capita/day)","Sweet potatoes",0.105478540547413
"America_Caribbean","Fat supply quantity (g/capita/day)","Sweeteners, other",0
"America_Caribbean","Fat supply quantity (g/capita/day)","Tea",0
"America_Caribbean","Fat supply quantity (g/capita/day)","Tomatoes",0.163133094525691
"America_Caribbean","Fat supply quantity (g/capita/day)","Treenuts",0.11450067890536
"America_Caribbean","Fat supply quantity (g/capita/day)","Vegetables, other",0.202324726365879
"America_Caribbean","Fat supply quantity (g/capita/day)","Wheat",1.27867309489605
"America_Caribbean","Fat supply quantity (g/capita/day)","Yams",0.0827441007558282
"America_Caribbean","Food supply (kcal/capita/day)","Apples",1.22210677580208
"America_Caribbean","Food supply (kcal/capita/day)","Bananas & plantains",104.067672886319
"America_Caribbean","Food supply (kcal/capita/day)","Barley",27.8696670575655
"America_Caribbean","Food supply (kcal/capita/day)","Beans",79.1239499666157
"America_Caribbean","Food supply (kcal/capita/day)","Beverages, alcoholic",47.1402188038005
"America_Caribbean","Food supply (kcal/capita/day)","Beverages, fermented",0.040047758354199
"America_Caribbean","Food supply (kcal/capita/day)","Cassava",55.2518342295895
"America_Caribbean","Food supply (kcal/capita/day)","Cereals, other",1.89351586055221
"America_Caribbean","Food supply (kcal/capita/day)","Citrus, other",0.207390394214997
"America_Caribbean","Food supply (kcal/capita/day)","Cloves",0.0178182447932586
"America_Caribbean","Food supply (kcal/capita/day)","Cocoa beans",4.10114018563191
"America_Caribbean","Food supply (kcal/capita/day)","Coconuts",35.3895192927378
"America_Caribbean","Food supply (kcal/capita/day)","Coffee",3.01764811336869
"America_Caribbean","Food supply (kcal/capita/day)","Cottonseed oil",0.158644658969022
"America_Caribbean","Food supply (kcal/capita/day)","Dates",0.00255501173972414
"America_Caribbean","Food supply (kcal/capita/day)","Fruits, other",49.7110072052727
"America_Caribbean","Food supply (kcal/capita/day)","Grapefruit",2.34152395350146
"America_Caribbean","Food supply (kcal/capita/day)","Grapes",3.2614648936125
"America_Caribbean","Food supply (kcal/capita/day)","Groundnut",10.6204911335512
"America_Caribbean","Food supply (kcal/capita/day)","Lemons & limes",1.03831606201224
"America_Caribbean","Food supply (kcal/capita/day)","Maize",161.780581895675
"America_Caribbean","Food supply (kcal/capita/day)","Millets",0
"America_Caribbean","Food supply (kcal/capita/day)","Miscellaneous",7.02696281647715
"America_Caribbean","Food supply (kcal/capita/day)","Oats",1.64802510668667
"America_Caribbean","Food supply (kcal/capita/day)","Oilcrops, other",16.8849242193109
"America_Caribbean","Food supply (kcal/capita/day)","Olives",1.84069911925583
"America_Caribbean","Food supply (kcal/capita/day)","Onions",6.36298483741373
"America_Caribbean","Food supply (kcal/capita/day)","Oranges & mandarines",10.4679226028742
"America_Caribbean","Food supply (kcal/capita/day)","Palm oil",66.4441558272989
"America_Caribbean","Food supply (kcal/capita/day)","Peas",4.50677336423227
"America_Caribbean","Food supply (kcal/capita/day)","Pepper",0.208481059262064
"America_Caribbean","Food supply (kcal/capita/day)","Pimento",2.72393417171284
"America_Caribbean","Food supply (kcal/capita/day)","Pineapples",5.91460002410365
"America_Caribbean","Food supply (kcal/capita/day)","Potatoes",18.0652454591089
"America_Caribbean","Food supply (kcal/capita/day)","Pulses, other",34.621384323311
"America_Caribbean","Food supply (kcal/capita/day)","Rape & mustard",0
"America_Caribbean","Food supply (kcal/capita/day)","Rice",471.706951370611
"America_Caribbean","Food supply (kcal/capita/day)","Roots, other",16.5171635408088
"America_Caribbean","Food supply (kcal/capita/day)","Rye",0.0711636088562235
"America_Caribbean","Food supply (kcal/capita/day)","Sesame",1.63183526439161
"America_Caribbean","Food supply (kcal/capita/day)","Sorghum",10.4646232676964
"America_Caribbean","Food supply (kcal/capita/day)","Soybean",175.103546307287
"America_Caribbean","Food supply (kcal/capita/day)","Spices, other",2.5798327243068
"America_Caribbean","Food supply (kcal/capita/day)","Sugar",378.272860640997
"America_Caribbean","Food supply (kcal/capita/day)","Sunflower",5.97877608506602
"America_Caribbean","Food supply (kcal/capita/day)","Sweet potatoes",42.4349444196734
"America_Caribbean","Food supply (kcal/capita/day)","Sweeteners, other",5.91574537409805
"America_Caribbean","Food supply (kcal/capita/day)","Tea",0.0156126103994787
"America_Caribbean","Food supply (kcal/capita/day)","Tomatoes",13.8889739533677
"America_Caribbean","Food supply (kcal/capita/day)","Treenuts",1.26915119546303
"America_Caribbean","Food supply (kcal/capita/day)","Vegetables, other",28.9412985276897
"America_Caribbean","Food supply (kcal/capita/day)","Wheat",305.758993458381
"America_Caribbean","Food supply (kcal/capita/day)","Yams",46.0399110483841
"America_Caribbean","Food supply quantity (g/capita/day)","Apples",4.03753527999302
"America_Caribbean","Food supply quantity (g/capita/day)","Bananas & plantains",146.152088506491
"America_Caribbean","Food supply quantity (g/capita/day)","Barley",61.902678655775
"America_Caribbean","Food supply quantity (g/capita/day)","Beans",23.4012644406294
"America_Caribbean","Food supply quantity (g/capita/day)","Beverages, alcoholic",18.534170622766
"America_Caribbean","Food supply quantity (g/capita/day)","Beverages, fermented",0.0950063343762528
"America_Caribbean","Food supply quantity (g/capita/day)","Cassava",58.5066852709686
"America_Caribbean","Food supply quantity (g/capita/day)","Cereals, other",0.693401629203945
"America_Caribbean","Food supply quantity (g/capita/day)","Citrus, other",1.23776495736106
"America_Caribbean","Food supply quantity (g/capita/day)","Cloves",0.00572371239543316
"America_Caribbean","Food supply quantity (g/capita/day)","Cocoa beans",1.63048940161185
"America_Caribbean","Food supply quantity (g/capita/day)","Coconuts",17.0242619801412
"America_Caribbean","Food supply quantity (g/capita/day)","Coffee",6.45556983464743
"America_Caribbean","Food supply quantity (g/capita/day)","Cottonseed oil",0.0146586583179302
"America_Caribbean","Food supply quantity (g/capita/day)","Dates",0
"America_Caribbean","Food supply quantity (g/capita/day)","Fruits, other",153.062283320205
"America_Caribbean","Food supply quantity (g/capita/day)","Grapefruit",10.2936045726262
"America_Caribbean","Food supply quantity (g/capita/day)","Grapes",4.93708169636848
"America_Caribbean","Food supply quantity (g/capita/day)","Groundnut",1.71211914114611
"America_Caribbean","Food supply quantity (g/capita/day)","Lemons & limes",4.97418253375643
"America_Caribbean","Food supply quantity (g/capita/day)","Maize",46.618163978053
"America_Caribbean","Food supply quantity (g/capita/day)","Millets",0
"America_Caribbean","Food supply quantity (g/capita/day)","Miscellaneous",0
"America_Caribbean","Food supply quantity (g/capita/day)","Oats",0.849792044487673
"America_Caribbean","Food supply quantity (g/capita/day)","Oilcrops, other",1.6637683539769
"America_Caribbean","Food supply quantity (g/capita/day)","Olives",0.170748305422273
"America_Caribbean","Food supply quantity (g/capita/day)","Onions",15.5571292692707
"America_Caribbean","Food supply quantity (g/capita/day)","Oranges & mandarines",38.0657224373431
"America_Caribbean","Food supply quantity (g/capita/day)","Palm oil",7.39166416014662
"America_Caribbean","Food supply quantity (g/capita/day)","Peas",1.23148831744549
"America_Caribbean","Food supply quantity (g/capita/day)","Pepper",0.0592300938689792
"America_Caribbean","Food supply quantity (g/capita/day)","Pimento",0.852158696468266
"America_Caribbean","Food supply quantity (g/capita/day)","Pineapples",18.7736581610762
"America_Caribbean","Food supply quantity (g/capita/day)","Potatoes",28.4311194965065
"America_Caribbean","Food supply quantity (g/capita/day)","Pulses, other",10.1801541510237
"America_Caribbean","Food supply quantity (g/capita/day)","Rape & mustard",0
"America_Caribbean","Food supply quantity (g/capita/day)","Rice",129.868831597944
"America_Caribbean","Food supply quantity (g/capita/day)","Roots, other",16.3191911470044
"America_Caribbean","Food supply quantity (g/capita/day)","Rye",0.0196866540926725
"America_Caribbean","Food supply quantity (g/capita/day)","Sesame",0.270636808623989
"America_Caribbean","Food supply quantity (g/capita/day)","Sorghum",3.24764170348787
"America_Caribbean","Food supply quantity (g/capita/day)","Soybean",22.667301622708
"America_Caribbean","Food supply quantity (g/capita/day)","Spices, other",0.744960611568619
"America_Caribbean","Food supply quantity (g/capita/day)","Sugar",106.410223677634
"America_Caribbean","Food supply quantity (g/capita/day)","Sunflower",0.61890526403032
"America_Caribbean","Food supply quantity (g/capita/day)","Sweet potatoes",45.162205272039
"America_Caribbean","Food supply quantity (g/capita/day)","Sweeteners, other",2.54113690416675
"America_Caribbean","Food supply quantity (g/capita/day)","Tea",0.118587786371145
"America_Caribbean","Food supply quantity (g/capita/day)","Tomatoes",65.1054906879285
"America_Caribbean","Food supply quantity (g/capita/day)","Treenuts",0.458954237754579
"America_Caribbean","Food supply quantity (g/capita/day)","Vegetables, other",114.287555791115
"America_Caribbean","Food supply quantity (g/capita/day)","Wheat",108.545943109301
"America_Caribbean","Food supply quantity (g/capita/day)","Yams",48.8193050783348
"America_Caribbean","Protein supply quantity (g/capita/day)","Apples",0.00138474952372311
"America_Caribbean","Protein supply quantity (g/capita/day)","Bananas & plantains",1.0233578503423
"America_Caribbean","Protein supply quantity (g/capita/day)","Barley",0.279093866964306
"America_Caribbean","Protein supply quantity (g/capita/day)","Beans",5.01897453160466
"America_Caribbean","Protein supply quantity (g/capita/day)","Beverages, alcoholic",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Beverages, fermented",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Cassava",0.302917756663286
"America_Caribbean","Protein supply quantity (g/capita/day)","Cereals, other",0.0445535109320797
"America_Caribbean","Protein supply quantity (g/capita/day)","Citrus, other",0.00270691494993725
"America_Caribbean","Protein supply quantity (g/capita/day)","Cloves",0.000286185619771658
"America_Caribbean","Protein supply quantity (g/capita/day)","Cocoa beans",0.108329459633406
"America_Caribbean","Protein supply quantity (g/capita/day)","Coconuts",0.254849509605859
"America_Caribbean","Protein supply quantity (g/capita/day)","Coffee",0.406964761679725
"America_Caribbean","Protein supply quantity (g/capita/day)","Cottonseed oil",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Dates",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Fruits, other",0.628879531507556
"America_Caribbean","Protein supply quantity (g/capita/day)","Grapefruit",0.039798029488925
"America_Caribbean","Protein supply quantity (g/capita/day)","Grapes",0.00569424317682694
"America_Caribbean","Protein supply quantity (g/capita/day)","Groundnut",0.424110682827655
"America_Caribbean","Protein supply quantity (g/capita/day)","Lemons & limes",0.0102306801936466
"America_Caribbean","Protein supply quantity (g/capita/day)","Maize",4.07993541095089
"America_Caribbean","Protein supply quantity (g/capita/day)","Millets",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Miscellaneous",0.245336419920775
"America_Caribbean","Protein supply quantity (g/capita/day)","Oats",0.070942133904306
"America_Caribbean","Protein supply quantity (g/capita/day)","Oilcrops, other",0.00398776265601639
"America_Caribbean","Protein supply quantity (g/capita/day)","Olives",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Onions",0.2026583057917
"America_Caribbean","Protein supply quantity (g/capita/day)","Oranges & mandarines",0.202498199850664
"America_Caribbean","Protein supply quantity (g/capita/day)","Palm oil",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Peas",0.282793013616366
"America_Caribbean","Protein supply quantity (g/capita/day)","Pepper",0.00615177561015349
"America_Caribbean","Protein supply quantity (g/capita/day)","Pimento",0.101012282910723
"America_Caribbean","Protein supply quantity (g/capita/day)","Pineapples",0.0338513232360943
"America_Caribbean","Protein supply quantity (g/capita/day)","Potatoes",0.353184043027281
"America_Caribbean","Protein supply quantity (g/capita/day)","Pulses, other",2.24568032878735
"America_Caribbean","Protein supply quantity (g/capita/day)","Rape & mustard",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Rice",9.24330122088366
"America_Caribbean","Protein supply quantity (g/capita/day)","Roots, other",0.242399523460623
"America_Caribbean","Protein supply quantity (g/capita/day)","Rye",0.00196866540926725
"America_Caribbean","Protein supply quantity (g/capita/day)","Sesame",0.0541273617247978
"America_Caribbean","Protein supply quantity (g/capita/day)","Sorghum",0.270636808623989
"America_Caribbean","Protein supply quantity (g/capita/day)","Soybean",1.74627548527528
"America_Caribbean","Protein supply quantity (g/capita/day)","Spices, other",0.0735484890333218
"America_Caribbean","Protein supply quantity (g/capita/day)","Sugar",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Sunflower",0.00363109397709292
"America_Caribbean","Protein supply quantity (g/capita/day)","Sweet potatoes",0.418748500121624
"America_Caribbean","Protein supply quantity (g/capita/day)","Sweeteners, other",0
"America_Caribbean","Protein supply quantity (g/capita/day)","Tea",0.0100398897655122
"America_Caribbean","Protein supply quantity (g/capita/day)","Tomatoes",0.571157532567044
"America_Caribbean","Protein supply quantity (g/capita/day)","Treenuts",0.0334126268311832
"America_Caribbean","Protein supply quantity (g/capita/day)","Vegetables, other",1.35056948511566
"America_Caribbean","Protein supply quantity (g/capita/day)","Wheat",8.63939670181341
"America_Caribbean","Protein supply quantity (g/capita/day)","Yams",0.809957558337361
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Apples",0.073425484561941
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Bananas & plantains",0.0930132261432905
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Barley",0.00290841070291983
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Beans",0.43240732280977
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Beverages, alcoholic",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Beverages, fermented",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Cassava",0.00459641968377916
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Cereals, other",0.051928698582203
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Citrus, other",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Cloves",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Cocoa beans",0.205703743103441
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Coconuts",1.8363986972927
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Coffee",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Cottonseed oil",0.645937761473899
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Dates",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Fruits, other",0.702884743360533
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Grapefruit",0.000576741018845533
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Grapes",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Groundnut",1.49180673410129
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Lemons & limes",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Maize",10.5330253065775
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Millets",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Miscellaneous",0.0253658782989457
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Oats",0.0915266682323905
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Oilcrops, other",0.734184050575241
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Olives",0.380447829174396
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Onions",0.0282171267253545
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Oranges & mandarines",0.00203111936225571
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Palm oil",8.32862736456743
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Peas",0.000512658684059075
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Pepper",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Pimento",0.0735536492334364
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Pineapples",0.00193894047830792
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Potatoes",0.00690995809127594
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Pulses, other",0.0913717218575451
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Rape & mustard",3.0318253915382
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Rice",0.177638725100435
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Roots, other",0.00387338271686073
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Rye",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sesame",0.545408978188852
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sorghum",0.0769895973477677
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Soybean",12.4638864205851
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Spices, other",0.167312265017773
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sugar",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sunflower",0.571013054272706
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sweet potatoes",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Sweeteners, other",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Tea",0
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Tomatoes",0.0582912574857667
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Treenuts",0.96295162107953
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Vegetables, other",0.1866726735206
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Wheat",0.98255327284017
"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Yams",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Apples",7.46655815575383
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Bananas & plantains",28.22699333684
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Barley",46.0194980547048
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Beans",94.1095683421197
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Beverages, alcoholic",8.50953276655571
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Beverages, fermented",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Cassava",2.15216440506684
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Cereals, other",13.1738098379651
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Citrus, other",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Cloves",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Cocoa beans",2.27342119393665
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Coconuts",17.1977355241556
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Coffee",1.54595104835978
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Dates",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Fruits, other",28.6822187459487
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Grapefruit",1.88549607731309
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Grapes",2.05639660763569
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Groundnut",17.6062334281292
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Lemons & limes",5.54638772164771
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Maize",890.876332136286
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Millets",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Miscellaneous",2.95807935697312
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Oats",3.34624253308811
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Oilcrops, other",6.2595396869539
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Olives",3.14539423782129
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Onions",6.61304511535998
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Oranges & mandarines",18.9004100993621
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Palm oil",73.8165113769835
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Peas",1.28031039076982
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Pepper",0.0588090374120286
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Pimento",3.94773206635121
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Pineapples",4.69457708434648
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Potatoes",22.3221729010691
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Pulses, other",13.3390647575168
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Rape & mustard",26.8688235952845
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Rice",100.637417856784
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Roots, other",3.46498170242531
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Rye",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sesame",5.76483859002813
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sorghum",7.74784915905126
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Soybean",110.982901253584
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Spices, other",3.65126614495314
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sugar",401.296966931851
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sunflower",5.08947305729776
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sweet potatoes",0.73425484561941
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Sweeteners, other",61.8139702279859
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Tea",0
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Tomatoes",6.88493968275432
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Treenuts",9.67078841790799
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Vegetables, other",24.9654861971995
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Wheat",241.341218341426
"America_Central_and_Mexico","Food supply (kcal/capita/day)","Yams",0.49997093452335
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Apples",17.0337041276036
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Bananas & plantains",41.4055650622626
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Barley",125.891548581941
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Beans",27.2434796544991
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Beverages, alcoholic",2.94516116097453
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Beverages, fermented",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Cassava",2.36436551557899
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Cereals, other",6.16664728947743
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Citrus, other",0.229491576574879
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Cloves",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Cocoa beans",1.26975410652674
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Coconuts",4.55370390373661
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Coffee",3.18737578006771
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Cottonseed oil",0.73425484561941
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Dates",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Fruits, other",74.0655466816546
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Grapefruit",6.341473727432
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Grapes",4.93041391961255
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Groundnut",2.93666575293105
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Lemons & limes",23.0986916437269
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Maize",282.346454299011
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Millets",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Miscellaneous",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Oats",1.77487100516462
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Oilcrops, other",0.794393972386678
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Olives",0.34439480229858
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Onions",20.3494625664423
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Oranges & mandarines",72.6504038733081
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Palm oil",8.336101468945
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Peas",0.0612712938781908
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Pepper",0.0290841070291983
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Pimento",1.46850969123882
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Pineapples",17.9204922323949
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Potatoes",35.7112959277686
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Pulses, other",3.85729915795625
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Rape & mustard",2.95229118570403
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Rice",27.9236942665505
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Roots, other",3.46210353368489
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Rye",0
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sesame",0.704419189562848
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sorghum",2.38963513217833
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Soybean",13.110721262979
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Spices, other",0.853331035780474
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sugar",113.391992909548
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sunflower",0.4110535800453
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sweet potatoes",0.73425484561941
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Sweeteners, other",20.7049942697885
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Tea",0.024830174890948
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Tomatoes",33.9878790295102
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Treenuts",3.29595658481756
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Vegetables, other",91.3358647908911
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Wheat",89.2576019924591
"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Yams",0.522878639351479
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Apples",0.073425484561941
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Bananas & plantains",0.385923270082334
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Barley",0.433650423239224
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Beans",5.4215600380385
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Beverages, alcoholic",0
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Beverages, fermented",0
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Cassava",0.0184166126785657
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Cereals, other",0.373006803849554
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Citrus, other",0
"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Cloves",0
