"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Anise_badian_fennel_coriander","Djibouti","Area harvested",0,0,0,0
"Apples","Djibouti","Area harvested",0,0,0,0
"Apricots","Djibouti","Area harvested",0,0,0,0
"Areca_nuts","Djibouti","Area harvested",0,0,0,0
"Artichokes","Djibouti","Area harvested",0,0,0,0
"Asparagus","Djibouti","Area harvested",0,0,0,0
"Avocados","Djibouti","Area harvested",0,0,0,0
"Bambara_beans","Djibouti","Area harvested",0,0,0,0
"Bananas & plantains","Djibouti","Area harvested",0,0,0,0
"Barley","Djibouti","Area harvested",0,0,0,0
"Beans","Djibouti","Area harvested",5819,5800,6000,5873
"Beet_sugar","Djibouti","Area harvested",0,0,0,0
"Berries_nes","Djibouti","Area harvested",0,0,0,0
"Blueberries","Djibouti","Area harvested",0,0,0,0
"Brazil_nuts","Djibouti","Area harvested",0,0,0,0
"Buckwheat","Djibouti","Area harvested",0,0,0,0
"Cabbages","Djibouti","Area harvested",0,0,0,0
"Carob","Djibouti","Area harvested",0,0,0,0
"Carrots & turnips","Djibouti","Area harvested",0,0,0,0
"Cashew","Djibouti","Area harvested",0,0,0,0
"Cassava","Djibouti","Area harvested",0,0,0,0
"Castor_oil","Djibouti","Area harvested",0,0,0,0
"Cereals_nes","Djibouti","Area harvested",0,0,0,0
"Cherries","Djibouti","Area harvested",0,0,0,0
"Chestnut","Djibouti","Area harvested",0,0,0,0
"Chickpeas","Djibouti","Area harvested",0,0,0,0
"Chicory_roots","Djibouti","Area harvested",0,0,0,0
"Chillies & peppers","Djibouti","Area harvested",376,307,300,327.666666666667
"Cinnamon","Djibouti","Area harvested",0,0,0,0
"Clover","Djibouti","Area harvested",0,0,0,0
"Cloves","Djibouti","Area harvested",0,0,0,0
"Cocoa beans","Djibouti","Area harvested",0,0,0,0
"Coconuts","Djibouti","Area harvested",0,0,0,0
"Coffee","Djibouti","Area harvested",0,0,0,0
"Cottonseed oil","Djibouti","Area harvested",0,0,0,0
"Cowpeas","Djibouti","Area harvested",0,0,0,0
"Cranberries","Djibouti","Area harvested",0,0,0,0
"Cucumbers","Djibouti","Area harvested",0,0,0,0
"Currants","Djibouti","Area harvested",0,0,0,0
"Dates","Djibouti","Area harvested",0,0,0,0
"Eggplants","Djibouti","Area harvested",0,0,0,0
"Faba_beans","Djibouti","Area harvested",0,0,0,0
"Figs","Djibouti","Area harvested",0,0,0,0
"Fonio","Djibouti","Area harvested",0,0,0,0
"Fruit_citrus_nes","Djibouti","Area harvested",0,0,0,0
"Fruit_fresh_nes","Djibouti","Area harvested",0,0,0,0
"Fruit_pome_nes","Djibouti","Area harvested",0,0,0,0
"Fruit_stone_nes","Djibouti","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Djibouti","Area harvested",0,0,0,0
"Garlic","Djibouti","Area harvested",0,0,0,0
"Ginger","Djibouti","Area harvested",0,0,0,0
"Gooseberries","Djibouti","Area harvested",0,0,0,0
"Grain_mixed","Djibouti","Area harvested",0,0,0,0
"Grapefruit","Djibouti","Area harvested",0,0,0,0
"Grapes","Djibouti","Area harvested",0,0,0,0
"Groundnut","Djibouti","Area harvested",0,0,0,0
"Hazelnuts","Djibouti","Area harvested",0,0,0,0
"Hempseed","Djibouti","Area harvested",0,0,0,0
"Hops","Djibouti","Area harvested",0,0,0,0
"Kiwi","Djibouti","Area harvested",0,0,0,0
"Kola_nuts","Djibouti","Area harvested",0,0,0,0
"Leeks","Djibouti","Area harvested",0,0,0,0
"Lemons & limes","Djibouti","Area harvested",0,0,0,0
"Lentils","Djibouti","Area harvested",0,0,0,0
"Lettuce","Djibouti","Area harvested",0,0,0,0
"Linseed","Djibouti","Area harvested",0,0,0,0
"Lupins","Djibouti","Area harvested",0,0,0,0
"Maize","Djibouti","Area harvested",9,9,7,8.33333333333333
"Mangoes_mangosteens_guavas","Djibouti","Area harvested",0,0,0,0
"Mate","Djibouti","Area harvested",0,0,0,0
"Melons","Djibouti","Area harvested",0,0,0,0
"Millets","Djibouti","Area harvested",0,0,0,0
"Mustard_seed","Djibouti","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Djibouti","Area harvested",0,0,0,0
"Nuts_nes","Djibouti","Area harvested",0,0,0,0
"Oats","Djibouti","Area harvested",0,0,0,0
"Oilseeds_nes","Djibouti","Area harvested",0,0,0,0
"Okra","Djibouti","Area harvested",0,0,0,0
"Olives","Djibouti","Area harvested",0,0,0,0
"Onions","Djibouti","Area harvested",0,0,0,0
"Oranges","Djibouti","Area harvested",0,0,0,0
"Palm oil","Djibouti","Area harvested",0,0,0,0
"Papayas","Djibouti","Area harvested",0,0,0,0
"Peaches & nectarines","Djibouti","Area harvested",0,0,0,0
"Pears","Djibouti","Area harvested",0,0,0,0
"Peas","Djibouti","Area harvested",0,0,0,0
"Pepper","Djibouti","Area harvested",0,0,0,0
"Peppermint","Djibouti","Area harvested",0,0,0,0
"Persimmons","Djibouti","Area harvested",0,0,0,0
"Pigeonpeas","Djibouti","Area harvested",0,0,0,0
"Pineapples","Djibouti","Area harvested",0,0,0,0
"Pistachios","Djibouti","Area harvested",0,0,0,0
"Plums","Djibouti","Area harvested",0,0,0,0
"Poppy","Djibouti","Area harvested",0,0,0,0
"Potatoes","Djibouti","Area harvested",0,0,0,0
"Pulses_nes","Djibouti","Area harvested",0,0,0,0
"Pumpkins & gourds","Djibouti","Area harvested",0,0,0,0
"Quinces","Djibouti","Area harvested",0,0,0,0
"Quinoa","Djibouti","Area harvested",0,0,0,0
"Rapeseed","Djibouti","Area harvested",0,0,0,0
"Raspberries","Djibouti","Area harvested",0,0,0,0
"Rice","Djibouti","Area harvested",0,0,0,0
"Roots_tubers_nes","Djibouti","Area harvested",0,0,0,0
"Rye","Djibouti","Area harvested",0,0,0,0
"Safflower_seed","Djibouti","Area harvested",0,0,0,0
"Sesame","Djibouti","Area harvested",0,0,0,0
"Sheanuts","Djibouti","Area harvested",0,0,0,0
"Sorghum","Djibouti","Area harvested",0,0,0,0
"Soybean","Djibouti","Area harvested",0,0,0,0
"Spices_nes","Djibouti","Area harvested",0,0,0,0
"Spinach","Djibouti","Area harvested",0,0,0,0
"Strawberries","Djibouti","Area harvested",0,0,0,0
"Sugarcane","Djibouti","Area harvested",0,0,0,0
"Sunflower","Djibouti","Area harvested",0,0,0,0
"Sweet potatoes","Djibouti","Area harvested",0,0,0,0
"Tangerines_mandarins","Djibouti","Area harvested",0,0,0,0
"Taro","Djibouti","Area harvested",0,0,0,0
"Tea","Djibouti","Area harvested",0,0,0,0
"Tea_nes","Djibouti","Area harvested",0,0,0,0
"Tomatoes","Djibouti","Area harvested",0,0,0,0
"Triticale","Djibouti","Area harvested",0,0,0,0
"Vanilla","Djibouti","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Djibouti","Area harvested",4943,4980,4751,4891.33333333333
"Vegetables_leguminous_nes","Djibouti","Area harvested",0,0,0,0
"Vetches","Djibouti","Area harvested",0,0,0,0
"Walnuts","Djibouti","Area harvested",0,0,0,0
"Watermelons","Djibouti","Area harvested",0,0,0,0
"Wheat","Djibouti","Area harvested",0,0,0,0
"Yams","Djibouti","Area harvested",0,0,0,0
"Yautia","Djibouti","Area harvested",0,0,0,0
"Alfalfa","Dominica","Area harvested",0,0,0,0
"Almonds","Dominica","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Dominica","Area harvested",0,0,0,0
"Apples","Dominica","Area harvested",0,0,0,0
"Apricots","Dominica","Area harvested",0,0,0,0
"Areca_nuts","Dominica","Area harvested",0,0,0,0
"Artichokes","Dominica","Area harvested",0,0,0,0
"Asparagus","Dominica","Area harvested",0,0,0,0
"Avocados","Dominica","Area harvested",124,140,141,135
"Bambara_beans","Dominica","Area harvested",0,0,0,0
"Bananas & plantains","Dominica","Area harvested",3266,3100,3734,3366.66666666667
"Barley","Dominica","Area harvested",0,0,0,0
"Beans","Dominica","Area harvested",0,0,0,0
"Beet_sugar","Dominica","Area harvested",0,0,0,0
"Berries_nes","Dominica","Area harvested",0,0,0,0
"Blueberries","Dominica","Area harvested",0,0,0,0
"Brazil_nuts","Dominica","Area harvested",0,0,0,0
"Buckwheat","Dominica","Area harvested",0,0,0,0
"Cabbages","Dominica","Area harvested",71,70,84,75
"Carob","Dominica","Area harvested",0,0,0,0
"Carrots & turnips","Dominica","Area harvested",67,70,93,76.6666666666667
"Cashew","Dominica","Area harvested",0,0,0,0
"Cassava","Dominica","Area harvested",109,132,141,127.333333333333
"Castor_oil","Dominica","Area harvested",0,0,0,0
"Cereals_nes","Dominica","Area harvested",0,0,0,0
"Cherries","Dominica","Area harvested",0,0,0,0
"Chestnut","Dominica","Area harvested",0,0,0,0
"Chickpeas","Dominica","Area harvested",0,0,0,0
"Chicory_roots","Dominica","Area harvested",0,0,0,0
"Chillies & peppers","Dominica","Area harvested",0,0,0,0
"Cinnamon","Dominica","Area harvested",90,94,91,91.6666666666667
"Clover","Dominica","Area harvested",0,0,0,0
"Cloves","Dominica","Area harvested",0,0,0,0
"Cocoa beans","Dominica","Area harvested",977.78,7822.22,4888.89,4562.96333333333
"Coconuts","Dominica","Area harvested",2658,2900,2200,2586
"Coffee","Dominica","Area harvested",616,614,602,610.666666666667
"Cottonseed oil","Dominica","Area harvested",0,0,0,0
"Cowpeas","Dominica","Area harvested",0,0,0,0
"Cranberries","Dominica","Area harvested",0,0,0,0
"Cucumbers","Dominica","Area harvested",186,200,206,197.333333333333
"Currants","Dominica","Area harvested",0,0,0,0
"Dates","Dominica","Area harvested",0,0,0,0
"Eggplants","Dominica","Area harvested",0,0,0,0
"Faba_beans","Dominica","Area harvested",0,0,0,0
"Figs","Dominica","Area harvested",0,0,0,0
"Fonio","Dominica","Area harvested",0,0,0,0
"Fruit_citrus_nes","Dominica","Area harvested",0,0,0,0
"Fruit_fresh_nes","Dominica","Area harvested",155,170,117,147.333333333333
"Fruit_pome_nes","Dominica","Area harvested",0,0,0,0
"Fruit_stone_nes","Dominica","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Dominica","Area harvested",0,0,0,0
"Garlic","Dominica","Area harvested",0,0,0,0
"Ginger","Dominica","Area harvested",47,49,47,47.6666666666667
"Gooseberries","Dominica","Area harvested",0,0,0,0
"Grain_mixed","Dominica","Area harvested",0,0,0,0
"Grapefruit","Dominica","Area harvested",1714,1600,1357,1557
"Grapes","Dominica","Area harvested",0,0,0,0
"Groundnut","Dominica","Area harvested",0,0,0,0
"Hazelnuts","Dominica","Area harvested",0,0,0,0
"Hempseed","Dominica","Area harvested",0,0,0,0
"Hops","Dominica","Area harvested",0,0,0,0
"Kiwi","Dominica","Area harvested",0,0,0,0
"Kola_nuts","Dominica","Area harvested",0,0,0,0
"Leeks","Dominica","Area harvested",0,0,0,0
"Lemons & limes","Dominica","Area harvested",183,180,171,178
"Lentils","Dominica","Area harvested",0,0,0,0
"Lettuce","Dominica","Area harvested",21,20,18,19.6666666666667
"Linseed","Dominica","Area harvested",0,0,0,0
"Lupins","Dominica","Area harvested",0,0,0,0
"Maize","Dominica","Area harvested",176,120,100,132
"Mangoes_mangosteens_guavas","Dominica","Area harvested",1702,2500,2411,2204.33333333333
"Mate","Dominica","Area harvested",0,0,0,0
"Melons","Dominica","Area harvested",0,0,0,0
"Millets","Dominica","Area harvested",0,0,0,0
"Mustard_seed","Dominica","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Dominica","Area harvested",5,6,6,5.66666666666667
"Nuts_nes","Dominica","Area harvested",0,0,0,0
"Oats","Dominica","Area harvested",0,0,0,0
"Oilseeds_nes","Dominica","Area harvested",0,0,0,0
"Okra","Dominica","Area harvested",0,0,0,0
"Olives","Dominica","Area harvested",0,0,0,0
"Onions","Dominica","Area harvested",0,0,0,0
"Oranges","Dominica","Area harvested",959,900,720,859.666666666667
"Palm oil","Dominica","Area harvested",0,0,0,0
"Papayas","Dominica","Area harvested",5,5,5,5
"Peaches & nectarines","Dominica","Area harvested",0,0,0,0
"Pears","Dominica","Area harvested",0,0,0,0
"Peas","Dominica","Area harvested",0,0,0,0
"Pepper","Dominica","Area harvested",0,0,0,0
"Peppermint","Dominica","Area harvested",0,0,0,0
"Persimmons","Dominica","Area harvested",0,0,0,0
"Pigeonpeas","Dominica","Area harvested",0,0,0,0
"Pineapples","Dominica","Area harvested",8,8,8,8
"Pistachios","Dominica","Area harvested",0,0,0,0
"Plums","Dominica","Area harvested",0,0,0,0
"Poppy","Dominica","Area harvested",0,0,0,0
"Potatoes","Dominica","Area harvested",12,9,8,9.66666666666667
"Pulses_nes","Dominica","Area harvested",196,160,172,176
"Pumpkins & gourds","Dominica","Area harvested",86,90,82,86
"Quinces","Dominica","Area harvested",0,0,0,0
"Quinoa","Dominica","Area harvested",0,0,0,0
"Rapeseed","Dominica","Area harvested",0,0,0,0
"Raspberries","Dominica","Area harvested",0,0,0,0
"Rice","Dominica","Area harvested",0,0,0,0
"Roots_tubers_nes","Dominica","Area harvested",21,25,29,25
"Rye","Dominica","Area harvested",0,0,0,0
"Safflower_seed","Dominica","Area harvested",0,0,0,0
"Sesame","Dominica","Area harvested",0,0,0,0
"Sheanuts","Dominica","Area harvested",0,0,0,0
"Sorghum","Dominica","Area harvested",0,0,0,0
"Soybean","Dominica","Area harvested",0,0,0,0
"Spices_nes","Dominica","Area harvested",13,95,75,61
"Spinach","Dominica","Area harvested",0,0,0,0
"Strawberries","Dominica","Area harvested",0,0,0,0
"Sugarcane","Dominica","Area harvested",240,240,240,240
"Sunflower","Dominica","Area harvested",0,0,0,0
"Sweet potatoes","Dominica","Area harvested",613,627,380,540
"Tangerines_mandarins","Dominica","Area harvested",0,0,0,0
"Taro","Dominica","Area harvested",1500,1518,1297,1438.33333333333
"Tea","Dominica","Area harvested",0,0,0,0
"Tea_nes","Dominica","Area harvested",0,0,0,0
"Tomatoes","Dominica","Area harvested",30,28,31,29.6666666666667
"Triticale","Dominica","Area harvested",0,0,0,0
"Vanilla","Dominica","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Dominica","Area harvested",426,400,252,359.333333333333
"Vegetables_leguminous_nes","Dominica","Area harvested",0,0,0,0
"Vetches","Dominica","Area harvested",0,0,0,0
"Walnuts","Dominica","Area harvested",0,0,0,0
"Watermelons","Dominica","Area harvested",0,0,0,0
"Wheat","Dominica","Area harvested",0,0,0,0
"Yams","Dominica","Area harvested",1251,1200,1100,1183.66666666667
"Yautia","Dominica","Area harvested",1039,950,830,939.666666666667
"Alfalfa","Dominican Republic","Area harvested",0,0,0,0
"Almonds","Dominican Republic","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Dominican Republic","Area harvested",0,0,0,0
"Apples","Dominican Republic","Area harvested",0,0,0,0
"Apricots","Dominican Republic","Area harvested",0,0,0,0
"Areca_nuts","Dominican Republic","Area harvested",0,0,0,0
"Artichokes","Dominican Republic","Area harvested",0,0,0,0
"Asparagus","Dominican Republic","Area harvested",0,0,0,0
"Avocados","Dominican Republic","Area harvested",7183.38,10557.86,10648.55,9463.26333333333
"Bambara_beans","Dominican Republic","Area harvested",0,0,0,0
"Bananas & plantains","Dominican Republic","Area harvested",60030.47,68589.14,87707.97,72109.1933333333
"Barley","Dominican Republic","Area harvested",0,0,0,0
"Beans","Dominican Republic","Area harvested",33745,36585.34,38497.69,36276.01
"Beet_sugar","Dominican Republic","Area harvested",0,0,0,0
"Berries_nes","Dominican Republic","Area harvested",0,0,0,0
"Blueberries","Dominican Republic","Area harvested",0,0,0,0
"Brazil_nuts","Dominican Republic","Area harvested",0,0,0,0
"Buckwheat","Dominican Republic","Area harvested",0,0,0,0
"Cabbages","Dominican Republic","Area harvested",500,650,562.33,570.776666666667
"Carob","Dominican Republic","Area harvested",0,0,0,0
"Carrots & turnips","Dominican Republic","Area harvested",1100,1300,2579.94,1659.98
"Cashew","Dominican Republic","Area harvested",7400,7411,7462,7424.33333333333
"Cassava","Dominican Republic","Area harvested",21467,24808.93,23485,23253.6433333333
"Castor_oil","Dominican Republic","Area harvested",0,0,0,0
"Cereals_nes","Dominican Republic","Area harvested",0,0,0,0
"Cherries","Dominican Republic","Area harvested",0,0,0,0
"Chestnut","Dominican Republic","Area harvested",0,0,0,0
"Chickpeas","Dominican Republic","Area harvested",0,1.01,1.51,0.84
"Chicory_roots","Dominican Republic","Area harvested",0,0,0,0
"Chillies & peppers","Dominican Republic","Area harvested",7495.28,7142.52,7261,7299.6
"Cinnamon","Dominican Republic","Area harvested",0,0,0,0
"Clover","Dominican Republic","Area harvested",0,0,0,0
"Cloves","Dominican Republic","Area harvested",0,0,0,0
"Cocoa beans","Dominican Republic","Area harvested",153219,153219,153219,153219
"Coconuts","Dominican Republic","Area harvested",29686.42,27507,38538.87,31910.7633333333
"Coffee","Dominican Republic","Area harvested",133342,133342,133342,133342
"Cottonseed oil","Dominican Republic","Area harvested",0,0,0,0
"Cowpeas","Dominican Republic","Area harvested",0,0,0,0
"Cranberries","Dominican Republic","Area harvested",0,0,0,0
"Cucumbers","Dominican Republic","Area harvested",750,650,588.05,662.683333333333
"Currants","Dominican Republic","Area harvested",0,0,0,0
"Dates","Dominican Republic","Area harvested",0,0,0,0
"Eggplants","Dominican Republic","Area harvested",5204.72,4822.64,4892,4973.12
"Faba_beans","Dominican Republic","Area harvested",9190,10400,10000,9863.33333333333
"Figs","Dominican Republic","Area harvested",0,0,0,0
"Fonio","Dominican Republic","Area harvested",0,0,0,0
"Fruit_citrus_nes","Dominican Republic","Area harvested",0,0,0,0
"Fruit_fresh_nes","Dominican Republic","Area harvested",7937,9150,10935,9340.66666666667
"Fruit_pome_nes","Dominican Republic","Area harvested",0,0,0,0
"Fruit_stone_nes","Dominican Republic","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Dominican Republic","Area harvested",1827,2106,2517,2150
"Garlic","Dominican Republic","Area harvested",199,347.04,352,299.346666666667
"Ginger","Dominican Republic","Area harvested",160,159,172.96,163.986666666667
"Gooseberries","Dominican Republic","Area harvested",0,0,0,0
"Grain_mixed","Dominican Republic","Area harvested",0,0,0,0
"Grapefruit","Dominican Republic","Area harvested",2277,1600,939.12,1605.37333333333
"Grapes","Dominican Republic","Area harvested",0,0,0,0
"Groundnut","Dominican Republic","Area harvested",3072,2678.99,2866.69,2872.56
"Hazelnuts","Dominican Republic","Area harvested",0,0,0,0
"Hempseed","Dominican Republic","Area harvested",0,0,0,0
"Hops","Dominican Republic","Area harvested",0,0,0,0
"Kiwi","Dominican Republic","Area harvested",0,0,0,0
"Kola_nuts","Dominican Republic","Area harvested",0,0,0,0
"Leeks","Dominican Republic","Area harvested",0,0,0,0
"Lemons & limes","Dominican Republic","Area harvested",8600,9000,12419.31,10006.4366666667
"Lentils","Dominican Republic","Area harvested",0,0,0,0
"Lettuce","Dominican Republic","Area harvested",755,790,741.13,762.043333333333
"Linseed","Dominican Republic","Area harvested",0,0,0,0
"Lupins","Dominican Republic","Area harvested",0,0,0,0
"Maize","Dominican Republic","Area harvested",23925,22241.45,21832,22666.15
"Mangoes_mangosteens_guavas","Dominican Republic","Area harvested",2600,1782.52,1880.57,2087.69666666667
"Mate","Dominican Republic","Area harvested",0,0,0,0
"Melons","Dominican Republic","Area harvested",971,850,633.58,818.193333333333
"Millets","Dominican Republic","Area harvested",0,0,0,0
"Mustard_seed","Dominican Republic","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Dominican Republic","Area harvested",0,0,0,0
"Nuts_nes","Dominican Republic","Area harvested",0,0,0,0
"Oats","Dominican Republic","Area harvested",0,0,0,0
"Oilseeds_nes","Dominican Republic","Area harvested",0,0,0,0
"Okra","Dominican Republic","Area harvested",0,0,0,0
"Olives","Dominican Republic","Area harvested",0,0,0,0
"Onions","Dominican Republic","Area harvested",2736.1,2666.48,4339,3247.19333333333
"Oranges","Dominican Republic","Area harvested",8081.57,8279.75,8490.52,8283.94666666667
"Palm oil","Dominican Republic","Area harvested",13800,15420,16960,15393.3333333333
"Papayas","Dominican Republic","Area harvested",1899.92,2931.13,2487.42,2439.49
"Peaches & nectarines","Dominican Republic","Area harvested",0,0,0,0
"Pears","Dominican Republic","Area harvested",0,0,0,0
"Peas","Dominican Republic","Area harvested",432,443,455,443.333333333333
"Pepper","Dominican Republic","Area harvested",0,0,0,0
"Peppermint","Dominican Republic","Area harvested",0,0,0,0
"Persimmons","Dominican Republic","Area harvested",0,0,0,0
"Pigeonpeas","Dominican Republic","Area harvested",24782,23461.07,23217.27,23820.1133333333
"Pineapples","Dominican Republic","Area harvested",8808,8793.33,9405.05,9002.12666666667
"Pistachios","Dominican Republic","Area harvested",0,0,0,0
"Plums","Dominican Republic","Area harvested",0,0,0,0
"Poppy","Dominican Republic","Area harvested",0,0,0,0
"Potatoes","Dominican Republic","Area harvested",1979,2207.23,2268,2151.41
"Pulses_nes","Dominican Republic","Area harvested",0,0,0,0
"Pumpkins & gourds","Dominican Republic","Area harvested",9557.42,8573.46,8320.57,8817.15
"Quinces","Dominican Republic","Area harvested",0,0,0,0
"Quinoa","Dominican Republic","Area harvested",0,0,0,0
"Rapeseed","Dominican Republic","Area harvested",0,0,0,0
"Raspberries","Dominican Republic","Area harvested",0,0,0,0
"Rice","Dominican Republic","Area harvested",182012,186264.72,174738,181004.906666667
"Roots_tubers_nes","Dominican Republic","Area harvested",0,0,0,0
"Rye","Dominican Republic","Area harvested",0,0,0,0
"Safflower_seed","Dominican Republic","Area harvested",0,0,0,0
"Sesame","Dominican Republic","Area harvested",0,0,0,0
"Sheanuts","Dominican Republic","Area harvested",0,0,0,0
"Sorghum","Dominican Republic","Area harvested",411,679.06,1528,872.686666666667
"Soybean","Dominican Republic","Area harvested",0,0,0,0
"Spices_nes","Dominican Republic","Area harvested",1063,998,874,978.333333333333
"Spinach","Dominican Republic","Area harvested",0,0,0,0
"Strawberries","Dominican Republic","Area harvested",0,0,0,0
"Sugarcane","Dominican Republic","Area harvested",85484.21,79615.03,99612.58,88237.2733333333
"Sunflower","Dominican Republic","Area harvested",0,0,0,0
"Sweet potatoes","Dominican Republic","Area harvested",6086,6628.49,5747,6153.83
"Tangerines_mandarins","Dominican Republic","Area harvested",0,0,0,0
"Taro","Dominican Republic","Area harvested",0,0,0,0
"Tea","Dominican Republic","Area harvested",0,0,0,0
"Tea_nes","Dominican Republic","Area harvested",0,0,0,0
"Tomatoes","Dominican Republic","Area harvested",7918,3664,3586,5056
"Triticale","Dominican Republic","Area harvested",0,0,0,0
"Vanilla","Dominican Republic","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Dominican Republic","Area harvested",1863,1531,1498,1630.66666666667
"Vegetables_leguminous_nes","Dominican Republic","Area harvested",0,0,0,0
"Vetches","Dominican Republic","Area harvested",0,0,0,0
"Walnuts","Dominican Republic","Area harvested",0,0,0,0
"Watermelons","Dominican Republic","Area harvested",0,0,0,0
"Wheat","Dominican Republic","Area harvested",0,0,0,0
"Yams","Dominican Republic","Area harvested",3920,3995.28,4200,4038.42666666667
"Yautia","Dominican Republic","Area harvested",4495,4558.99,5040,4697.99666666667
"Alfalfa","Ecuador","Area harvested",0,0,0,0
"Almonds","Ecuador","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Ecuador","Area harvested",22,25,26,24.3333333333333
"Apples","Ecuador","Area harvested",1500,1700,1596,1598.66666666667
"Apricots","Ecuador","Area harvested",85,74,80,79.6666666666667
"Areca_nuts","Ecuador","Area harvested",0,0,0,0
"Artichokes","Ecuador","Area harvested",0,0,0,0
"Asparagus","Ecuador","Area harvested",430,410,444,428
"Avocados","Ecuador","Area harvested",2950,2957,2776,2894.33333333333
"Bambara_beans","Ecuador","Area harvested",0,0,0,0
"Bananas & plantains","Ecuador","Area harvested",326808,328782,307322,320970.666666667
"Barley","Ecuador","Area harvested",35254,26374,28806,30144.6666666667
"Beans","Ecuador","Area harvested",71685,74550,97036,81090.3333333333
"Beet_sugar","Ecuador","Area harvested",600,650,650,633.333333333333
"Berries_nes","Ecuador","Area harvested",3639,3648,3424,3570.33333333333
"Blueberries","Ecuador","Area harvested",0,0,0,0
"Brazil_nuts","Ecuador","Area harvested",0,0,0,0
"Buckwheat","Ecuador","Area harvested",0,0,0,0
"Cabbages","Ecuador","Area harvested",89434,91730,86752,89305.3333333333
"Carob","Ecuador","Area harvested",0,0,0,0
"Carrots & turnips","Ecuador","Area harvested",6000,5366,5700,5688.66666666667
"Cashew","Ecuador","Area harvested",0,0,0,0
"Cassava","Ecuador","Area harvested",21256,16813,18232,18767
"Castor_oil","Ecuador","Area harvested",2000,2000,2000,2000
"Cereals_nes","Ecuador","Area harvested",0,0,0,0
"Cherries","Ecuador","Area harvested",0,0,0,0
"Chestnut","Ecuador","Area harvested",0,0,0,0
"Chickpeas","Ecuador","Area harvested",0,0,0,0
"Chicory_roots","Ecuador","Area harvested",0,0,0,0
"Chillies & peppers","Ecuador","Area harvested",2000,1650,1649,1766.33333333333
"Cinnamon","Ecuador","Area harvested",0,0,0,0
"Clover","Ecuador","Area harvested",0,0,0,0
"Cloves","Ecuador","Area harvested",0,0,0,0
"Cocoa beans","Ecuador","Area harvested",398104,360025,399467,385865.333333333
"Coconuts","Ecuador","Area harvested",3000,3200,1500,2566.66666666667
"Coffee","Ecuador","Area harvested",171923,144931,98347,138400.333333333
"Cottonseed oil","Ecuador","Area harvested",3000,3000,3000,3000
"Cowpeas","Ecuador","Area harvested",0,0,0,0
"Cranberries","Ecuador","Area harvested",0,0,0,0
"Cucumbers","Ecuador","Area harvested",500,400,500,466.666666666667
"Currants","Ecuador","Area harvested",0,0,0,0
"Dates","Ecuador","Area harvested",0,0,0,0
"Eggplants","Ecuador","Area harvested",0,0,0,0
"Faba_beans","Ecuador","Area harvested",12907,8250,16175,12444
"Figs","Ecuador","Area harvested",28,29,26,27.6666666666667
"Fonio","Ecuador","Area harvested",0,0,0,0
"Fruit_citrus_nes","Ecuador","Area harvested",7700,7719,7246,7555
"Fruit_fresh_nes","Ecuador","Area harvested",18700,18745,17596,18347
"Fruit_pome_nes","Ecuador","Area harvested",0,0,0,0
"Fruit_stone_nes","Ecuador","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Ecuador","Area harvested",1700,13632,9540,8290.66666666667
"Garlic","Ecuador","Area harvested",1179,1054,1299,1177.33333333333
"Ginger","Ecuador","Area harvested",0,0,0,0
"Gooseberries","Ecuador","Area harvested",0,0,0,0
"Grain_mixed","Ecuador","Area harvested",0,0,0,0
"Grapefruit","Ecuador","Area harvested",320,321,301,314
"Grapes","Ecuador","Area harvested",65,66,61,64
"Groundnut","Ecuador","Area harvested",17500,18314,18721,18178.3333333333
"Hazelnuts","Ecuador","Area harvested",0,0,0,0
"Hempseed","Ecuador","Area harvested",0,0,0,0
"Hops","Ecuador","Area harvested",0,0,0,0
"Kiwi","Ecuador","Area harvested",0,0,0,0
"Kola_nuts","Ecuador","Area harvested",0,0,0,0
"Leeks","Ecuador","Area harvested",0,0,0,0
"Lemons & limes","Ecuador","Area harvested",4157,4167,3912,4078.66666666667
"Lentils","Ecuador","Area harvested",3500,3500,3000,3333.33333333333
"Lettuce","Ecuador","Area harvested",1750,1650,1772,1724
"Linseed","Ecuador","Area harvested",165,173,177,171.666666666667
"Lupins","Ecuador","Area harvested",4002,3801,4500,4101
"Maize","Ecuador","Area harvested",368769,440346,577784,462299.666666667
"Mangoes_mangosteens_guavas","Ecuador","Area harvested",20042,20091,18860,19664.3333333333
"Mate","Ecuador","Area harvested",0,0,0,0
"Melons","Ecuador","Area harvested",3607,3500,3600,3569
"Millets","Ecuador","Area harvested",0,0,0,0
"Mustard_seed","Ecuador","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Ecuador","Area harvested",0,0,0,0
