"Country","Region_crops","Element","Y2009","Y2010","Y2011","Region"
"Cuba","Pacific","Protein supply quantity (g/capita/day)",0.8,0.7,0.6,"Latin America"
"Cuba","Southeast Asia","Food supply (kcal/capita/day)",1415,1380,1423,"Latin America"
"Cuba","Southeast Asia","Food supply quantity (g/capita/day)",599,610,629,"Latin America"
"Cuba","Latin America","Fat supply quantity (g/capita/day)",4.4,4.3,4.9,"Latin America"
"Cuba","Latin America","Food supply (kcal/capita/day)",596,587,647,"Latin America"
"Cuba","South Asia","Food supply (kcal/capita/day)",1498,1396,1447,"Latin America"
"Cuba","South Asia","Protein supply quantity (g/capita/day)",19.9,14.6,16.5,"Latin America"
"Cuba","North America","Fat supply quantity (g/capita/day)",0.1,0.5,0.1,"Latin America"
"Cuba","Central Asia","Food supply (kcal/capita/day)",388,429,410,"Latin America"
"Cuba","Central Asia","Protein supply quantity (g/capita/day)",10,11,10.5,"Latin America"
"Cuba","Europe","Food supply quantity (g/capita/day)",162,165,154,"Latin America"
"Cuba","Europe","Protein supply quantity (g/capita/day)",0,0,0,"Latin America"
"Cuba","North America","Protein supply quantity (g/capita/day)",0,0,0,"Latin America"
"Cuba","Africa","Food supply (kcal/capita/day)",761,646,719,"Latin America"
"Cuba","Africa","Food supply quantity (g/capita/day)",257,232,244,"Latin America"
"Cuba","Africa","Protein supply quantity (g/capita/day)",18.5,13.2,15,"Latin America"
"Cuba","East Asia","Food supply (kcal/capita/day)",822,766,866,"Latin America"
"Cuba","East Asia","Food supply quantity (g/capita/day)",283,250,263,"Latin America"
"Cuba","Central Asia","Fat supply quantity (g/capita/day)",1.2,1.5,1.3,"Latin America"
"Cuba","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1050,1040,989,"Latin America"
"Cuba","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",415,413,402,"Latin America"
"Cuba","Africa","Fat supply quantity (g/capita/day)",1.7,1.3,1.5,"Latin America"
"Cuba","Europe","Fat supply quantity (g/capita/day)",0,0.1,0.1,"Latin America"
"Cuba","Europe","Food supply (kcal/capita/day)",574,587,547,"Latin America"
"Cuba","East Asia","Fat supply quantity (g/capita/day)",18.9,20.3,22.9,"Latin America"
"Cuba","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",1.7,1.7,1.6,"Latin America"
"Cuba","Latin America","Protein supply quantity (g/capita/day)",16.6,15.9,19.2,"Latin America"
"Cuba","East Asia","Protein supply quantity (g/capita/day)",18.2,16,18.2,"Latin America"
"Cyprus","Central Asia","Protein supply quantity (g/capita/day)",17.7,18,18.1,"W Asia and SE Mediterranean"
"Cyprus","Pacific","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"W Asia and SE Mediterranean"
"Cyprus","Southeast Asia","Food supply (kcal/capita/day)",325,327,306,"W Asia and SE Mediterranean"
"Cyprus","Pacific","Fat supply quantity (g/capita/day)",0.2,0.1,0.2,"W Asia and SE Mediterranean"
"Cyprus","Southeast Asia","Protein supply quantity (g/capita/day)",1.4,1.8,1.5,"W Asia and SE Mediterranean"
"Cyprus","South Asia","Food supply quantity (g/capita/day)",152,155,145,"W Asia and SE Mediterranean"
"Cyprus","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",20.1,20.5,20.2,"W Asia and SE Mediterranean"
"Cyprus","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",492,503,487,"W Asia and SE Mediterranean"
"Cyprus","Central Asia","Food supply (kcal/capita/day)",677,693,696,"W Asia and SE Mediterranean"
"Cyprus","Central Asia","Food supply quantity (g/capita/day)",366,363,366,"W Asia and SE Mediterranean"
"Cyprus","South Asia","Protein supply quantity (g/capita/day)",3.4,3.8,3.3,"W Asia and SE Mediterranean"
"Cyprus","Pacific","Food supply (kcal/capita/day)",5,4,5,"W Asia and SE Mediterranean"
"Cyprus","Pacific","Food supply quantity (g/capita/day)",5,5,7,"W Asia and SE Mediterranean"
"Cyprus","Southeast Asia","Fat supply quantity (g/capita/day)",0.4,0.3,0.4,"W Asia and SE Mediterranean"
"Cyprus","North America","Fat supply quantity (g/capita/day)",17.5,15.8,16.6,"W Asia and SE Mediterranean"
"Cyprus","Southeast Asia","Food supply quantity (g/capita/day)",136,131,126,"W Asia and SE Mediterranean"
"Cyprus","South Asia","Food supply (kcal/capita/day)",371,373,347,"W Asia and SE Mediterranean"
"Cyprus","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1123,1170,1171,"W Asia and SE Mediterranean"
"Cyprus","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",21.5,26.9,29.2,"W Asia and SE Mediterranean"
"Cyprus","North America","Food supply quantity (g/capita/day)",80,82,72,"W Asia and SE Mediterranean"
"Cyprus","North America","Protein supply quantity (g/capita/day)",0.2,0.2,0.1,"W Asia and SE Mediterranean"
"Cyprus","Europe","Fat supply quantity (g/capita/day)",12.9,17.9,20.3,"W Asia and SE Mediterranean"
"Cyprus","North America","Food supply (kcal/capita/day)",197,180,182,"W Asia and SE Mediterranean"
"Cyprus","Africa","Food supply quantity (g/capita/day)",59,61,57,"W Asia and SE Mediterranean"
"Cyprus","Africa","Protein supply quantity (g/capita/day)",3.8,4.1,3.6,"W Asia and SE Mediterranean"
"Cyprus","Europe","Protein supply quantity (g/capita/day)",0.6,0.5,0.5,"W Asia and SE Mediterranean"
"Cyprus","Africa","Food supply (kcal/capita/day)",179,195,186,"W Asia and SE Mediterranean"
"Cyprus","Central Asia","Fat supply quantity (g/capita/day)",5.9,6.7,6.8,"W Asia and SE Mediterranean"
"Cyprus","East Asia","Fat supply quantity (g/capita/day)",12,9.8,9.5,"W Asia and SE Mediterranean"
"Cyprus","South Asia","Fat supply quantity (g/capita/day)",3.1,2.6,2.6,"W Asia and SE Mediterranean"
"Cyprus","Latin America","Protein supply quantity (g/capita/day)",4.4,4.3,4,"W Asia and SE Mediterranean"
"Cyprus","Europe","Food supply (kcal/capita/day)",386,418,429,"W Asia and SE Mediterranean"
"Cyprus","Latin America","Food supply quantity (g/capita/day)",171,172,145,"W Asia and SE Mediterranean"
"Cyprus","Europe","Food supply quantity (g/capita/day)",137,130,132,"W Asia and SE Mediterranean"
"Cyprus","East Asia","Protein supply quantity (g/capita/day)",1.7,1.9,1.8,"W Asia and SE Mediterranean"
"Cyprus","Africa","Fat supply quantity (g/capita/day)",11.3,11.4,11.8,"W Asia and SE Mediterranean"
"Cyprus","Latin America","Fat supply quantity (g/capita/day)",9.4,9.5,9.6,"W Asia and SE Mediterranean"
"Cyprus","East Asia","Food supply (kcal/capita/day)",234,221,205,"W Asia and SE Mediterranean"
"Cyprus","Latin America","Food supply (kcal/capita/day)",189,185,172,"W Asia and SE Mediterranean"
"Cyprus","East Asia","Food supply quantity (g/capita/day)",234,212,208,"W Asia and SE Mediterranean"
"Czech Republic","South Asia","Food supply quantity (g/capita/day)",145,148,137,"Europe"
"Czech Republic","South Asia","Food supply (kcal/capita/day)",401,416,390,"Europe"
"Czech Republic","South Asia","Fat supply quantity (g/capita/day)",0.6,0.5,0.5,"Europe"
"Czech Republic","Pacific","Fat supply quantity (g/capita/day)",0.4,0.3,0.3,"Europe"
"Czech Republic","Southeast Asia","Protein supply quantity (g/capita/day)",1.1,1.1,1.1,"Europe"
"Czech Republic","East Asia","Protein supply quantity (g/capita/day)",1.2,1.7,1.8,"Europe"
"Czech Republic","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",28,27.8,28.2,"Europe"
"Czech Republic","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",915,889,910,"Europe"
"Czech Republic","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",50.7,49.2,55.6,"Europe"
"Czech Republic","Latin America","Protein supply quantity (g/capita/day)",4.5,4.1,4.5,"Europe"
"Czech Republic","South Asia","Protein supply quantity (g/capita/day)",1.6,1.6,1.5,"Europe"
"Czech Republic","North America","Food supply quantity (g/capita/day)",54,51,60,"Europe"
"Czech Republic","Pacific","Food supply quantity (g/capita/day)",3,2,2,"Europe"
"Czech Republic","Central Asia","Protein supply quantity (g/capita/day)",24,24,24.4,"Europe"
"Czech Republic","North America","Food supply (kcal/capita/day)",74,106,84,"Europe"
"Czech Republic","Southeast Asia","Food supply quantity (g/capita/day)",141,145,133,"Europe"
"Czech Republic","Africa","Protein supply quantity (g/capita/day)",2.9,2.9,2.9,"Europe"
"Czech Republic","Latin America","Food supply (kcal/capita/day)",187,164,179,"Europe"
"Czech Republic","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1816,1814,1864,"Europe"
"Czech Republic","Pacific","Food supply (kcal/capita/day)",4,3,3,"Europe"
"Czech Republic","Central Asia","Food supply (kcal/capita/day)",962,956,983,"Europe"
"Czech Republic","North America","Fat supply quantity (g/capita/day)",4.8,8.7,5.6,"Europe"
"Czech Republic","Europe","Food supply (kcal/capita/day)",785,786,800,"Europe"
"Czech Republic","Africa","Food supply quantity (g/capita/day)",29,28,32,"Europe"
"Czech Republic","Southeast Asia","Fat supply quantity (g/capita/day)",0.6,0.5,0.5,"Europe"
"Czech Republic","Pacific","Protein supply quantity (g/capita/day)",0,0,0,"Europe"
"Czech Republic","Southeast Asia","Food supply (kcal/capita/day)",393,408,383,"Europe"
"Czech Republic","Central Asia","Fat supply quantity (g/capita/day)",4.2,3.7,5.7,"Europe"
"Czech Republic","East Asia","Food supply (kcal/capita/day)",158,189,156,"Europe"
"Czech Republic","Latin America","Fat supply quantity (g/capita/day)",5.6,3.8,4.6,"Europe"
"Czech Republic","Latin America","Food supply quantity (g/capita/day)",229,218,234,"Europe"
"Czech Republic","Europe","Fat supply quantity (g/capita/day)",46.4,45.4,49.7,"Europe"
"Czech Republic","Europe","Food supply quantity (g/capita/day)",194,186,184,"Europe"
"Czech Republic","North America","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Europe"
"Czech Republic","Central Asia","Food supply quantity (g/capita/day)",730,702,709,"Europe"
"Czech Republic","Africa","Food supply (kcal/capita/day)",81,82,90,"Europe"
"Czech Republic","East Asia","Fat supply quantity (g/capita/day)",6.3,10.2,5.7,"Europe"
"Czech Republic","Europe","Protein supply quantity (g/capita/day)",1.7,1.7,1.6,"Europe"
"Czech Republic","Africa","Fat supply quantity (g/capita/day)",1.5,1.7,2,"Europe"
"Czech Republic","East Asia","Food supply quantity (g/capita/day)",177,171,163,"Europe"
"Democratic People's Republic of Korea","South Asia","Food supply (kcal/capita/day)",800,795,795,"East Asia"
"Democratic People's Republic of Korea","Pacific","Food supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Southeast Asia","Food supply (kcal/capita/day)",800,795,795,"East Asia"
"Democratic People's Republic of Korea","South Asia","Fat supply quantity (g/capita/day)",3.2,3.2,3.2,"East Asia"
"Democratic People's Republic of Korea","Africa","Protein supply quantity (g/capita/day)",13.2,13.2,13.2,"East Asia"
"Democratic People's Republic of Korea","South Asia","Food supply quantity (g/capita/day)",222,222,222,"East Asia"
"Democratic People's Republic of Korea","Africa","Food supply quantity (g/capita/day)",214,214,215,"East Asia"
"Democratic People's Republic of Korea","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",254,246,246,"East Asia"
"Democratic People's Republic of Korea","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",101,101,100,"East Asia"
"Democratic People's Republic of Korea","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",5.9,5.7,5.9,"East Asia"
"Democratic People's Republic of Korea","South Asia","Protein supply quantity (g/capita/day)",12.9,12.9,13,"East Asia"
"Democratic People's Republic of Korea","Pacific","Fat supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Pacific","Food supply (kcal/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Pacific","Protein supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Africa","Food supply (kcal/capita/day)",772,768,776,"East Asia"
"Democratic People's Republic of Korea","East Asia","Fat supply quantity (g/capita/day)",13.6,13.3,13.9,"East Asia"
"Democratic People's Republic of Korea","Southeast Asia","Food supply quantity (g/capita/day)",222,222,222,"East Asia"
"Democratic People's Republic of Korea","Southeast Asia","Protein supply quantity (g/capita/day)",12.9,12.9,13,"East Asia"
"Democratic People's Republic of Korea","Latin America","Protein supply quantity (g/capita/day)",18.4,18.3,19.1,"East Asia"
"Democratic People's Republic of Korea","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",0.8,0.8,0.8,"East Asia"
"Democratic People's Republic of Korea","Central Asia","Food supply (kcal/capita/day)",221,215,221,"East Asia"
"Democratic People's Republic of Korea","North America","Fat supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Europe","Fat supply quantity (g/capita/day)",0.2,0.2,0.2,"East Asia"
"Democratic People's Republic of Korea","Central Asia","Food supply quantity (g/capita/day)",157,159,160,"East Asia"
"Democratic People's Republic of Korea","Central Asia","Protein supply quantity (g/capita/day)",5.5,5.3,5.5,"East Asia"
"Democratic People's Republic of Korea","Southeast Asia","Fat supply quantity (g/capita/day)",3.2,3.2,3.2,"East Asia"
"Democratic People's Republic of Korea","North America","Protein supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Latin America","Food supply quantity (g/capita/day)",318,334,338,"East Asia"
"Democratic People's Republic of Korea","East Asia","Food supply (kcal/capita/day)",896,891,902,"East Asia"
"Democratic People's Republic of Korea","East Asia","Protein supply quantity (g/capita/day)",16.2,16.2,16.3,"East Asia"
"Democratic People's Republic of Korea","Africa","Fat supply quantity (g/capita/day)",4.7,4.8,4.7,"East Asia"
"Democratic People's Republic of Korea","Central Asia","Fat supply quantity (g/capita/day)",0.9,0.9,0.9,"East Asia"
"Democratic People's Republic of Korea","Europe","Food supply (kcal/capita/day)",81,80,74,"East Asia"
"Democratic People's Republic of Korea","North America","Food supply quantity (g/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Latin America","Fat supply quantity (g/capita/day)",8.8,9.1,8.9,"East Asia"
"Democratic People's Republic of Korea","Latin America","Food supply (kcal/capita/day)",627,642,653,"East Asia"
"Democratic People's Republic of Korea","Europe","Food supply quantity (g/capita/day)",88,90,88,"East Asia"
"Democratic People's Republic of Korea","East Asia","Food supply quantity (g/capita/day)",301,303,305,"East Asia"
"Democratic People's Republic of Korea","North America","Food supply (kcal/capita/day)",0,0,0,"East Asia"
"Democratic People's Republic of Korea","Europe","Protein supply quantity (g/capita/day)",0.3,0.3,0.3,"East Asia"
"Denmark","Africa","Protein supply quantity (g/capita/day)",3,3.1,3.2,"Europe"
"Denmark","Pacific","Fat supply quantity (g/capita/day)",0.6,0.5,0.6,"Europe"
"Denmark","South Asia","Food supply quantity (g/capita/day)",185,177,177,"Europe"
"Denmark","Central Asia","Protein supply quantity (g/capita/day)",20.7,23,20.3,"Europe"
"Denmark","Southeast Asia","Food supply quantity (g/capita/day)",181,171,170,"Europe"
"Denmark","Central Asia","Food supply quantity (g/capita/day)",550,560,532,"Europe"
"Denmark","Pacific","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Europe"
"Denmark","South Asia","Protein supply quantity (g/capita/day)",1.6,1.6,1.8,"Europe"
"Denmark","Southeast Asia","Protein supply quantity (g/capita/day)",1.5,1.4,1.6,"Europe"
"Denmark","South Asia","Food supply (kcal/capita/day)",499,490,495,"Europe"
"Denmark","North America","Fat supply quantity (g/capita/day)",3,1.3,1.6,"Europe"
"Denmark","Pacific","Food supply (kcal/capita/day)",6,5,6,"Europe"
"Denmark","Pacific","Food supply quantity (g/capita/day)",4,4,4,"Europe"
"Denmark","Central Asia","Food supply (kcal/capita/day)",730,799,718,"Europe"
"Denmark","East Asia","Food supply (kcal/capita/day)",202,188,214,"Europe"
"Denmark","East Asia","Food supply quantity (g/capita/day)",301,247,251,"Europe"
"Denmark","East Asia","Protein supply quantity (g/capita/day)",1.7,1.6,1.8,"Europe"
"Denmark","Southeast Asia","Fat supply quantity (g/capita/day)",0.7,0.6,0.7,"Europe"
"Denmark","South Asia","Fat supply quantity (g/capita/day)",1.1,0.9,1.2,"Europe"
"Denmark","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1354,1401,1323,"Europe"
"Denmark","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",779,785,763,"Europe"
"Denmark","Central Asia","Fat supply quantity (g/capita/day)",2.5,2.8,2.5,"Europe"
"Denmark","Europe","Fat supply quantity (g/capita/day)",6.3,3.9,4.1,"Europe"
"Denmark","North America","Food supply (kcal/capita/day)",98,86,89,"Europe"
"Denmark","North America","Food supply quantity (g/capita/day)",110,111,112,"Europe"
"Denmark","North America","Protein supply quantity (g/capita/day)",0.2,0.2,0.2,"Europe"
"Denmark","East Asia","Fat supply quantity (g/capita/day)",4.5,3.3,5.7,"Europe"
"Denmark","Southeast Asia","Food supply (kcal/capita/day)",489,481,483,"Europe"
"Denmark","Africa","Food supply (kcal/capita/day)",165,172,179,"Europe"
"Denmark","Africa","Food supply quantity (g/capita/day)",50,56,57,"Europe"
"Denmark","Latin America","Fat supply quantity (g/capita/day)",12.4,14.2,14.6,"Europe"
"Denmark","Latin America","Protein supply quantity (g/capita/day)",5.4,4.9,4.8,"Europe"
"Denmark","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",8.3,6.1,6.2,"Europe"
"Denmark","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",24.1,26.4,23.7,"Europe"
"Denmark","Europe","Protein supply quantity (g/capita/day)",3,3.1,3.1,"Europe"
"Denmark","Europe","Food supply (kcal/capita/day)",539,519,519,"Europe"
"Denmark","Europe","Food supply quantity (g/capita/day)",197,200,193,"Europe"
"Denmark","Africa","Fat supply quantity (g/capita/day)",11.1,11.6,11.8,"Europe"
"Denmark","Latin America","Food supply quantity (g/capita/day)",309,265,268,"Europe"
"Denmark","Latin America","Food supply (kcal/capita/day)",300,288,294,"Europe"
"Djibouti","South Asia","Food supply (kcal/capita/day)",778,788,783,"Africa"
"Djibouti","Central Asia","Fat supply quantity (g/capita/day)",3.6,3.4,3.7,"Africa"
"Djibouti","South Asia","Food supply quantity (g/capita/day)",235,246,246,"Africa"
"Djibouti","Pacific","Food supply (kcal/capita/day)",22,13,11,"Africa"
"Djibouti","Pacific","Food supply quantity (g/capita/day)",5,5,5,"Africa"
"Djibouti","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",32.2,34.9,35.2,"Africa"
"Djibouti","South Asia","Fat supply quantity (g/capita/day)",4.7,3.3,2.6,"Africa"
"Djibouti","South Asia","Protein supply quantity (g/capita/day)",9.9,10.9,10.7,"Africa"
"Djibouti","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",5.9,5.5,5.2,"Africa"
"Djibouti","Central Asia","Food supply quantity (g/capita/day)",341,355,367,"Africa"
"Djibouti","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",448,472,484,"Africa"
"Djibouti","Pacific","Fat supply quantity (g/capita/day)",2.1,1,0.8,"Africa"
"Djibouti","North America","Food supply quantity (g/capita/day)",3,2,3,"Africa"
"Djibouti","North America","Protein supply quantity (g/capita/day)",0,0,0,"Africa"
"Djibouti","Pacific","Protein supply quantity (g/capita/day)",0.1,0.1,0.1,"Africa"
"Djibouti","Southeast Asia","Food supply quantity (g/capita/day)",219,229,230,"Africa"
"Djibouti","Southeast Asia","Protein supply quantity (g/capita/day)",8.8,9.3,9.3,"Africa"
"Djibouti","Latin America","Food supply (kcal/capita/day)",279,305,306,"Africa"
"Djibouti","Latin America","Protein supply quantity (g/capita/day)",3.7,4.8,4.7,"Africa"
"Djibouti","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1279,1348,1359,"Africa"
"Djibouti","Europe","Food supply (kcal/capita/day)",358,387,390,"Africa"
"Djibouti","Central Asia","Protein supply quantity (g/capita/day)",26.5,27.6,28.1,"Africa"
"Djibouti","North America","Fat supply quantity (g/capita/day)",0.6,0.5,1.5,"Africa"
"Djibouti","North America","Food supply (kcal/capita/day)",7,6,15,"Africa"
"Djibouti","Africa","Protein supply quantity (g/capita/day)",14.6,15.6,15.8,"Africa"
"Djibouti","Africa","Food supply quantity (g/capita/day)",181,181,185,"Africa"
"Djibouti","Southeast Asia","Fat supply quantity (g/capita/day)",2.9,1.9,1.7,"Africa"
"Djibouti","Southeast Asia","Food supply (kcal/capita/day)",747,756,758,"Africa"
"Djibouti","Latin America","Food supply quantity (g/capita/day)",98,123,125,"Africa"
"Djibouti","Africa","Food supply (kcal/capita/day)",761,768,775,"Africa"
"Djibouti","East Asia","Protein supply quantity (g/capita/day)",8.8,9.3,9.3,"Africa"
"Djibouti","Latin America","Fat supply quantity (g/capita/day)",23.8,24.5,25.2,"Africa"
"Djibouti","Europe","Fat supply quantity (g/capita/day)",0.5,0.7,0.6,"Africa"
"Djibouti","Europe","Food supply quantity (g/capita/day)",103,108,109,"Africa"
"Djibouti","East Asia","Food supply (kcal/capita/day)",480,485,489,"Africa"
"Djibouti","Central Asia","Food supply (kcal/capita/day)",891,930,945,"Africa"
"Djibouti","Africa","Fat supply quantity (g/capita/day)",26.3,26.6,26.3,"Africa"
"Djibouti","East Asia","Fat supply quantity (g/capita/day)",4.9,4.9,5.6,"Africa"
"Djibouti","Europe","Protein supply quantity (g/capita/day)",4.7,5.9,5.9,"Africa"
"Djibouti","East Asia","Food supply quantity (g/capita/day)",155,159,159,"Africa"
"Dominica","South Asia","Food supply (kcal/capita/day)",1005,1030,1004,"Latin America"
"Dominica","Africa","Protein supply quantity (g/capita/day)",7.5,6.7,6,"Latin America"
"Dominica","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",1175,1073,1047,"Latin America"
"Dominica","South Asia","Fat supply quantity (g/capita/day)",14,14.1,14,"Latin America"
"Dominica","W Asia and SE Mediterranean","Fat supply quantity (g/capita/day)",3,2.7,2.7,"Latin America"
"Dominica","East Asia","Food supply (kcal/capita/day)",327,309,297,"Latin America"
"Dominica","East Asia","Protein supply quantity (g/capita/day)",4.7,4.3,4,"Latin America"
"Dominica","Southeast Asia","Food supply quantity (g/capita/day)",966,1005,1010,"Latin America"
"Dominica","Southeast Asia","Protein supply quantity (g/capita/day)",8.8,9.2,8.9,"Latin America"
"Dominica","South Asia","Protein supply quantity (g/capita/day)",10.9,10.5,9.7,"Latin America"
"Dominica","Latin America","Protein supply quantity (g/capita/day)",7.2,7.5,9.5,"Latin America"
"Dominica","South Asia","Food supply quantity (g/capita/day)",648,676,671,"Latin America"
"Dominica","Pacific","Fat supply quantity (g/capita/day)",12.5,12.5,12.5,"Latin America"
"Dominica","Pacific","Food supply quantity (g/capita/day)",196,210,202,"Latin America"
"Dominica","Pacific","Protein supply quantity (g/capita/day)",3,3.2,3.1,"Latin America"
"Dominica","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",421,387,359,"Latin America"
"Dominica","East Asia","Fat supply quantity (g/capita/day)",6.9,6.7,7,"Latin America"
"Dominica","East Asia","Food supply quantity (g/capita/day)",784,727,708,"Latin America"
"Dominica","Southeast Asia","Food supply (kcal/capita/day)",1030,1066,1051,"Latin America"
"Dominica","Latin America","Food supply quantity (g/capita/day)",378,422,427,"Latin America"
"Dominica","Central Asia","Food supply quantity (g/capita/day)",292,259,238,"Latin America"
"Dominica","Pacific","Food supply (kcal/capita/day)",247,262,254,"Latin America"
"Dominica","Central Asia","Food supply (kcal/capita/day)",731,641,622,"Latin America"
"Dominica","Latin America","Food supply (kcal/capita/day)",401,478,552,"Latin America"
"Dominica","Europe","Fat supply quantity (g/capita/day)",0.4,0.3,0.4,"Latin America"
"Dominica","Southeast Asia","Fat supply quantity (g/capita/day)",13.9,14,13.9,"Latin America"
"Dominica","Africa","Fat supply quantity (g/capita/day)",1.2,1.2,1.2,"Latin America"
"Dominica","Central Asia","Fat supply quantity (g/capita/day)",2.5,2.3,2.2,"Latin America"
"Dominica","Latin America","Fat supply quantity (g/capita/day)",3.6,8.5,9.3,"Latin America"
"Dominica","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",23,19.7,18.7,"Latin America"
"Dominica","Africa","Food supply quantity (g/capita/day)",170,182,179,"Latin America"
"Dominica","North America","Protein supply quantity (g/capita/day)",0,0,0,"Latin America"
"Dominica","Europe","Protein supply quantity (g/capita/day)",0.8,0.7,0.3,"Latin America"
"Dominica","Europe","Food supply quantity (g/capita/day)",150,151,150,"Latin America"
"Dominica","North America","Food supply quantity (g/capita/day)",10,12,7,"Latin America"
"Dominica","Africa","Food supply (kcal/capita/day)",277,278,263,"Latin America"
"Dominica","Europe","Food supply (kcal/capita/day)",419,418,414,"Latin America"
"Dominica","Central Asia","Protein supply quantity (g/capita/day)",19.8,17.3,16.9,"Latin America"
"Dominica","North America","Food supply (kcal/capita/day)",8,9,7,"Latin America"
"Dominica","North America","Fat supply quantity (g/capita/day)",0,0,0,"Latin America"
"Dominican Republic","Southeast Asia","Fat supply quantity (g/capita/day)",4.1,5.7,6,"Latin America"
"Dominican Republic","South Asia","Fat supply quantity (g/capita/day)",4.3,5.9,6.2,"Latin America"
"Dominican Republic","East Asia","Food supply quantity (g/capita/day)",206,209,208,"Latin America"
"Dominican Republic","South Asia","Food supply (kcal/capita/day)",1015,1017,1043,"Latin America"
"Dominican Republic","Pacific","Food supply (kcal/capita/day)",34,50,54,"Latin America"
"Dominican Republic","W Asia and SE Mediterranean","Protein supply quantity (g/capita/day)",7.1,9.4,9.7,"Latin America"
"Dominican Republic","North America","Food supply quantity (g/capita/day)",7,6,6,"Latin America"
"Dominican Republic","Pacific","Food supply quantity (g/capita/day)",16,28,33,"Latin America"
"Dominican Republic","Southeast Asia","Protein supply quantity (g/capita/day)",11.2,11.4,11.8,"Latin America"
"Dominican Republic","Pacific","Protein supply quantity (g/capita/day)",0.3,0.4,0.5,"Latin America"
"Dominican Republic","Africa","Fat supply quantity (g/capita/day)",16,18.1,22.8,"Latin America"
"Dominican Republic","Pacific","Fat supply quantity (g/capita/day)",2.8,4.4,4.6,"Latin America"
"Dominican Republic","W Asia and SE Mediterranean","Food supply quantity (g/capita/day)",280,326,336,"Latin America"
"Dominican Republic","Central Asia","Protein supply quantity (g/capita/day)",4.9,7.3,7.7,"Latin America"
"Dominican Republic","Central Asia","Food supply quantity (g/capita/day)",176,229,238,"Latin America"
"Dominican Republic","East Asia","Food supply (kcal/capita/day)",733,726,727,"Latin America"
"Dominican Republic","North America","Food supply (kcal/capita/day)",24,16,16,"Latin America"
"Dominican Republic","Southeast Asia","Food supply (kcal/capita/day)",981,984,1010,"Latin America"
"Dominican Republic","Southeast Asia","Food supply quantity (g/capita/day)",448,468,504,"Latin America"
"Dominican Republic","Latin America","Food supply (kcal/capita/day)",345,390,445,"Latin America"
"Dominican Republic","North America","Fat supply quantity (g/capita/day)",2.4,1.4,1.3,"Latin America"
"Dominican Republic","Africa","Protein supply quantity (g/capita/day)",12.2,12,12,"Latin America"
"Dominican Republic","Central Asia","Food supply (kcal/capita/day)",201,284,297,"Latin America"
"Dominican Republic","East Asia","Fat supply quantity (g/capita/day)",28.5,26.9,26.8,"Latin America"
"Dominican Republic","Europe","Food supply (kcal/capita/day)",337,312,310,"Latin America"
"Dominican Republic","North America","Protein supply quantity (g/capita/day)",0,0,0,"Latin America"
"Dominican Republic","East Asia","Protein supply quantity (g/capita/day)",9.6,9.7,9.7,"Latin America"
"Dominican Republic","Latin America","Fat supply quantity (g/capita/day)",17.5,19.7,24.8,"Latin America"
"Dominican Republic","Latin America","Food supply quantity (g/capita/day)",212,238,266,"Latin America"
"Dominican Republic","Africa","Food supply (kcal/capita/day)",650,671,714,"Latin America"
"Dominican Republic","W Asia and SE Mediterranean","Food supply (kcal/capita/day)",567,628,639,"Latin America"
