"Country","Region_crops","HA_value","PV_value","PQ_value","HA_percentage","PV_percentage","PQ_percentage"
"Central African Republic","America_Central_and_Mexico",387380,NA,892782.67,0.409770256590353,NA,0.397285403122995
"Central African Republic","America_North",3896.67,NA,24902.67,0.0041218944337548,NA,0.0110816076770273
"Central African Republic","America_South_andean",927.33,NA,1198.67,0.000980928938107111,NA,0.000533404276498155
"Central African Republic","America_South_temperate",0,NA,0,0,NA,0
"Central African Republic","America_South_tropical",442494,NA,1336973.67,0.468069802054034,NA,0.594948962719875
"Central African Republic","Asia_Central",0,NA,0,0,NA,0
"Central African Republic","Asia_East",89753.67,NA,117720,0.094941360900991,NA,0.0523850195878455
"Central African Republic","Asia_South",296043.33,NA,993477.67,0.313154399545569,NA,0.442094352727125
"Central African Republic","Asia_Southeast",240544.67,NA,959766.33,0.25444796103914,NA,0.427092915365313
"Central African Republic","Asia_West",106770.67,NA,71514.67,0.112941929996964,NA,0.0318237970503594
"Central African Republic","Europe_Eastern_north",0,NA,0,0,NA,0
"Central African Republic","Europe_Eastern_south",0,NA,0,0,NA,0
"Central African Republic","Europe_Western_north",0,NA,0,0,NA,0
"Central African Republic","Europe_Western_south",0,NA,0,0,NA,0
"Central African Republic","Mediterranean_SouthandEast",0,NA,0,0,NA,0
"Central African Republic","Not_Specified",74519.33,NA,116848,0.0788264881383686,NA,0.0519969824057133
"Central African Republic","Pacific_Region_tropical",87916.33,NA,153431.33,0.0929978241070324,NA,0.0682764460366903
"Chad","Africa_Central",972604.67,391.27,815510,0.283248978439623,0.190127020224108,0.203200807275637
"Chad","Africa_East",1994095,534.05,1297271.33,0.580734792957101,0.259507079895429,0.323241384546528
"Chad","Africa_Southern",1893428.33,480.23,1260938,0.551417915997814,0.233354713937238,0.314188200665261
"Chad","Africa_West",1921199.67,614.34,1711760.33,0.559505686833727,0.298521822793667,0.426519700455434
"Chad","America_Caribbean",135000,0,103333.33,0.0393156780640886,0,0.0257475887168518
"Chad","America_Central_and_Mexico",539682.33,429.2,730501.33,0.157170198097461,0.208558072635743,0.182019178148553
"Chad","America_North",0,0,0,0,0,0
"Chad","America_South_andean",135379.33,175.55,124233.67,0.0394261492949037,0.085303750352294,0.0309553310625438
"Chad","America_South_temperate",0,0,0,0,0,0
"Chad","America_South_tropical",715993.33,656.97,1231624.33,0.208516764876405,0.319236712440596,0.306884107020534
"Chad","Asia_Central",4738.67,20.8,25396,0.00138002980868114,0.010107194573214,0.00632792694335088
"Chad","Asia_East",1031033,357.19,687139.33,0.300264900010751,0.173566770654149,0.171214659007051
"Chad","Asia_South",1198074,473.45,1591269,0.348911790229295,0.230060157244623,0.396496849079344
"Chad","Asia_Southeast",1087723,384.18,1535709,0.316774572525219,0.186681827458526,0.38265295157688
"Chad","Asia_West",145184.67,110.07,102573,0.0422817314485995,0.0534855243593108,0.0255581371223945
"Chad","Europe_Eastern_north",0,0,0,0,0,0
"Chad","Europe_Eastern_south",0,0,0,0,0,0
"Chad","Europe_Western_north",0,0,0,0,0,0
"Chad","Europe_Western_south",0,0,0,0,0,0
"Chad","Mediterranean_SouthandEast",13082.67,35.45,26505,0.00381002994028674,0.0172259638279056,0.00660425671891302
"Chad","Not_Specified",370027.67,414.25,611892.33,0.107762138877961,0.201293526536245,0.152465347355361
"Chad","Pacific_Region_tropical",34200,0,49761,0.00995997177623577,0,0.0123989593884109
"Chile","Africa_Central",24442.67,30.25,117452.83,0.0194957799836231,0.00734009511792682,0.00667326939845684
"Chile","Africa_East",21356.73,22.87,127954.87,0.0170343955570174,0.00554935455692517,0.00726995950931556
"Chile","Africa_Southern",12119.63,114.29,235673.33,0.00966676880892791,0.0277322139182762,0.0133901551892911
"Chile","Africa_West",27644.53,40.34,165725.5,0.022049623655299,0.00978841114238571,0.00941595794408666
"Chile","America_Caribbean",1378.9,30.9,50246.1,0.0010998279246669,0.00749781617004756,0.00285481211071545
"Chile","America_Central_and_Mexico",215120.87,734.24,2615920.24,0.171583102476349,0.17816170047559,0.148627670243415
"Chile","America_North",211019.37,798.53,3143089.83,0.168311694663584,0.193761525769193,0.178579649201641
"Chile","America_South_andean",99081.17,821.11,2020817.23,0.0790283831856322,0.199240512472096,0.114815945948968
"Chile","America_South_temperate",1649.67,44.09,44081.67,0.00131579747079937,0.0106983402892361,0.00250457021294313
"Chile","America_South_tropical",8441.93,80.2,200908.44,0.00673338918854394,0.0194603513539746,0.0114149326546129
"Chile","Asia_Central",476483.24,1091.25,6066994.37,0.380049004995112,0.264789381733476,0.344705937438297
"Chile","Asia_East",340882.93,1544.57,6122802.17,0.271892497973944,0.374786469960206,0.347876746382919
"Chile","Asia_South",60260.2,111.4,503843.8,0.0480642908883982,0.0270309618557702,0.0286266870891251
"Chile","Asia_Southeast",54954.87,181.11,684672.83,0.0438326931774888,0.0439459380762885,0.0389007761191777
"Chile","Asia_West",690649.04,1569.18,8100942.73,0.550870331667552,0.38075803164127,0.460267949429234
"Chile","Europe_Eastern_north",162321.9,585.82,3639240.9,0.12946998216331,0.142147918082112,0.206769261597039
"Chile","Europe_Eastern_south",192098.68,790.82,4250651.8,0.153220315146603,0.191890711443269,0.241507544606933
"Chile","Europe_Western_north",162321.9,585.82,3639240.9,0.12946998216331,0.142147918082112,0.206769261597039
"Chile","Europe_Western_south",137965.34,595.4,3673502.13,0.110042884595085,0.144472483742599,0.208715867887517
"Chile","Mediterranean_SouthandEast",618554.34,1381.13,6739136.83,0.493366695232362,0.335128118023877,0.382894780650687
"Chile","Not_Specified",11289.6,5.05,165722,0.00900472647640832,0.00122537125109191,0.00941575908601832
"Chile","Pacific_Region_tropical",3201.87,10.08,48272.67,0.0025538516478013,0.00244588954673396,0.00274268854562981
"China, Hong Kong SAR","Africa_Central",0,0,0,0,0,0
"China, Hong Kong SAR","Africa_East",62,0,440,0.0294536817102138,0,0.0105655777798215
"China, Hong Kong SAR","Africa_Southern",5,0.19,246.33,0.00237529691211401,0.00925925925925926,0.00591504266932599
"China, Hong Kong SAR","Africa_West",0,0,0,0,0,0
"China, Hong Kong SAR","America_Caribbean",0,0,0,0,0,0
"China, Hong Kong SAR","America_Central_and_Mexico",40,0.21,579.33,0.0190023752969121,0.010233918128655,0.0139112640345091
"China, Hong Kong SAR","America_North",5,0.19,246.33,0.00237529691211401,0.00925925925925926,0.00591504266932599
"China, Hong Kong SAR","America_South_andean",33,0.01,326,0.0156769596199525,0.000487329434697856,0.00782813262777686
"China, Hong Kong SAR","America_South_temperate",0,0,0,0,0,0
"China, Hong Kong SAR","America_South_tropical",10,0.21,304.33,0.00475059382422803,0.010233918128655,0.00730777792212065
"China, Hong Kong SAR","Asia_Central",865,18.42,21990,0.410926365795724,0.89766081871345,0.528038762223353
"China, Hong Kong SAR","Asia_East",135,1.87,2893,0.0641330166270784,0.091130604288499,0.0694686739023265
"China, Hong Kong SAR","Asia_South",99.67,1.14,2023,0.0473491686460808,0.0555555555555556,0.0485776451104067
"China, Hong Kong SAR","Asia_Southeast",99.67,1.14,2023,0.0473491686460808,0.0555555555555556,0.0485776451104067
"China, Hong Kong SAR","Asia_West",927,18.42,22430,0.440380047505938,0.89766081871345,0.538604340003174
"China, Hong Kong SAR","Europe_Eastern_north",255.67,2.83,4858.67,0.121458432304038,0.137914230019493,0.116669672253376
"China, Hong Kong SAR","Europe_Eastern_south",353,3.57,6168.67,0.167695961995249,0.173976608187135,0.148126278825117
"China, Hong Kong SAR","Europe_Western_north",255.67,2.83,4858.67,0.121458432304038,0.137914230019493,0.116669672253376
"China, Hong Kong SAR","Europe_Western_south",353,3.57,6168.67,0.167695961995249,0.173976608187135,0.148126278825117
"China, Hong Kong SAR","Mediterranean_SouthandEast",353,3.57,6168.67,0.167695961995249,0.173976608187135,0.148126278825117
"China, Hong Kong SAR","Not_Specified",1000,0,15691.33,0.475059382422803,0,0.376790835417834
"China, Hong Kong SAR","Pacific_Region_tropical",0,0,0,0,0,0
"China, Macao SAR","Africa_Central",0,NA,0,0,NA,0
"China, Macao SAR","Africa_East",0,NA,0,0,NA,0
"China, Macao SAR","Africa_Southern",0,NA,0,0,NA,0
"China, Macao SAR","Africa_West",0,NA,0,0,NA,0
"China, Macao SAR","America_Caribbean",0,NA,0,0,NA,0
"China, Macao SAR","America_Central_and_Mexico",0,NA,0,0,NA,0
"China, Macao SAR","America_North",0,NA,0,0,NA,0
"China, Macao SAR","America_South_andean",0,NA,0,0,NA,0
"China, Macao SAR","America_South_temperate",0,NA,0,0,NA,0
"China, Macao SAR","America_South_tropical",0,NA,0,0,NA,0
"China, Macao SAR","Asia_Central",0,NA,0,0,NA,0
"China, Macao SAR","Asia_East",0,NA,0,0,NA,0
"China, Macao SAR","Asia_South",120.67,NA,221.33,1,NA,1
"China, Macao SAR","Asia_Southeast",0,NA,0,0,NA,0
"China, Macao SAR","Asia_West",0,NA,0,0,NA,0
"China, Macao SAR","Europe_Eastern_north",0,NA,0,0,NA,0
"China, Macao SAR","Europe_Eastern_south",0,NA,0,0,NA,0
"China, Macao SAR","Europe_Western_north",0,NA,0,0,NA,0
"China, Macao SAR","Europe_Western_south",0,NA,0,0,NA,0
"China, Macao SAR","Mediterranean_SouthandEast",0,NA,0,0,NA,0
"China, Macao SAR","Not_Specified",0,NA,0,0,NA,0
"China, Macao SAR","Pacific_Region_tropical",0,NA,0,0,NA,0
"China, mainland","Africa_Central",30462269,65624.62,200352261.67,0.181257644659379,0.0975118864148818,0.130541986238306
"China, mainland","Africa_East",9597430.67,50122.6,62397274.67,0.0571069633068334,0.0744773726387834,0.0406557136085409
"China, mainland","Africa_Southern",8959315,76868.66,124580553.67,0.0533100254173925,0.114219450608387,0.0811719956999362
"China, mainland","Africa_West",31784120.67,71601.67,217352157.33,0.189122972100788,0.10639320901448,0.141618477847648
"China, mainland","America_Caribbean",5671760.33,45178.59,46829826.67,0.0337483041229891,0.0671310483240058,0.0305125509327494
"China, mainland","America_Central_and_Mexico",44269931.67,144665.34,333344826.67,0.263416475763374,0.21495880970054,0.217194931632168
"China, mainland","America_North",1870976.67,31118.12,17419467.67,0.011132749973971,0.0462385394823568,0.0113498689253692
"China, mainland","America_South_andean",7686493.33,64707.22,144481500,0.0457364379746574,0.0961487180704859,0.0941387026404306
"China, mainland","America_South_temperate",566.67,16.22,7133.33,3.37181939727243e-06,2.41013631415981e-05,4.64780910847453e-06
"China, mainland","America_South_tropical",14888658.33,91814.77,154930140.67,0.0885910087995759,0.13642793548288,0.100946643290478
"China, mainland","Asia_Central",33000477.33,119403.67,250273938.67,0.196360579491667,0.177422392793437,0.163069070373055
"China, mainland","Asia_East",53954948.67,223541.5,441818878.67,0.321044598274735,0.332161212621304,0.28787253759162
"China, mainland","Asia_South",38358999.33,174347.64,423019234,0.228245042089495,0.25906385847846,0.27562339732567
"China, mainland","Asia_Southeast",39957506.67,178465.86,441250022.67,0.237756535649581,0.265183138115759,0.287501892451382
"China, mainland","Asia_West",37934210,132654.74,257020764.33,0.225717445953034,0.197112210924432,0.167465047813582
"China, mainland","Europe_Eastern_north",4638635.67,46226.32,63493110.67,0.0276009701042684,0.0686878745388237,0.0413697190649258
"China, mainland","Europe_Eastern_south",19224639,98423.43,166024169.33,0.11439111067422,0.146247769918105,0.108175094442412
"China, mainland","Europe_Western_north",4638635.67,46226.32,63493110.67,0.0276009701042684,0.0686878745388237,0.0413697190649258
"China, mainland","Europe_Western_south",15773993.33,73968.97,142423203.67,0.0938589596811899,0.109910789591861,0.0927975942898407
"China, mainland","Mediterranean_SouthandEast",39905133.67,106517.63,237810795,0.237444904016897,0.158274974205449,0.154948555456508
"China, mainland","Not_Specified",10956185.67,55305.72,164368290,0.0651918742164296,0.0821789914628574,0.10709618584958
"China, mainland","Pacific_Region_tropical",659611.67,6063.74,17453421.33,0.00392484413075204,0.00901013561875673,0.0113719918511575
"China, Taiwan Province of","Africa_Central",252154.33,NA,1567999.67,0.369432535583734,NA,0.192046560277586
"China, Taiwan Province of","Africa_East",9365.33,NA,88628.33,0.0137211905442132,NA,0.010855082590449
"China, Taiwan Province of","Africa_Southern",21843.67,NA,370042.33,0.0320032671838487,NA,0.0453223033099256
"China, Taiwan Province of","Africa_West",258005,NA,1643994.33,0.378004380663546,NA,0.201354287397493
"China, Taiwan Province of","America_Caribbean",2235,NA,21805,0.00327450937300837,NA,0.00267064804092258
"China, Taiwan Province of","America_Central_and_Mexico",61077,NA,740019,0.0894842098323188,NA,0.0906365646684471
"China, Taiwan Province of","America_North",6706,NA,169907.67,0.00982499322389,NA,0.020810070443624
"China, Taiwan Province of","America_South_andean",13894,NA,208207.33,0.0203561669926525,NA,0.0255009629887742
"China, Taiwan Province of","America_South_temperate",534.67,NA,6037,0.000783347618105766,NA,0.000739403908417777
"China, Taiwan Province of","America_South_tropical",66314.33,NA,1061051.67,0.0971574474943044,NA,0.1299562285624
"China, Taiwan Province of","Asia_Central",24873,NA,439181,0.0364415533041777,NA,0.0537903176913745
"China, Taiwan Province of","Asia_East",345996,NA,3286294.33,0.506920422829264,NA,0.402501055460192
"China, Taiwan Province of","Asia_South",370278,NA,3089494.67,0.542496099158297,NA,0.378397289056467
"China, Taiwan Province of","Asia_Southeast",382227.67,NA,3310434.33,0.560003618809016,NA,0.405457691264268
"China, Taiwan Province of","Asia_West",32900.67,NA,693538,0.0482029316748346,NA,0.084943632240558
"China, Taiwan Province of","Europe_Eastern_north",879.33,NA,5230,0.00128831066083555,NA,0.000640563597983266
"China, Taiwan Province of","Europe_Eastern_south",35527,NA,998821.67,0.0520507805346168,NA,0.122334379097295
"China, Taiwan Province of","Europe_Western_north",879.33,NA,5230,0.00128831066083555,NA,0.000640563597983266
"China, Taiwan Province of","Europe_Western_south",25465.67,NA,815587.67,0.0373098770044466,NA,0.0998921170871871
"China, Taiwan Province of","Mediterranean_SouthandEast",29596,NA,919014.33,0.0433612435810093,NA,0.112559679889671
"China, Taiwan Province of","Not_Specified",127852.33,NA,1652774.33,0.187317070669333,NA,0.202429650378429
"China, Taiwan Province of","Pacific_Region_tropical",11288.67,NA,155760,0.0165390853350329,NA,0.0190772822221555
"Colombia","Africa_Central",1481454.84,3420.07,7491726.51,0.381325981614477,0.296188427410206,0.127272443674562
"Colombia","Africa_East",882655.3,1637.84,806348.13,0.227195179773229,0.141841907899409,0.0136985642522492
"Colombia","Africa_Southern",76748.44,60.7,382473.8,0.0197550228533323,0.00525680396711163,0.00649761775239919
"Colombia","Africa_West",1520337.51,3577.6,7928465.17,0.391334367901529,0.309831002845776,0.134691934553088
"Colombia","America_Caribbean",45014.64,18.7,108434.46,0.011586753319475,0.00161947667520573,0.00184212793730661
"Colombia","America_Central_and_Mexico",1269028.57,3019.91,9256841.47,0.326647530580187,0.261533358621418,0.157258921961758
"Colombia","America_North",8274.77,105.19,135821,0.0021299230376027,0.0091097728056091,0.00230738142259316
"Colombia","America_South_andean",243941,1631.22,2629121.67,0.0627903320232274,0.14126859583578,0.0446645695370752
"Colombia","America_South_temperate",1202.64,96.76,45662.67,0.000309559134808885,0.00837970925630513,0.000775735684938278
"Colombia","America_South_tropical",609879.17,2149.77,8183834.47,0.156982694907172,0.186176597436204,0.13903025026804
"Colombia","Asia_Central",48985.52,431.76,796478.32,0.0126088565068211,0.0373917245607927,0.0135308919759552
"Colombia","Asia_East",591265.36,1329.75,3099340.37,0.15219150642259,0.115160380152664,0.0526528327138734
"Colombia","Asia_South",1412305.19,4840.83,43056987.07,0.363526884772249,0.419230549392307,0.731469302082533
"Colombia","Asia_Southeast",1401256.66,4795.41,42992599.17,0.360682996835951,0.415297039735203,0.730375454707681
"Colombia","Asia_West",119482.17,439.1,1000307.47,0.0307546706997007,0.0380273908065687,0.0169936230270662
"Colombia","Europe_Eastern_north",7355.5,33.95,81113.05,0.00189330324626385,0.00294017289429061,0.00137798090648626
"Colombia","Europe_Eastern_south",74247.85,265.82,626207.84,0.0191113718215092,0.023020817636534,0.0106382690209775
"Colombia","Europe_Western_north",7355.5,33.95,81113.05,0.00189330324626385,0.00294017289429061,0.00137798090648626
"Colombia","Europe_Western_south",71583.38,250.51,599718.4,0.0184255381323552,0.0216949252356035,0.0101882558289756
"Colombia","Mediterranean_SouthandEast",93244.21,262.04,661453.17,0.024001028548475,0.0226934581802625,0.0112370307711867
"Colombia","Not_Specified",121809.67,0,1571200.31,0.0313537684232653,0,0.0266921787239573
"Colombia","Pacific_Region_tropical",17049.66,0,149500.33,0.00438857679636936,0,0.00253977134694595
"Congo","Africa_Central",23074.33,14.95,162745,0.0676163570636471,0.024049675852195,0.0645384004374866
"Congo","Africa_East",38162.67,2.45,22903.33,0.111830797306883,0.0039412512266139,0.0090825787759495
"Congo","Africa_Southern",20360,0,13900,0.0596623620194326,0,0.00551220477483833
"Congo","Africa_West",46806.33,18.03,190645,0.137159931496121,0.0290043916799382,0.0756024661366226
"Congo","America_Caribbean",0,0,0,0,0,0
"Congo","America_Central_and_Mexico",182212,180.01,1491334.33,0.533948836359767,0.289577401348069,0.591405770842182
"Congo","America_North",0,0,0,0,0,0
"Congo","America_South_andean",7685,13.86,16620.67,0.0225199043280619,0.0222962212248444,0.00659111773633181
"Congo","America_South_temperate",0,0,0,0,0,0
"Congo","America_South_tropical",213315,188.77,1511678.67,0.625092178495839,0.303669385325676,0.599473552719083
"Congo","Asia_Central",744,10,4530,0.00218019633312662,0.0160867397004649,0.00179642357050487
"Congo","Asia_East",25314,8.51,33457.67,0.0741794220117838,0.0136898154850956,0.0132680236207889
"Congo","Asia_South",73398.33,235.89,880392.33,0.215084368176905,0.379470102794267,0.349129698212737
"Congo","Asia_Southeast",72705.33,236.06,879757.67,0.213053620785968,0.379743577369175,0.348878016494579
"Congo","Asia_West",16913,10,14258.33,0.0495613717502291,0.0160867397004649,0.00565430465519573
"Congo","Europe_Eastern_north",22,1.82,862,6.44681711408408e-05,0.00292778662548461,0.000341836008338895
"Congo","Europe_Eastern_south",8697.33,8.22,10512.67,0.0254864072231077,0.0132233000337822,0.00416892012735969
"Congo","Europe_Western_north",22,1.82,862,6.44681711408408e-05,0.00292778662548461,0.000341836008338895
"Congo","Europe_Western_south",8697.33,8.22,10512.67,0.0254864072231077,0.0132233000337822,0.00416892012735969
"Congo","Mediterranean_SouthandEast",8697.33,8.22,10512.67,0.0254864072231077,0.0132233000337822,0.00416892012735969
"Congo","Not_Specified",21025.33,169.06,122231.33,0.0616120260333025,0.27196242137606,0.0484722389108518
"Congo","Pacific_Region_tropical",8483,1.28,6751,0.0248583407176251,0.00205910268165951,0.00267718664999522
"Costa Rica","Africa_Central",226301,308.62,1606889.47,0.428109674289999,0.111009197411632,0.14288013634082
"Costa Rica","Africa_East",105514.33,146.11,283382.67,0.199608952011823,0.0525550963444156,0.0251975977701974
"Costa Rica","Africa_Southern",7654.33,0,234632.67,0.0144802396949557,0,0.0208628835433284
"Costa Rica","Africa_West",234198.33,308.62,1822266.13,0.443049614343559,0.111009197411632,0.162030829104667
"Costa Rica","America_Caribbean",2619.33,0,17220,0.00495517259383752,0,0.0015311544407525
"Costa Rica","America_Central_and_Mexico",119068.67,112.97,1588168,0.225250659660556,0.0406347904594389,0.141215475369397
"Costa Rica","America_North",151.67,0,4343.33,0.000286924911067844,0,0.000386196807035629
"Costa Rica","America_South_andean",23837.53,105.73,134339.33,0.0450951485153759,0.0380305956915684,0.0119450790764933
"Costa Rica","America_South_temperate",151.67,0,4343.33,0.000286924911067844,0,0.000386196807035629
"Costa Rica","America_South_tropical",129090.67,1362.43,3535646,0.244209988853685,0.490059817346671,0.314379795228153
"Costa Rica","Asia_Central",2507.33,25.07,73980.67,0.00474329423925455,0.00901756392686673,0.00657815513358565
"Costa Rica","Asia_East",106383,180.25,815559.13,0.201252276746426,0.064835097639319,0.0725172464341314
"Costa Rica","Asia_South",196731.33,1083.49,6727241.8,0.372170629422488,0.389726379701669,0.598167604883032
"Costa Rica","Asia_Southeast",197250.33,1083.49,6716483.13,0.373152458583457,0.389726379701669,0.597210973910495
"Costa Rica","Asia_West",8572.33,25.07,260223.67,0.0162168854941268,0.00901756392686673,0.0231383639900936
"Costa Rica","Europe_Eastern_north",186,0,556.67,0.00035186941028957,0,4.94975460240239e-05
"Costa Rica","Europe_Eastern_south",3536,1.25,46627.67,0.00668930233754795,0.000449619262408592,0.00414600255414878
"Costa Rica","Europe_Western_north",186,0,556.67,0.00035186941028957,0,4.94975460240239e-05
"Costa Rica","Europe_Western_south",3536,1.25,46627.67,0.00668930233754795,0.000449619262408592,0.00414600255414878
"Costa Rica","Mediterranean_SouthandEast",3536,1.25,46627.67,0.00668930233754795,0.000449619262408592,0.00414600255414878
"Costa Rica","Not_Specified",40207.67,0,316442,0.0760637050108474,0,0.0281371413205924
"Costa Rica","Pacific_Region_tropical",9805.33,2.76,217098.67,0.0185494391655625,0.000992759331398172,0.0193038090970941
"Côte d'Ivoire","Africa_Central",1235507.67,1178.18,3247582.67,0.171037482438467,0.172060880969002,0.173163296221286
"Côte d'Ivoire","Africa_East",753014.67,185.98,512559.33,0.104243572519491,0.0271604361325221,0.0273300088437083
"Côte d'Ivoire","Africa_Southern",313125,110.02,407749.33,0.0433474538353493,0.0160672716598564,0.0217414690215787
"Côte d'Ivoire","Africa_West",2136797,2462.87,8725101.67,0.295807454891857,0.359676434765592,0.465228300113772
"Côte d'Ivoire","America_Caribbean",203068,72.44,345715.33,0.0281117149874226,0.0105791052448645,0.0184337743423879
"Côte d'Ivoire","America_Central_and_Mexico",3645137.33,3800.46,7137454.33,0.504614521790606,0.555017480934536,0.38057387417075
"Côte d'Ivoire","America_North",1993,7.11,20020,0.000275900919740842,0.0010383412243372,0.00106747988969597
"Côte d'Ivoire","America_South_andean",44669,17.03,73847.33,0.00618375222473842,0.00248705359359529,0.00393758939474235
"Côte d'Ivoire","America_South_temperate",0,0,0,0,0,0
"Côte d'Ivoire","America_South_tropical",5000323.67,5009.97,12195154.67,0.692219718793227,0.731653781110076,0.650253864233611
"Côte d'Ivoire","Asia_Central",2918.33,0,8673.67,0.000403998961920367,0,0.000462485928814148
"Côte d'Ivoire","Asia_East",468332,513.29,1125973,0.0648335321345048,0.0749606423403715,0.060037639052979
"Côte d'Ivoire","Asia_South",1962348,2655.11,10482026.67,0.271657610663122,0.387751078502101,0.558908724949142
"Côte d'Ivoire","Asia_Southeast",1952862.33,2658.23,10491375.33,0.270344462104487,0.388206721908562,0.559407201799571
"Côte d'Ivoire","Asia_West",15016.33,0,11745.33,0.00207878537788861,0,0.000626268909732406
"Côte d'Ivoire","Europe_Eastern_north",0,0,0,0,0,0
"Côte d'Ivoire","Europe_Eastern_south",0,0,0,0,0,0
"Côte d'Ivoire","Europe_Western_north",0,0,0,0,0,0
"Côte d'Ivoire","Europe_Western_south",0,0,0,0,0,0
"Côte d'Ivoire","Mediterranean_SouthandEast",0,0,0,0,0,0
"Côte d'Ivoire","Not_Specified",97198,43.9,276728.33,0.0134556034104217,0.00641113639218046,0.0147553410181893
"Côte d'Ivoire","Pacific_Region_tropical",92620.67,70.28,219550.67,0.0128219408128515,0.0102636598096228,0.0117065896600538
"Croatia","Africa_Central",502,0.21,1424.33,0.000576266540585976,0.000124005739694237,0.00018220663791371
"Croatia","Africa_East",18312.67,64.77,41308,0.0210218704975948,0.0382469131428369,0.00528430335592139
"Croatia","Africa_Southern",1760.67,7.83,31350.67,0.0020211458366803,0.00462364258002799,0.00401051734994152
"Croatia","Africa_West",668.67,0.28,1827.67,0.000767593919708415,0.000165340986258983,0.000233803687288585
"Croatia","America_Caribbean",2000.67,15.23,24878,0.0022966517524983,0.00899336864544397,0.0031825045726884
"Croatia","America_Central_and_Mexico",334433.33,429.75,3008728.67,0.383909836923801,0.253768888731421,0.384889973078772
"Croatia","America_North",61679.33,378.7,286082,0.0708042512445434,0.223623683915275,0.0365968837191029
"Croatia","America_South_andean",15322,101.5,249262,0.0175887568423473,0.0599361075188813,0.0318867053138297
"Croatia","America_South_temperate",251.33,5.76,2630.33,0.000288512090927238,0.00340130028875622,0.000336483529732273
"Croatia","America_South_tropical",2000.67,15.23,24878,0.0022966517524983,0.00899336864544397,0.0031825045726884
"Croatia","Asia_Central",299142,465.74,2532325,0.343397461123446,0.275021110500924,0.323946293594065
"Croatia","Asia_East",111364.33,525.62,619400,0.127839715525448,0.310380461419452,0.0792364069588872
"Croatia","Asia_South",28693,31.41,573990.67,0.0329378801773574,0.0185477156371238,0.0734274432010402
"Croatia","Asia_Southeast",9575.67,34.1,60490,0.0109923072205038,0.0201361701122547,0.00773815023723456
"Croatia","Asia_West",351340.33,845.31,2718391.33,0.403318080751863,0.499158532480646,0.347748727312545
"Croatia","Europe_Eastern_north",77238.33,120.66,1941638,0.088665070178761,0.0712501550071746,0.248382981489893
"Croatia","Europe_Eastern_south",120336.67,291,2118659.33,0.138139435311825,0.171836525004872,0.271028338519734
"Croatia","Europe_Western_north",77238.33,120.66,1941638,0.088665070178761,0.0712501550071746,0.248382981489893
"Croatia","Europe_Western_south",102050.67,225.99,2050381,0.117148180409126,0.13344789101667,0.262293870417775
"Croatia","Mediterranean_SouthandEast",351277,737.9,3174282.67,0.403245381628327,0.435732549144656,0.406068378176724
"Croatia","Not_Specified",3250.67,20.67,36317.33,0.00373157839738369,0.0122057078070471,0.00464587461985825
"Croatia","Pacific_Region_tropical",0,0,0,0,0,0
"Cuba","Africa_Central",227257.33,NA,537246,0.130358414133345,NA,0.0257687685495146
"Cuba","Africa_East",34299,NA,59320.67,0.0196744511887013,NA,0.00284528989593618
"Cuba","Africa_Southern",74521.33,NA,473005.33,0.0427466185487071,NA,0.0226874930133621
"Cuba","Africa_West",294879.67,NA,947410.33,0.169147662437837,NA,0.0454421205838465
"Cuba","America_Caribbean",27235.33,NA,208391.33,0.0156226178807887,NA,0.00999539866373227
"Cuba","America_Central_and_Mexico",597639.9,NA,2190213.53,0.342815739262671,NA,0.105052630505551
"Cuba","America_North",61643,NA,386867,0.0353594039075517,NA,0.0185559058279541
"Cuba","America_South_andean",196302.67,NA,942659.67,0.11260232948852,NA,0.0452142572623933
"Cuba","America_South_temperate",0,NA,0,0,NA,0
"Cuba","America_South_tropical",349761.9,NA,2187412.53,0.200628981288593,NA,0.104918281770135
"Cuba","Asia_Central",15301,NA,162176.33,0.00877689663367209,NA,0.0077787164762133
"Cuba","Asia_East",268539,NA,1192479.33,0.154038235743394,NA,0.0571967475883491
"Cuba","Asia_South",902911,NA,16201228.33,0.517924091000948,NA,0.77708480482611
"Cuba","Asia_Southeast",914164.67,NA,16317961.67,0.524379374860791,NA,0.782683868235557
"Cuba","Asia_West",19438.67,NA,199053.67,0.0111503298664181,NA,0.00954752190088237
"Cuba","Europe_Eastern_north",0,NA,0,0,NA,0
"Cuba","Europe_Eastern_south",7962.67,NA,152594,0.00456751398719311,NA,0.00731910422421874
"Cuba","Europe_Western_north",0,NA,0,0,NA,0
"Cuba","Europe_Western_south",7962.67,NA,152594,0.00456751398719311,NA,0.00731910422421874
"Cuba","Mediterranean_SouthandEast",9596,NA,172594,0.00550441801821563,NA,0.00827839544460995
"Cuba","Not_Specified",102960,NA,1082471,0.0590594913667655,NA,0.0519202463314042
"Cuba","Pacific_Region_tropical",27636.67,NA,122149.33,0.0158528328794789,NA,0.00585883899228338
"Cyprus","Africa_Central",163.67,0.93,172.67,0.00215744170412454,0.00278276481149013,0.000366334381630555
"Cyprus","Africa_East",11975.67,52.01,25587,0.157859167182948,0.155625374027528,0.0542850398029827
"Cyprus","Africa_Southern",662.67,18.98,35841.33,0.00873508825118964,0.0567923399162178,0.0760404903131214
"Cyprus","Africa_West",274.67,6.81,10246.67,0.00362060556529534,0.0203770197486535,0.0217391991557443
"Cyprus","America_Caribbean",26.33,2.14,1635.33,0.000347073013194838,0.0064033512866547,0.00346949443627669
