"Region","Region_crops","Average","Percentage","Element"
"Europe_Eastern_north","America_Central_and_Mexico",12509446.33,0.110328407978575,"Area harvested"
"Europe_Eastern_north","Europe_Eastern_south",10813014.67,0.0953665464097383,"Area harvested"
"Europe_Eastern_north","Europe_Western_south",10344911,0.0912380557221709,"Area harvested"
"Europe_Eastern_north","Europe_Eastern_north",7647274.33,0.0674459588336011,"Area harvested"
"Europe_Eastern_north","Europe_Western_north",7647274.33,0.0674459588336011,"Area harvested"
"Europe_Eastern_north","Asia_East",6081976.67,0.0536406476883565,"Area harvested"
"Europe_Eastern_north","America_South_andean",5421999.67,0.0478199095204446,"Area harvested"
"Europe_Eastern_north","Africa_East",1983265.33,0.0174916219859591,"Area harvested"
"Europe_Eastern_north","Not_Specified",1843689.83,0.0162606208447748,"Area harvested"
"Europe_Eastern_north","Asia_South",1424500.33,0.0125635339429011,"Area harvested"
"Europe_Eastern_north","Asia_Southeast",1216133,0.01072581585473,"Area harvested"
"Europe_Eastern_north","Africa_Southern",941693,0.00830536274378565,"Area harvested"
"Europe_Eastern_north","Africa_West",845370.67,0.00745583758964664,"Area harvested"
"Europe_Eastern_north","Africa_Central",325467.33,0.00287049413864326,"Area harvested"
"Europe_Eastern_north","America_South_tropical",199636.67,0.00176071709284388,"Area harvested"
"Europe_Eastern_north","America_Caribbean",103919.67,0.000916530711776024,"Area harvested"
"Europe_Eastern_north","America_South_temperate",94487.33,0.000833341174184984,"Area harvested"
"Europe_Eastern_north","Pacific_Region_tropical",25162,0.000221918966541255,"Area harvested"
"Europe_Eastern_south","Asia_West",21243491.1,0.679380761147311,"Area harvested"
"Europe_Eastern_south","Mediterranean_SouthandEast",19341290,0.618547123912739,"Area harvested"
"Europe_Eastern_south","Asia_Central",17582916.67,0.562313192978641,"Area harvested"
"Europe_Eastern_south","Europe_Eastern_south",4599014,0.147079480351849,"Area harvested"
"Europe_Eastern_south","America_Central_and_Mexico",4468393.33,0.142902145760824,"Area harvested"
"Europe_Eastern_south","Europe_Western_south",3940860.33,0.126031294854858,"Area harvested"
"Europe_Eastern_south","Asia_East",2814351,0.09000478854983,"Area harvested"
"Europe_Eastern_south","Africa_East",2628730,0.0840685073768675,"Area harvested"
"Europe_Eastern_south","America_North",2563030,0.0819673783394007,"Area harvested"
"Europe_Eastern_south","Europe_Eastern_north",1714980.54,0.0548462010850008,"Area harvested"
"Europe_Eastern_south","Europe_Western_north",1714980.54,0.0548462010850008,"Area harvested"
"Europe_Eastern_south","Asia_South",1686699.67,0.0539417603367234,"Area harvested"
"Europe_Eastern_south","Africa_Southern",1107656.33,0.0354235750151743,"Area harvested"
"Europe_Eastern_south","America_South_andean",1091430.33,0.0349046569061646,"Area harvested"
"Europe_Eastern_south","America_South_tropical",958409.33,0.030650558189378,"Area harvested"
"Europe_Eastern_south","Asia_Southeast",917021.67,0.0293269537111618,"Area harvested"
"Europe_Eastern_south","America_Caribbean",893847.33,0.0285858231373699,"Area harvested"
"Europe_Eastern_south","Not_Specified",303248,0.00969806968574952,"Area harvested"
"Europe_Eastern_south","Africa_West",274990.67,0.00879438176209224,"Area harvested"
"Europe_Eastern_south","Africa_Central",158386,0.00506528803239303,"Area harvested"
"Europe_Eastern_south","Pacific_Region_tropical",109778.33,0.00351078290483435,"Area harvested"
"Europe_Eastern_south","America_South_temperate",23565,0.000753624136497808,"Area harvested"
"Europe_Western_north","Mediterranean_SouthandEast",28221016.66,0.702498664823925,"Area harvested"
"Europe_Western_north","Asia_West",24480033.25,0.609375306359721,"Area harvested"
"Europe_Western_north","Asia_Central",22128768.14,0.550845855761888,"Area harvested"
"Europe_Western_north","Europe_Eastern_south",7115735.21,0.177130205636808,"Area harvested"
"Europe_Western_north","Europe_Western_south",6989402.7,0.173985442261765,"Area harvested"
"Europe_Western_north","America_Central_and_Mexico",6619920.71,0.164788020078907,"Area harvested"
"Europe_Western_north","Europe_Eastern_north",3281447.23,0.0816842399952421,"Area harvested"
"Europe_Western_north","Europe_Western_north",3281447.23,0.0816842399952421,"Area harvested"
"Europe_Western_north","America_North",1769374.67,0.0440445983297992,"Area harvested"
"Europe_Western_north","Asia_East",1457240.46,0.0362747200007288,"Area harvested"
"Europe_Western_north","America_South_andean",1048139.7,0.026091077747833,"Area harvested"
"Europe_Western_north","Asia_South",809451,0.0201494600138332,"Area harvested"
"Europe_Western_north","Africa_East",542122.2,0.0134949114789052,"Area harvested"
"Europe_Western_north","Not_Specified",489211.51,0.0121778189897251,"Area harvested"
"Europe_Western_north","Asia_Southeast",120097.84,0.00298956530392542,"Area harvested"
"Europe_Western_north","Africa_West",115134.33,0.00286600989875172,"Area harvested"
"Europe_Western_north","Africa_Southern",101703.33,0.0025316753961743,"Area harvested"
"Europe_Western_north","Africa_Central",84660.67,0.00210743675022865,"Area harvested"
"Europe_Western_north","America_South_temperate",34137,0.000849763749124066,"Area harvested"
"Europe_Western_north","Pacific_Region_tropical",15581.33,0.000387862126054993,"Area harvested"
"Europe_Western_north","America_South_tropical",10300.67,0.000256411985754161,"Area harvested"
"Europe_Western_north","America_Caribbean",2357,5.86722077711991e-05,"Area harvested"
"Europe_Western_south","Asia_West",25260295.33,0.662338654839692,"Area harvested"
"Europe_Western_south","Mediterranean_SouthandEast",24768745.67,0.64944995594136,"Area harvested"
"Europe_Western_south","Asia_Central",17584501.33,0.461075169739077,"Area harvested"
"Europe_Western_south","Europe_Eastern_south",7671985.67,0.201163628620853,"Area harvested"
"Europe_Western_south","Europe_Western_south",7459253.33,0.195585671194949,"Area harvested"
"Europe_Western_south","America_Central_and_Mexico",5193565.4,0.13617810385505,"Area harvested"
"Europe_Western_south","Africa_East",4757997.33,0.124757272633322,"Area harvested"
"Europe_Western_south","Asia_East",4668620.07,0.12241375236215,"Area harvested"
"Europe_Western_south","America_North",4438910.67,0.116390647207898,"Area harvested"
"Europe_Western_south","Europe_Eastern_north",1757885.67,0.0460927164476572,"Area harvested"
"Europe_Western_south","Europe_Western_north",1757885.67,0.0460927164476572,"Area harvested"
"Europe_Western_south","Asia_South",885626.67,0.0232216120055139,"Area harvested"
"Europe_Western_south","Asia_Southeast",684186.33,0.0179397369489071,"Area harvested"
"Europe_Western_south","Africa_West",642996.67,0.0168597217059616,"Area harvested"
"Europe_Western_south","America_South_andean",629815.67,0.0165141087313154,"Area harvested"
"Europe_Western_south","Africa_Central",555869.67,0.0145752044734302,"Area harvested"
"Europe_Western_south","Not_Specified",470707,0.012342193039737,"Area harvested"
"Europe_Western_south","Africa_Southern",348896.33,0.00914825115351116,"Area harvested"
"Europe_Western_south","America_South_tropical",129322,0.00339089303597539,"Area harvested"
"Europe_Western_south","America_Caribbean",95378,0.00250086293117382,"Area harvested"
"Europe_Western_south","Pacific_Region_tropical",74934,0.0019648101541716,"Area harvested"
"Europe_Western_south","America_South_temperate",17932.33,0.000470195426267863,"Area harvested"
"Mediterranean_SouthandEast","Asia_West",36847648.67,0.784499242969535,"Area harvested"
"Mediterranean_SouthandEast","Mediterranean_SouthandEast",34468136.77,0.733838607852624,"Area harvested"
"Mediterranean_SouthandEast","Asia_Central",29136840.33,0.620333454275991,"Area harvested"
"Mediterranean_SouthandEast","Europe_Eastern_south",8458161.1,0.180077188623074,"Area harvested"
"Mediterranean_SouthandEast","Europe_Western_south",8268636.1,0.176042135522255,"Area harvested"
"Mediterranean_SouthandEast","Africa_East",6179539.67,0.131564546667048,"Area harvested"
"Mediterranean_SouthandEast","Asia_South",4483410.67,0.0954533709338185,"Area harvested"
"Mediterranean_SouthandEast","Asia_East",3469939.33,0.0738762139726843,"Area harvested"
"Mediterranean_SouthandEast","America_Central_and_Mexico",3363636.33,0.0716129861675058,"Area harvested"
"Mediterranean_SouthandEast","Europe_Eastern_north",2728177.67,0.0580838505047923,"Area harvested"
"Mediterranean_SouthandEast","Europe_Western_north",2728177.67,0.0580838505047923,"Area harvested"
"Mediterranean_SouthandEast","Asia_Southeast",1733672.67,0.0369104935121488,"Area harvested"
"Mediterranean_SouthandEast","Africa_Southern",1662248.33,0.0353898444970267,"Area harvested"
"Mediterranean_SouthandEast","America_North",1608913,0.0342543167898654,"Area harvested"
"Mediterranean_SouthandEast","America_South_andean",1529747.67,0.0325688594080218,"Area harvested"
"Mediterranean_SouthandEast","America_South_tropical",1367256.33,0.0291093623214983,"Area harvested"
"Mediterranean_SouthandEast","America_Caribbean",1049434.67,0.0223428287523613,"Area harvested"
"Mediterranean_SouthandEast","Africa_West",1016447.33,0.0216405168222476,"Area harvested"
"Mediterranean_SouthandEast","Africa_Central",817529.67,0.0174054907265304,"Area harvested"
"Mediterranean_SouthandEast","Not_Specified",641708.33,0.0136621933084732,"Area harvested"
"Mediterranean_SouthandEast","Pacific_Region_tropical",190112.33,0.00404755756058869,"Area harvested"
"Mediterranean_SouthandEast","America_South_temperate",21895,0.000466152157459169,"Area harvested"
"Pacific_Region_ausnz","Mediterranean_SouthandEast",21720127,0.865714249157944,"Area harvested"
"Pacific_Region_ausnz","Asia_West",19859626.33,0.791558976466081,"Area harvested"
"Pacific_Region_ausnz","Asia_Central",18457486.67,0.735672918204475,"Area harvested"
"Pacific_Region_ausnz","Europe_Eastern_south",2919679,0.116371682047127,"Area harvested"
"Pacific_Region_ausnz","Europe_Western_south",2891306,0.115240799599186,"Area harvested"
"Pacific_Region_ausnz","Africa_East",1348826.33,0.0537611116878099,"Area harvested"
"Pacific_Region_ausnz","Asia_South",1134180,0.0452058032215906,"Area harvested"
"Pacific_Region_ausnz","Africa_Southern",1020172.67,0.0406617335626309,"Area harvested"
"Pacific_Region_ausnz","Europe_Eastern_north",908784,0.0362220376615088,"Area harvested"
"Pacific_Region_ausnz","Europe_Western_north",908784,0.0362220376615088,"Area harvested"
"Pacific_Region_ausnz","America_South_andean",729803,0.0290882671256119,"Area harvested"
"Pacific_Region_ausnz","Africa_West",715461.67,0.0285166547343549,"Area harvested"
"Pacific_Region_ausnz","Africa_Central",673063.33,0.0268267545289535,"Area harvested"
"Pacific_Region_ausnz","America_Central_and_Mexico",527003.33,0.0210051392487109,"Area harvested"
"Pacific_Region_ausnz","Asia_Southeast",479384.33,0.0191071555568729,"Area harvested"
"Pacific_Region_ausnz","Asia_East",428348.33,0.0170729781130658,"Area harvested"
"Pacific_Region_ausnz","America_South_tropical",362965.33,0.0144669622848575,"Area harvested"
"Pacific_Region_ausnz","America_Caribbean",322698.67,0.0128620259358206,"Area harvested"
"Pacific_Region_ausnz","America_North",255674.33,0.0101905900745843,"Area harvested"
"Pacific_Region_ausnz","Not_Specified",30912.33,0.00123209429464536,"Area harvested"
"Pacific_Region_ausnz","Pacific_Region_tropical",3898.33,0.000155378457451924,"Area harvested"
"Pacific_Region_ausnz","America_South_temperate",1855.33,7.39491816917189e-05,"Area harvested"
"Pacific_Region_tropical","Asia_South",372336.67,0.802488339578928,"Area harvested"
"Pacific_Region_tropical","Asia_Southeast",370407.33,0.798330079117816,"Area harvested"
"Pacific_Region_tropical","Pacific_Region_tropical",301434.33,0.649674218157956,"Area harvested"
"Pacific_Region_tropical","America_South_tropical",61120,0.131730477460262,"Area harvested"
"Pacific_Region_tropical","America_Central_and_Mexico",51651,0.111322167724149,"Area harvested"
"Pacific_Region_tropical","Not_Specified",34836.67,0.0750826435246334,"Area harvested"
"Pacific_Region_tropical","Africa_West",26316,0.0567182468070069,"Area harvested"
"Pacific_Region_tropical","Africa_Central",17689,0.0381246795777909,"Area harvested"
"Pacific_Region_tropical","Asia_East",5525,0.0119079006539259,"Area harvested"
"Pacific_Region_tropical","Africa_Southern",768.33,0.00165596331392414,"Area harvested"
"Pacific_Region_tropical","America_Caribbean",593.33,0.00127878999004413,"Area harvested"
"Pacific_Region_tropical","America_South_andean",568.33,0.0012249080866327,"Area harvested"
"Pacific_Region_tropical","Africa_East",428.33,0.0009231694275287,"Area harvested"
"Pacific_Region_tropical","America_North",275,0.000592700937525722,"Area harvested"
"Pacific_Region_tropical","Mediterranean_SouthandEast",207.33,0.000446853401371665,"Area harvested"
"Pacific_Region_tropical","Europe_Eastern_south",198,0.00042674467501852,"Area harvested"
"Pacific_Region_tropical","Europe_Western_south",198,0.00042674467501852,"Area harvested"
"Pacific_Region_tropical","Asia_West",147.33,0.000317536833184235,"Area harvested"
"Pacific_Region_tropical","Asia_Central",69.33,0.000149425294540576,"Area harvested"
"Pacific_Region_tropical","Europe_Eastern_north",35.67,7.68786997874273e-05,"Area harvested"
"Pacific_Region_tropical","Europe_Western_north",35.67,7.68786997874273e-05,"Area harvested"
"Pacific_Region_tropical","America_South_temperate",0,0,"Area harvested"
"Africa_Central","America_Central_and_Mexico",5383.03,0.376990605051492,"Gross Production Value (current million US$)"
"Africa_Central","America_South_tropical",4987.61,0.349298092646868,"Gross Production Value (current million US$)"
"Africa_Central","Asia_Southeast",2373.75,0.166241215215404,"Gross Production Value (current million US$)"
"Africa_Central","Asia_South",2373.58,0.166229309578085,"Gross Production Value (current million US$)"
"Africa_Central","Africa_West",1155.6,0.0809303205067599,"Gross Production Value (current million US$)"
"Africa_Central","Africa_Central",958.87,0.0671526968019357,"Gross Production Value (current million US$)"
"Africa_Central","America_South_andean",820.42,0.0574566057028003,"Gross Production Value (current million US$)"
"Africa_Central","Africa_East",565.63,0.0396128566876416,"Gross Production Value (current million US$)"
"Africa_Central","Pacific_Region_tropical",501.32,0.0351090241229222,"Gross Production Value (current million US$)"
"Africa_Central","Africa_Southern",497.6,0.0348485007651123,"Gross Production Value (current million US$)"
"Africa_Central","Not_Specified",226.97,0.0158954264844404,"Gross Production Value (current million US$)"
"Africa_Central","Asia_Central",79.39,0.00555993262809941,"Gross Production Value (current million US$)"
"Africa_Central","Asia_West",79.39,0.00555993262809941,"Gross Production Value (current million US$)"
"Africa_Central","America_Caribbean",77.02,0.00539395403723663,"Gross Production Value (current million US$)"
"Africa_Central","Asia_East",62.74,0.00439388050241789,"Gross Production Value (current million US$)"
"Africa_Central","Europe_Eastern_south",8.22,0.000575672580967088,"Gross Production Value (current million US$)"
"Africa_Central","Europe_Western_south",8.22,0.000575672580967088,"Gross Production Value (current million US$)"
"Africa_Central","Mediterranean_SouthandEast",8.22,0.000575672580967088,"Gross Production Value (current million US$)"
"Africa_Central","Europe_Eastern_north",1.82,0.000127460352476898,"Gross Production Value (current million US$)"
"Africa_Central","Europe_Western_north",1.82,0.000127460352476898,"Gross Production Value (current million US$)"
"Africa_Central","America_North",0,0,"Gross Production Value (current million US$)"
"Africa_Central","America_South_temperate",0,0,"Gross Production Value (current million US$)"
"Africa_East","Asia_South",11232.15,0.285378510207888,"Gross Production Value (current million US$)"
"Africa_East","Asia_Southeast",9734.75,0.247333631784319,"Gross Production Value (current million US$)"
"Africa_East","America_Central_and_Mexico",9033.31,0.229511941172973,"Gross Production Value (current million US$)"
"Africa_East","America_South_tropical",7531.24,0.191348410697689,"Gross Production Value (current million US$)"
"Africa_East","Africa_East",5093.11,0.129402130858731,"Gross Production Value (current million US$)"
"Africa_East","Africa_West",4545.94,0.115500023120635,"Gross Production Value (current million US$)"
"Africa_East","Asia_West",4526.46,0.115005089080505,"Gross Production Value (current million US$)"
"Africa_East","America_South_andean",3996.33,0.101535921591066,"Gross Production Value (current million US$)"
"Africa_East","Africa_Southern",3798.87,0.0965189977941389,"Gross Production Value (current million US$)"
"Africa_East","Africa_Central",3743.78,0.0951193101005672,"Gross Production Value (current million US$)"
"Africa_East","Asia_East",3300.73,0.0838626095625932,"Gross Production Value (current million US$)"
"Africa_East","Mediterranean_SouthandEast",3086.21,0.0784122373711787,"Gross Production Value (current million US$)"
"Africa_East","Asia_Central",2790.34,0.0708949820090968,"Gross Production Value (current million US$)"
"Africa_East","Not_Specified",1206.96,0.0306655846548089,"Gross Production Value (current million US$)"
"Africa_East","Europe_Eastern_south",598.46,0.0152052477236337,"Gross Production Value (current million US$)"
"Africa_East","Europe_Western_south",591.93,0.0150393381095654,"Gross Production Value (current million US$)"
"Africa_East","America_Caribbean",414.07,0.0105203972277596,"Gross Production Value (current million US$)"
"Africa_East","America_North",152.31,0.00386978458173754,"Gross Production Value (current million US$)"
"Africa_East","Pacific_Region_tropical",116.49,0.00295969539706261,"Gross Production Value (current million US$)"
"Africa_East","Europe_Eastern_north",103.79,0.00263702279389758,"Gross Production Value (current million US$)"
"Africa_East","Europe_Western_north",103.79,0.00263702279389758,"Gross Production Value (current million US$)"
"Africa_East","America_South_temperate",0.5,1.27036457938991e-05,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Asia_Southeast",3816.76,0.772417086932237,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Asia_South",3801.8,0.769389555827188,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Africa_Central",1392.43,0.28179312410449,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Africa_West",1392.43,0.28179312410449,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Asia_East",1391.71,0.281647414051306,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_Central_and_Mexico",1019.96,0.206414480341285,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_South_tropical",890.84,0.180283810803591,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_South_andean",160.13,0.032406320578307,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Africa_East",23.63,0.00478212299547489,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Asia_West",21.04,0.00425797155415962,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Mediterranean_SouthandEast",20.14,0.00407583398767941,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Asia_Central",15.93,0.00322383492669975,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_North",14.42,0.00291824856516073,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Africa_Southern",13.62,0.0027563485060672,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Europe_Eastern_south",13.46,0.0027239684942485,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Europe_Western_south",13.46,0.0027239684942485,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_Caribbean",10.36,0.0020966057652611,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Europe_Eastern_north",1.56,0.000315705115232367,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Europe_Western_north",1.56,0.000315705115232367,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Pacific_Region_tropical",0.95,0.000192256320173557,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","America_South_temperate",0,0,"Gross Production Value (current million US$)"
"Africa_Indian_Ocean_Islands","Not_Specified",0,0,"Gross Production Value (current million US$)"
"Africa_Southern","America_Central_and_Mexico",14404.68,0.458100594192408,"Gross Production Value (current million US$)"
"Africa_Southern","America_South_tropical",7929.13,0.252163822065388,"Gross Production Value (current million US$)"
"Africa_Southern","Asia_East",5139.98,0.163462700465203,"Gross Production Value (current million US$)"
"Africa_Southern","Asia_West",3904.04,0.124157082541988,"Gross Production Value (current million US$)"
"Africa_Southern","Mediterranean_SouthandEast",3379.17,0.107465058916766,"Gross Production Value (current million US$)"
"Africa_Southern","Asia_South",3206.67,0.101979178459985,"Gross Production Value (current million US$)"
"Africa_Southern","Asia_Southeast",3155.63,0.100355993888888,"Gross Production Value (current million US$)"
"Africa_Southern","America_North",2975.69,0.0946335050228403,"Gross Production Value (current million US$)"
"Africa_Southern","America_South_andean",1817.36,0.0577960562720946,"Gross Production Value (current million US$)"
"Africa_Southern","Asia_Central",1318.26,0.041923575483807,"Gross Production Value (current million US$)"
"Africa_Southern","Africa_West",1019.08,0.0324089916283874,"Gross Production Value (current million US$)"
"Africa_Southern","Africa_East",962.17,0.0305991281107327,"Gross Production Value (current million US$)"
"Africa_Southern","Africa_Southern",941.09,0.0299287376178113,"Gross Production Value (current million US$)"
"Africa_Southern","Europe_Eastern_south",784.65,0.0249536005821076,"Gross Production Value (current million US$)"
"Africa_Southern","Africa_Central",777.9,0.0247389356946683,"Gross Production Value (current million US$)"
"Africa_Southern","Europe_Western_south",532.64,0.0169391267623192,"Gross Production Value (current million US$)"
"Africa_Southern","Europe_Eastern_north",421.55,0.013406219748152,"Gross Production Value (current million US$)"
"Africa_Southern","Europe_Western_north",421.55,0.013406219748152,"Gross Production Value (current million US$)"
"Africa_Southern","Not_Specified",372.77,0.0118549081615908,"Gross Production Value (current million US$)"
"Africa_Southern","Pacific_Region_tropical",198.66,0.00631782615387942,"Gross Production Value (current million US$)"
"Africa_Southern","America_Caribbean",69.55,0.00221184339576318,"Gross Production Value (current million US$)"
"Africa_Southern","America_South_temperate",10.85,0.000345053930180166,"Gross Production Value (current million US$)"
"Africa_West","America_South_tropical",82745.77,0.659406712410183,"Gross Production Value (current million US$)"
"Africa_West","Africa_West",72038.18,0.574077193816832,"Gross Production Value (current million US$)"
"Africa_West","America_Central_and_Mexico",55980.21,0.446110130295864,"Gross Production Value (current million US$)"
"Africa_West","Asia_South",49745.22,0.396423067648307,"Gross Production Value (current million US$)"
"Africa_West","Asia_Southeast",49013.35,0.390590745456954,"Gross Production Value (current million US$)"
"Africa_West","Africa_Central",34545.67,0.275296811942255,"Gross Production Value (current million US$)"
"Africa_West","Africa_East",16876.34,0.134488710140911,"Gross Production Value (current million US$)"
"Africa_West","Africa_Southern",16555.7,0.13193350800469,"Gross Production Value (current million US$)"
"Africa_West","Asia_East",11805.45,0.094078440179151,"Gross Production Value (current million US$)"
"Africa_West","America_South_andean",3327.37,0.0265160395833197,"Gross Production Value (current million US$)"
"Africa_West","America_Caribbean",3057.38,0.02436447076858,"Gross Production Value (current million US$)"
"Africa_West","Asia_West",2834.16,0.0225856152893911,"Gross Production Value (current million US$)"
"Africa_West","Pacific_Region_tropical",2387.35,0.0190249557756541,"Gross Production Value (current million US$)"
"Africa_West","Asia_Central",1525.92,0.012160161064438,"Gross Production Value (current million US$)"
"Africa_West","Not_Specified",546.38,0.00435413966812655,"Gross Production Value (current million US$)"
"Africa_West","Mediterranean_SouthandEast",314.8,0.0025086627759549,"Gross Production Value (current million US$)"
"Africa_West","Europe_Eastern_south",142.49,0.00113551257606675,"Gross Production Value (current million US$)"
"Africa_West","Europe_Western_south",142.49,0.00113551257606675,"Gross Production Value (current million US$)"
"Africa_West","America_North",26.55,0.000211578769700135,"Gross Production Value (current million US$)"
"Africa_West","Europe_Eastern_north",8.63,6.87730614882172e-05,"Gross Production Value (current million US$)"
"Africa_West","Europe_Western_north",8.63,6.87730614882172e-05,"Gross Production Value (current million US$)"
"Africa_West","America_South_temperate",0,0,"Gross Production Value (current million US$)"
"America_Caribbean","Asia_South",2629.07,0.600444440384238,"Gross Production Value (current million US$)"
"America_Caribbean","Asia_Southeast",2625.02,0.599519474528039,"Gross Production Value (current million US$)"
"America_Caribbean","Asia_East",1250.88,0.285684269185619,"Gross Production Value (current million US$)"
"America_Caribbean","Africa_West",1246.95,0.28478670972516,"Gross Production Value (current million US$)"
"America_Caribbean","Africa_Central",1043.63,0.238351139877676,"Gross Production Value (current million US$)"
"America_Caribbean","America_South_tropical",904.87,0.206660210937893,"Gross Production Value (current million US$)"
"America_Caribbean","America_Central_and_Mexico",818.75,0.18699155426238,"Gross Production Value (current million US$)"
"America_Caribbean","America_South_andean",289.08,0.0660220073357786,"Gross Production Value (current million US$)"
"America_Caribbean","Asia_West",148.92,0.0340113371123708,"Gross Production Value (current million US$)"
"America_Caribbean","Not_Specified",138.76,0.0316909289397836,"Gross Production Value (current million US$)"
"America_Caribbean","Pacific_Region_tropical",132.65,0.030295486623395,"Gross Production Value (current million US$)"
"America_Caribbean","Asia_Central",129.87,0.0296605717887698,"Gross Production Value (current million US$)"
"America_Caribbean","America_Caribbean",115.4,0.0263558172358823,"Gross Production Value (current million US$)"
"America_Caribbean","Europe_Eastern_south",99.53,0.0227313213993706,"Gross Production Value (current million US$)"
"America_Caribbean","Europe_Western_south",99.53,0.0227313213993706,"Gross Production Value (current million US$)"
"America_Caribbean","Mediterranean_SouthandEast",99.53,0.0227313213993706,"Gross Production Value (current million US$)"
"America_Caribbean","Africa_East",94.26,0.0215277238531565,"Gross Production Value (current million US$)"
"America_Caribbean","Africa_Southern",75.62,0.0172705970483312,"Gross Production Value (current million US$)"
"America_Caribbean","America_North",52.14,0.0119080789486907,"Gross Production Value (current million US$)"
"America_Caribbean","Europe_Eastern_north",23.93,0.00546529208366259,"Gross Production Value (current million US$)"
"America_Caribbean","Europe_Western_north",23.93,0.00546529208366259,"Gross Production Value (current million US$)"
"America_Caribbean","America_South_temperate",0,0,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_Central_and_Mexico",11578.69,0.33060472675483,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Asia_South",10628.88,0.303484933797336,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Asia_Southeast",9836.84,0.280869925728298,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_South_tropical",4642.94,0.132569220701053,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Africa_West",4487.9,0.128142385123274,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Africa_Central",4265.71,0.121798224925734,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Asia_West",4198.97,0.119892606979005,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Africa_East",3753.83,0.107182586409523,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_South_andean",3610.62,0.103093531178011,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Asia_East",3507.93,0.100161437876398,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Asia_Central",3181.63,0.0908446393145486,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Mediterranean_SouthandEast",2648.22,0.07561425769985,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Africa_Southern",2504.49,0.0715103549805898,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Europe_Eastern_south",1386.32,0.0395834023360809,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_Caribbean",1193.93,0.0340901173979435,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_North",1146.75,0.032742993413426,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Europe_Western_south",956.06,0.0272982483390801,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Not_Specified",860.67,0.0245745909231597,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Europe_Eastern_north",605.36,0.0172847599675183,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Europe_Western_north",605.36,0.0172847599675183,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","Pacific_Region_tropical",507.44,0.0144888638131318,"Gross Production Value (current million US$)"
"America_Central_and_Mexico","America_South_temperate",171.47,0.00489595908489222,"Gross Production Value (current million US$)"
"America_North","America_Central_and_Mexico",72577.24,0.357715441183465,"Gross Production Value (current million US$)"
"America_North","Asia_East",53534.16,0.263856763673932,"Gross Production Value (current million US$)"
"America_North","Mediterranean_SouthandEast",44062.76,0.217174552699457,"Gross Production Value (current million US$)"
"America_North","Asia_West",39969.93,0.197001995997949,"Gross Production Value (current million US$)"
"America_North","Asia_Central",35636.19,0.175642052907327,"Gross Production Value (current million US$)"
"America_North","Europe_Eastern_south",24049.2,0.118532616948638,"Gross Production Value (current million US$)"
"America_North","Europe_Western_south",21594.52,0.106434100400417,"Gross Production Value (current million US$)"
"America_North","America_South_andean",19322.61,0.0952364124202854,"Gross Production Value (current million US$)"
"America_North","Europe_Eastern_north",13069.86,0.0644181390213533,"Gross Production Value (current million US$)"
