"Region","Region_crops","Average","Percentage","Element"
"Pacific_Region_tropical","Asia_East",6.89,0.123987763181573,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_South_tropical",6.73,0.121108511786935,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Not_Specified",4.91,0.088357027172935,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_North",4.85,0.087277307899946,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Mediterranean_SouthandEast",4.75,0.0854777757782976,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Asia_West",4.67,0.0840381500809789,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_Central_and_Mexico",4.63,0.0833183372323196,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Africa_West",3.61,0.0649631095915062,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Africa_Central",3.56,0.064063343530682,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Asia_Central",3.45,0.0620838581968688,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Africa_East",1.23,0.022134245096275,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Europe_Eastern_south",1.19,0.0214144322476156,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Europe_Western_south",1.19,0.0214144322476156,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_Caribbean",0.48,0.00863775418391218,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Africa_Southern",0.16,0.00287925139463739,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_South_andean",0.07,0.00125967248515386,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Europe_Eastern_north",0.02,0.000359906424329674,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","Europe_Western_north",0.02,0.000359906424329674,"Fat supply quantity (g/capita/day)"
"Pacific_Region_tropical","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Africa_Central","America_Central_and_Mexico",1020.46,0.463803290609945,"Food supply (kcal/capita/day)"
"Africa_Central","America_South_tropical",786.2,0.357331151713481,"Food supply (kcal/capita/day)"
"Africa_Central","Asia_South",516.87,0.23491955276793,"Food supply (kcal/capita/day)"
"Africa_Central","Asia_Southeast",467.26,0.212371602581583,"Food supply (kcal/capita/day)"
"Africa_Central","Africa_West",441.69,0.20074993182438,"Food supply (kcal/capita/day)"
"Africa_Central","Mediterranean_SouthandEast",401.19,0.18234251431688,"Food supply (kcal/capita/day)"
"Africa_Central","Africa_Central",376.88,0.171293518771021,"Food supply (kcal/capita/day)"
"Africa_Central","Asia_West",305.5,0.138851013544223,"Food supply (kcal/capita/day)"
"Africa_Central","Asia_Central",248.64,0.113007908371966,"Food supply (kcal/capita/day)"
"Africa_Central","Africa_East",186.9,0.0849468230160895,"Food supply (kcal/capita/day)"
"Africa_Central","Africa_Southern",169.61,0.0770884465048632,"Food supply (kcal/capita/day)"
"Africa_Central","Asia_East",168.8,0.0767202981547132,"Food supply (kcal/capita/day)"
"Africa_Central","Not_Specified",116.12,0.0527770202708845,"Food supply (kcal/capita/day)"
"Africa_Central","Europe_Eastern_south",113.89,0.051763476047632,"Food supply (kcal/capita/day)"
"Africa_Central","Europe_Western_south",113.89,0.051763476047632,"Food supply (kcal/capita/day)"
"Africa_Central","America_South_andean",112.83,0.0512817016634851,"Food supply (kcal/capita/day)"
"Africa_Central","Europe_Eastern_north",110.77,0.0503454231433506,"Food supply (kcal/capita/day)"
"Africa_Central","Europe_Western_north",110.77,0.0503454231433506,"Food supply (kcal/capita/day)"
"Africa_Central","America_Caribbean",45,0.0204526861194437,"Food supply (kcal/capita/day)"
"Africa_Central","Pacific_Region_tropical",36.05,0.0163848741023543,"Food supply (kcal/capita/day)"
"Africa_Central","America_North",6.7,0.00304517771111717,"Food supply (kcal/capita/day)"
"Africa_Central","America_South_temperate",0,0,"Food supply (kcal/capita/day)"
"Africa_East","America_Central_and_Mexico",654.99,0.344300297522051,"Food supply (kcal/capita/day)"
"Africa_East","Mediterranean_SouthandEast",520.27,0.273483741418644,"Food supply (kcal/capita/day)"
"Africa_East","Asia_South",495.41,0.260415900083054,"Food supply (kcal/capita/day)"
"Africa_East","Africa_West",458.8,0.241171585067126,"Food supply (kcal/capita/day)"
"Africa_East","Asia_West",421.27,0.221443665303462,"Food supply (kcal/capita/day)"
"Africa_East","Africa_Central",402.47,0.211561307414922,"Food supply (kcal/capita/day)"
"Africa_East","Asia_Southeast",391.17,0.205621379535109,"Food supply (kcal/capita/day)"
"Africa_East","Africa_East",389.14,0.20455429514608,"Food supply (kcal/capita/day)"
"Africa_East","Africa_Southern",351.6,0.184821118809071,"Food supply (kcal/capita/day)"
"Africa_East","Asia_Central",302.85,0.159195323752352,"Food supply (kcal/capita/day)"
"Africa_East","America_South_tropical",299.25,0.157302957348164,"Food supply (kcal/capita/day)"
"Africa_East","Not_Specified",185.48,0.0974989224024643,"Food supply (kcal/capita/day)"
"Africa_East","Europe_Eastern_south",142.95,0.0751427159663159,"Food supply (kcal/capita/day)"
"Africa_East","Europe_Western_south",142.95,0.0751427159663159,"Food supply (kcal/capita/day)"
"Africa_East","Europe_Eastern_north",129.48,0.0680621116706441,"Food supply (kcal/capita/day)"
"Africa_East","Europe_Western_north",129.48,0.0680621116706441,"Food supply (kcal/capita/day)"
"Africa_East","Asia_East",105.01,0.0551992766955077,"Food supply (kcal/capita/day)"
"Africa_East","America_South_andean",94.18,0.0495064077629075,"Food supply (kcal/capita/day)"
"Africa_East","America_Caribbean",85.28,0.0448280574858861,"Food supply (kcal/capita/day)"
"Africa_East","Pacific_Region_tropical",80.73,0.0424363166139257,"Food supply (kcal/capita/day)"
"Africa_East","America_North",17.81,0.0093619571273878,"Food supply (kcal/capita/day)"
"Africa_East","America_South_temperate",0.45,0.000236545800523555,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Asia_South",1183.66,0.604133172048773,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Asia_Southeast",1174.18,0.599294635246801,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Asia_East",1075.78,0.549071848188356,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Africa_Central",1048.89,0.535347348757445,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Africa_West",1048.89,0.535347348757445,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_Central_and_Mexico",523.04,0.266956570559443,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_South_tropical",370.98,0.189346031940468,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Mediterranean_SouthandEast",219.29,0.111924339167139,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Asia_West",128.36,0.065514196614045,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Asia_Central",110.67,0.0564853236154282,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Europe_Eastern_south",100.59,0.0513405503070021,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Europe_Western_south",100.59,0.0513405503070021,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Europe_Eastern_north",91.53,0.0467163790595477,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Europe_Western_north",91.53,0.0467163790595477,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Not_Specified",60.16,0.0307053137137812,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_South_andean",39.75,0.0202881685525732,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Pacific_Region_tropical",30.41,0.0155210869354402,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Africa_East",22.54,0.0115042847591195,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_Caribbean",15.32,0.00781923879812379,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","Africa_Southern",10.67,0.0054459058731058,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_North",9.02,0.00460375548035748,"Food supply (kcal/capita/day)"
"Africa_Indian_Ocean_Islands","America_South_temperate",0.07,3.57275924196257e-05,"Food supply (kcal/capita/day)"
"Africa_Southern","America_Central_and_Mexico",1116.07,0.514208969527197,"Food supply (kcal/capita/day)"
"Africa_Southern","Mediterranean_SouthandEast",490.4,0.225942887682795,"Food supply (kcal/capita/day)"
"Africa_Southern","Asia_South",442.08,0.203680325829548,"Food supply (kcal/capita/day)"
"Africa_Southern","Asia_Southeast",405.53,0.186840577573418,"Food supply (kcal/capita/day)"
"Africa_Southern","America_South_tropical",389.28,0.17935368539388,"Food supply (kcal/capita/day)"
"Africa_Southern","Asia_West",330.98,0.15249301991283,"Food supply (kcal/capita/day)"
"Africa_Southern","Africa_West",296.88,0.136782064631461,"Food supply (kcal/capita/day)"
"Africa_Southern","Asia_Central",286.18,0.131852234088626,"Food supply (kcal/capita/day)"
"Africa_Southern","Africa_Central",280.69,0.129322816361509,"Food supply (kcal/capita/day)"
"Africa_Southern","Asia_East",250.78,0.115542327432894,"Food supply (kcal/capita/day)"
"Africa_Southern","Europe_Eastern_south",173,0.0797066059729274,"Food supply (kcal/capita/day)"
"Africa_Southern","Europe_Western_south",173,0.0797066059729274,"Food supply (kcal/capita/day)"
"Africa_Southern","Europe_Eastern_north",170.96,0.0787667130470039,"Food supply (kcal/capita/day)"
"Africa_Southern","Europe_Western_north",170.96,0.0787667130470039,"Food supply (kcal/capita/day)"
"Africa_Southern","America_South_andean",135.25,0.0623139795250776,"Food supply (kcal/capita/day)"
"Africa_Southern","Africa_East",108.04,0.0497774665278328,"Food supply (kcal/capita/day)"
"Africa_Southern","Africa_Southern",100.22,0.0461745436451259,"Food supply (kcal/capita/day)"
"Africa_Southern","Not_Specified",98.91,0.0455709849524985,"Food supply (kcal/capita/day)"
"Africa_Southern","America_North",65.14,0.0300120711738525,"Food supply (kcal/capita/day)"
"Africa_Southern","Pacific_Region_tropical",18.91,0.00871243883785004,"Food supply (kcal/capita/day)"
"Africa_Southern","America_Caribbean",16.51,0.00760668245441059,"Food supply (kcal/capita/day)"
"Africa_Southern","America_South_temperate",0.42,0.000193507367101905,"Food supply (kcal/capita/day)"
"Africa_West","Africa_West",1278.52,0.505743670886076,"Food supply (kcal/capita/day)"
"Africa_West","Asia_South",1090.61,0.431412183544304,"Food supply (kcal/capita/day)"
"Africa_West","Asia_Southeast",998.76,0.395079113924051,"Food supply (kcal/capita/day)"
"Africa_West","Africa_Central",831.46,0.328900316455696,"Food supply (kcal/capita/day)"
"Africa_West","America_South_tropical",821.56,0.32498417721519,"Food supply (kcal/capita/day)"
"Africa_West","America_Central_and_Mexico",698.5,0.276305379746835,"Food supply (kcal/capita/day)"
"Africa_West","Asia_East",613.05,0.242503955696203,"Food supply (kcal/capita/day)"
"Africa_West","Africa_East",549.23,0.217258702531646,"Food supply (kcal/capita/day)"
"Africa_West","Africa_Southern",540.59,0.213840981012658,"Food supply (kcal/capita/day)"
"Africa_West","Mediterranean_SouthandEast",347.88,0.137610759493671,"Food supply (kcal/capita/day)"
"Africa_West","Asia_West",265.19,0.104901107594937,"Food supply (kcal/capita/day)"
"Africa_West","Not_Specified",180.07,0.0712302215189873,"Food supply (kcal/capita/day)"
"Africa_West","Asia_Central",172.24,0.0681329113924051,"Food supply (kcal/capita/day)"
"Africa_West","Europe_Eastern_south",97.51,0.0385719936708861,"Food supply (kcal/capita/day)"
"Africa_West","Europe_Western_south",97.51,0.0385719936708861,"Food supply (kcal/capita/day)"
"Africa_West","Europe_Eastern_north",96.47,0.0381606012658228,"Food supply (kcal/capita/day)"
"Africa_West","Europe_Western_north",96.47,0.0381606012658228,"Food supply (kcal/capita/day)"
"Africa_West","America_Caribbean",34.03,0.0134612341772152,"Food supply (kcal/capita/day)"
"Africa_West","Pacific_Region_tropical",26.27,0.0103916139240506,"Food supply (kcal/capita/day)"
"Africa_West","America_South_andean",20.04,0.00792721518987342,"Food supply (kcal/capita/day)"
"Africa_West","America_North",0.71,0.000280854430379747,"Food supply (kcal/capita/day)"
"Africa_West","America_South_temperate",0.15,5.93354430379747e-05,"Food supply (kcal/capita/day)"
"America_Caribbean","Asia_South",1089.51,0.479630738347215,"Food supply (kcal/capita/day)"
"America_Caribbean","Asia_Southeast",1054.37,0.464161193188822,"Food supply (kcal/capita/day)"
"America_Caribbean","Mediterranean_SouthandEast",756.13,0.332868161087535,"Food supply (kcal/capita/day)"
"America_Caribbean","Asia_East",665.16,0.292820792759161,"Food supply (kcal/capita/day)"
"America_Caribbean","Africa_West",632.29,0.278350560848052,"Food supply (kcal/capita/day)"
"America_Caribbean","Africa_Central",586.25,0.258082551198295,"Food supply (kcal/capita/day)"
"America_Caribbean","America_Central_and_Mexico",428.54,0.188654492947578,"Food supply (kcal/capita/day)"
"America_Caribbean","Asia_West",385.93,0.169896458821251,"Food supply (kcal/capita/day)"
"America_Caribbean","Europe_Eastern_south",385.84,0.169856838472239,"Food supply (kcal/capita/day)"
"America_Caribbean","Europe_Western_south",385.84,0.169856838472239,"Food supply (kcal/capita/day)"
"America_Caribbean","Europe_Eastern_north",381.14,0.167787775801652,"Food supply (kcal/capita/day)"
"America_Caribbean","Europe_Western_north",381.14,0.167787775801652,"Food supply (kcal/capita/day)"
"America_Caribbean","Asia_Central",341.21,0.15020954762366,"Food supply (kcal/capita/day)"
"America_Caribbean","America_South_tropical",250.22,0.110153374773284,"Food supply (kcal/capita/day)"
"America_Caribbean","Not_Specified",161.61,0.0711449400412052,"Food supply (kcal/capita/day)"
"America_Caribbean","America_South_andean",111.08,0.0489003152018877,"Food supply (kcal/capita/day)"
"America_Caribbean","Africa_East",56.24,0.0247583158710314,"Food supply (kcal/capita/day)"
"America_Caribbean","Pacific_Region_tropical",51.91,0.02285213685749,"Food supply (kcal/capita/day)"
"America_Caribbean","Africa_Southern",45.24,0.0199158287696561,"Food supply (kcal/capita/day)"
"America_Caribbean","America_Caribbean",19.4,0.00854038634242547,"Food supply (kcal/capita/day)"
"America_Caribbean","America_North",9.24,0.00406768916515522,"Food supply (kcal/capita/day)"
"America_Caribbean","America_South_temperate",0.02,8.80452200250048e-06,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_Central_and_Mexico",1077.09,0.459286012775357,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Mediterranean_SouthandEast",735.35,0.313563369351084,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Asia_South",576.03,0.245627126738702,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Asia_Southeast",553.21,0.235896364396155,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Europe_Eastern_south",440.06,0.187647645769549,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Europe_Western_south",440.06,0.187647645769549,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Europe_Eastern_north",412.11,0.175729380761916,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Europe_Western_north",412.11,0.175729380761916,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Asia_West",319.56,0.136264785897644,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Asia_Central",301.44,0.128538168296989,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Asia_East",247.48,0.105528881004972,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Africa_West",197.59,0.0842550977766786,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Africa_Central",197.09,0.0840418908892433,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Not_Specified",159.68,0.0680897515713348,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_South_andean",123.32,0.0525853467170403,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_South_tropical",114.9,0.04899494273263,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Africa_East",38.54,0.0164339868835123,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Africa_Southern",26.8,0.0114278891665316,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","Pacific_Region_tropical",20.66,0.00880970858882625,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_Caribbean",13.13,0.00559881286405076,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_North",7.15,0.00304885849032467,"Food supply (kcal/capita/day)"
"America_Central_and_Mexico","America_South_temperate",0,0,"Food supply (kcal/capita/day)"
"America_North","Mediterranean_SouthandEast",1136.01,0.432866304169731,"Food supply (kcal/capita/day)"
"America_North","Asia_West",774.32,0.295047611063904,"Food supply (kcal/capita/day)"
"America_North","Asia_Central",724.17,0.275938408544462,"Food supply (kcal/capita/day)"
"America_North","Asia_East",627.35,0.239046025933646,"Food supply (kcal/capita/day)"
"America_North","Europe_Eastern_south",425.15,0.161999550371705,"Food supply (kcal/capita/day)"
"America_North","Europe_Western_south",425.15,0.161999550371705,"Food supply (kcal/capita/day)"
"America_North","Asia_South",422.48,0.160982171094997,"Food supply (kcal/capita/day)"
"America_North","Asia_Southeast",406.86,0.155030311805791,"Food supply (kcal/capita/day)"
"America_North","Not_Specified",403.84,0.153879568204421,"Food supply (kcal/capita/day)"
"America_North","Europe_Eastern_north",339.78,0.129470086381978,"Food supply (kcal/capita/day)"
"America_North","Europe_Western_north",339.78,0.129470086381978,"Food supply (kcal/capita/day)"
"America_North","America_Central_and_Mexico",223.34,0.0851016807715317,"Food supply (kcal/capita/day)"
"America_North","America_South_andean",135.89,0.051779651652384,"Food supply (kcal/capita/day)"
"America_North","America_South_tropical",109.01,0.0415372715183338,"Food supply (kcal/capita/day)"
"America_North","Africa_Central",100.71,0.0383746318192037,"Food supply (kcal/capita/day)"
"America_North","Africa_West",100.71,0.0383746318192037,"Food supply (kcal/capita/day)"
"America_North","Africa_East",71.53,0.0272558575516596,"Food supply (kcal/capita/day)"
"America_North","America_North",41.62,0.0158589234069631,"Food supply (kcal/capita/day)"
"America_North","Africa_Southern",34.93,0.0133097596012788,"Food supply (kcal/capita/day)"
"America_North","America_Caribbean",22.62,0.00861914578244849,"Food supply (kcal/capita/day)"
"America_North","Pacific_Region_tropical",9.13,0.00347890366904309,"Food supply (kcal/capita/day)"
"America_North","America_South_temperate",0.03,1.1431227828181e-05,"Food supply (kcal/capita/day)"
"America_South_andean","Mediterranean_SouthandEast",693.69,0.169668582609759,"Food supply (kcal/capita/day)"
"America_South_andean","Asia_South",666.88,0.163111165464107,"Food supply (kcal/capita/day)"
"America_South_andean","Asia_Southeast",653.33,0.159796991561697,"Food supply (kcal/capita/day)"
"America_South_andean","America_Central_and_Mexico",402.24,0.098383270147976,"Food supply (kcal/capita/day)"
"America_South_andean","Europe_Eastern_south",372.69,0.0911556805674453,"Food supply (kcal/capita/day)"
"America_South_andean","Europe_Western_south",372.69,0.0911556805674453,"Food supply (kcal/capita/day)"
"America_South_andean","Europe_Eastern_north",354.57,0.0867237373119726,"Food supply (kcal/capita/day)"
"America_South_andean","Europe_Western_north",354.57,0.0867237373119726,"Food supply (kcal/capita/day)"
"America_South_andean","Asia_East",351.93,0.0860780237250826,"Food supply (kcal/capita/day)"
"America_South_andean","Asia_West",348.6,0.0852635440870735,"Food supply (kcal/capita/day)"
"America_South_andean","Africa_West",341.26,0.0834682646447352,"Food supply (kcal/capita/day)"
"America_South_andean","Africa_Central",338.84,0.0828763605234193,"Food supply (kcal/capita/day)"
"America_South_andean","Asia_Central",321.98,0.0787525987525988,"Food supply (kcal/capita/day)"
"America_South_andean","America_South_tropical",165.87,0.0405698911581265,"Food supply (kcal/capita/day)"
"America_South_andean","Not_Specified",83.4,0.0203986792222086,"Food supply (kcal/capita/day)"
"America_South_andean","America_South_andean",69.27,0.0169426440014675,"Food supply (kcal/capita/day)"
"America_South_andean","America_North",26.37,0.0064497982145041,"Food supply (kcal/capita/day)"
"America_South_andean","Africa_East",24.9,0.00609025314907668,"Food supply (kcal/capita/day)"
"America_South_andean","Africa_Southern",14.65,0.00358322123028005,"Food supply (kcal/capita/day)"
"America_South_andean","America_Caribbean",8.65,0.00211569035098447,"Food supply (kcal/capita/day)"
"America_South_andean","Pacific_Region_tropical",5.74,0.00140393787452611,"Food supply (kcal/capita/day)"
"America_South_andean","America_South_temperate",0.24,5.87012351718234e-05,"Food supply (kcal/capita/day)"
"America_South_temperate","Mediterranean_SouthandEast",1255.34,0.566537744662223,"Food supply (kcal/capita/day)"
"America_South_temperate","Asia_West",854.39,0.385588114504402,"Food supply (kcal/capita/day)"
"America_South_temperate","Asia_Central",820.1,0.370112960948818,"Food supply (kcal/capita/day)"
"America_South_temperate","Asia_South",531.88,0.24003863147111,"Food supply (kcal/capita/day)"
"America_South_temperate","Asia_Southeast",524.53,0.236721560061558,"Food supply (kcal/capita/day)"
"America_South_temperate","Europe_Eastern_south",435.31,0.196456374869686,"Food supply (kcal/capita/day)"
"America_South_temperate","Europe_Western_south",435.31,0.196456374869686,"Food supply (kcal/capita/day)"
"America_South_temperate","Europe_Eastern_north",430.77,0.194407462733718,"Food supply (kcal/capita/day)"
"America_South_temperate","Europe_Western_north",430.77,0.194407462733718,"Food supply (kcal/capita/day)"
"America_South_temperate","Asia_East",246.26,0.111137687798142,"Food supply (kcal/capita/day)"
"America_South_temperate","America_North",230.21,0.103894286965038,"Food supply (kcal/capita/day)"
"America_South_temperate","America_Central_and_Mexico",162.17,0.0731876830594681,"Food supply (kcal/capita/day)"
"America_South_temperate","Not_Specified",119.51,0.0539351298170872,"Food supply (kcal/capita/day)"
"America_South_temperate","Africa_Central",95.68,0.0431805976144164,"Food supply (kcal/capita/day)"
"America_South_temperate","Africa_West",95.68,0.0431805976144164,"Food supply (kcal/capita/day)"
"America_South_temperate","America_South_andean",90.91,0.0410278859649519,"Food supply (kcal/capita/day)"
"America_South_temperate","America_South_tropical",38.58,0.0174112401334049,"Food supply (kcal/capita/day)"
"America_South_temperate","Africa_East",14.44,0.00651680423863057,"Food supply (kcal/capita/day)"
"America_South_temperate","Africa_Southern",7.78,0.00351113136956689,"Food supply (kcal/capita/day)"
"America_South_temperate","America_South_temperate",5.02,0.00226553720761257,"Food supply (kcal/capita/day)"
"America_South_temperate","Pacific_Region_tropical",3.69,0.00166530523826501,"Food supply (kcal/capita/day)"
"America_South_temperate","America_Caribbean",2.98,0.00134488065312459,"Food supply (kcal/capita/day)"
"America_South_tropical","Asia_South",1092.24,0.471327409951799,"Food supply (kcal/capita/day)"
"America_South_tropical","Asia_Southeast",1068.1,0.460910428632458,"Food supply (kcal/capita/day)"
"America_South_tropical","Mediterranean_SouthandEast",1040.29,0.448909755455538,"Food supply (kcal/capita/day)"
"America_South_tropical","Asia_East",804.74,0.347264355713589,"Food supply (kcal/capita/day)"
"America_South_tropical","America_Central_and_Mexico",704.49,0.304004108105309,"Food supply (kcal/capita/day)"
"America_South_tropical","Africa_West",680.15,0.293500822052585,"Food supply (kcal/capita/day)"
"America_South_tropical","Africa_Central",671.64,0.289828555647135,"Food supply (kcal/capita/day)"
"America_South_tropical","Asia_West",633.79,0.273495384854382,"Food supply (kcal/capita/day)"
"America_South_tropical","Asia_Central",588.25,0.25384379706305,"Food supply (kcal/capita/day)"
"America_South_tropical","Europe_Eastern_south",446.97,0.192878133401226,"Food supply (kcal/capita/day)"
"America_South_tropical","Europe_Western_south",446.97,0.192878133401226,"Food supply (kcal/capita/day)"
"America_South_tropical","Europe_Eastern_north",432.35,0.186569257390922,"Food supply (kcal/capita/day)"
"America_South_tropical","Europe_Western_north",432.35,0.186569257390922,"Food supply (kcal/capita/day)"
"America_South_tropical","America_South_tropical",346.74,0.149626516266285,"Food supply (kcal/capita/day)"
"America_South_tropical","America_South_andean",231.49,0.0998934136542719,"Food supply (kcal/capita/day)"
"America_South_tropical","Not_Specified",124.33,0.0536513375076056,"Food supply (kcal/capita/day)"
"America_South_tropical","Africa_East",65.99,0.0284762467797546,"Food supply (kcal/capita/day)"
"America_South_tropical","Africa_Southern",40.6,0.0175198608767698,"Food supply (kcal/capita/day)"
"America_South_tropical","Pacific_Region_tropical",39.27,0.0169459343997722,"Food supply (kcal/capita/day)"
"America_South_tropical","America_Caribbean",29.59,0.01276878530403,"Food supply (kcal/capita/day)"
"America_South_tropical","America_North",23,0.00992504433905678,"Food supply (kcal/capita/day)"
"America_South_tropical","America_South_temperate",1.43,0.000617078843689182,"Food supply (kcal/capita/day)"
"Asia_Central","Mediterranean_SouthandEast",1429.66,0.653881687873327,"Food supply (kcal/capita/day)"
"Asia_Central","Asia_West",1273.57,0.582491012705701,"Food supply (kcal/capita/day)"
"Asia_Central","Asia_Central",1250.61,0.571989828120855,"Food supply (kcal/capita/day)"
"Asia_Central","Asia_South",240.35,0.109928559014279,"Food supply (kcal/capita/day)"
"Asia_Central","Asia_Southeast",237.05,0.108419242414541,"Food supply (kcal/capita/day)"
"Asia_Central","Europe_Eastern_south",194.78,0.0890862688778917,"Food supply (kcal/capita/day)"
"Asia_Central","Europe_Western_south",194.78,0.0890862688778917,"Food supply (kcal/capita/day)"
"Asia_Central","Europe_Eastern_north",189.95,0.0868771782182746,"Food supply (kcal/capita/day)"
"Asia_Central","Europe_Western_north",189.95,0.0868771782182746,"Food supply (kcal/capita/day)"
"Asia_Central","Not_Specified",173.43,0.0793214478462509,"Food supply (kcal/capita/day)"
"Asia_Central","America_Central_and_Mexico",172.75,0.0790104371529715,"Food supply (kcal/capita/day)"
"Asia_Central","America_South_andean",150.51,0.068838558008068,"Food supply (kcal/capita/day)"
"Asia_Central","America_North",136.97,0.0626457862624747,"Food supply (kcal/capita/day)"
"Asia_Central","America_South_tropical",115.3,0.052734607257526,"Food supply (kcal/capita/day)"
"Asia_Central","Asia_East",107.82,0.0493134896314523,"Food supply (kcal/capita/day)"
"Asia_Central","Africa_East",100.58,0.0460021404853596,"Food supply (kcal/capita/day)"
"Asia_Central","Africa_Southern",94.51,0.0432259126791742,"Food supply (kcal/capita/day)"
"Asia_Central","America_Caribbean",94.32,0.0431390126325226,"Food supply (kcal/capita/day)"
"Asia_Central","Africa_West",58.76,0.026874982848675,"Food supply (kcal/capita/day)"
"Asia_Central","Africa_Central",58.15,0.0265959879620567,"Food supply (kcal/capita/day)"
"Asia_Central","Pacific_Region_tropical",1.19,0.000544268713238993,"Food supply (kcal/capita/day)"
"Asia_Central","America_South_temperate",1.17,0.000535121339907246,"Food supply (kcal/capita/day)"
"Asia_East","Asia_East",939.79,0.409553443414521,"Food supply (kcal/capita/day)"
"Asia_East","Asia_South",912.16,0.397512496350238,"Food supply (kcal/capita/day)"
"Asia_East","Asia_Southeast",897.05,0.390927671517037,"Food supply (kcal/capita/day)"
"Asia_East","Africa_West",860.14,0.374842569955593,"Food supply (kcal/capita/day)"
"Asia_East","Africa_Central",856.81,0.373391380895728,"Food supply (kcal/capita/day)"
"Asia_East","Mediterranean_SouthandEast",713.81,0.31107305189853,"Food supply (kcal/capita/day)"
"Asia_East","Asia_West",607.23,0.264626286132647,"Food supply (kcal/capita/day)"
"Asia_East","Asia_Central",597.39,0.260338087829623,"Food supply (kcal/capita/day)"
"Asia_East","Not_Specified",297.62,0.129700566966056,"Food supply (kcal/capita/day)"
"Asia_East","America_Central_and_Mexico",205.01,0.0893418225714373,"Food supply (kcal/capita/day)"
"Asia_East","America_South_tropical",185.51,0.0808438686172739,"Food supply (kcal/capita/day)"
"Asia_East","Europe_Eastern_south",152.23,0.0663406938688352,"Food supply (kcal/capita/day)"
"Asia_East","Europe_Western_south",152.23,0.0663406938688352,"Food supply (kcal/capita/day)"
