"Country","Region_crops","Fat_value","Calories_value","Food_weight_value","Protein_value","Fat_percentage","Calories_percentage","Food_weight_percentage","Protein_percentage"
"Albania","Europe_Western_south",8.03,276,161.67,0.83,0.236176470588235,0.131553860819828,0.0887808896210873,0.0164584572674995
"Albania","Mediterranean_SouthandEast",14.27,1443.33,713,35.5,0.419705882352941,0.687955195424213,0.391543108182317,0.703946063850882
"Albania","Not_Specified",5.77,226.67,604.67,5.47,0.169705882352941,0.1080409914204,0.332053816584294,0.108467182232798
"Albania","Pacific_Region_tropical",0,0,0,0,0,0,0,0
"Algeria","Africa_Central",2.17,88.33,29.67,4,0.0444672131147541,0.0316481547832318,0.0189182123660199,0.0623733042257914
"Algeria","Africa_East",4.53,90.67,30.67,3.93,0.092827868852459,0.0324865639555715,0.0195558332748848,0.06128177140184
"Algeria","Africa_Southern",0.3,46,13.33,3.03,0.00614754098360656,0.0164815478323182,0.00849948671516836,0.047247777951037
"Algeria","Africa_West",2.17,88.33,29.67,4,0.0444672131147541,0.0316481547832318,0.0189182123660199,0.0623733042257914
"Algeria","America_Caribbean",0.1,3.67,1,0.17,0.00204918032786885,0.00131494088140451,0.000637620908864844,0.00265086542959613
"Algeria","America_Central_and_Mexico",4.07,170.33,52,4.4,0.0834016393442623,0.0610283052669294,0.0331562872609719,0.0686106346483705
"Algeria","America_North",4.9,62,37.33,0.2,0.100409836065574,0.0222142601218201,0.0238023885279246,0.00311866521128957
"Algeria","America_South_andean",0.43,154.33,243,4.27,0.00881147540983607,0.0552955929774274,0.154941880854157,0.0665835022610323
"Algeria","America_South_temperate",0,0,1,0.1,0,0,0.000637620908864844,0.00155933260564478
"Algeria","America_South_tropical",4.5,45.67,8.33,0.7,0.0922131147540984,0.0163633106413472,0.00531138217084415,0.0109153282395135
"Algeria","Asia_Central",5.73,1565,660.67,46.53,0.117418032786885,0.560730920816911,0.421257005859736,0.725557461406518
"Algeria","Asia_East",20.17,252.67,158,1.07,0.413319672131148,0.0905302758867789,0.100744103600645,0.0166848588803992
"Algeria","Asia_South",0.87,436.67,163.33,4.43,0.017827868852459,0.156456467216052,0.104142623044895,0.0690784344300639
"Algeria","Asia_Southeast",0.23,304.33,99.33,0.63,0.00471311475409836,0.109039770691508,0.0633348848775449,0.00982379541556214
"Algeria","Asia_West",10.47,1739.67,729.33,50.77,0.214549180327869,0.623314224292368,0.465036057462396,0.791673163885857
"Algeria","Europe_Eastern_north",0.1,288.67,113.33,0.1,0.00204918032786885,0.103428878538158,0.0722615776016527,0.00155933260564478
"Algeria","Europe_Eastern_south",5.57,340.67,124.33,0.43,0.114139344262295,0.12206019347904,0.079275407599166,0.00670513020427257
"Algeria","Europe_Western_north",0.1,288.67,113.33,0.1,0.00204918032786885,0.103428878538158,0.0722615776016527,0.00155933260564478
"Algeria","Europe_Western_south",5.57,340.67,124.33,0.43,0.114139344262295,0.12206019347904,0.079275407599166,0.00670513020427257
"Algeria","Mediterranean_SouthandEast",11.6,1995,738,49.9,0.237704918032787,0.714797563597277,0.470564230742255,0.778106970216747
"Algeria","Not_Specified",5.73,151.33,315,3.9,0.117418032786885,0.0542207094231458,0.200850586292426,0.0608139716201466
"Algeria","Pacific_Region_tropical",0.2,2,0.67,0,0.00409836065573771,0.000716589036187746,0.000427206008939445,0
"Angola","Africa_Central",9.57,158.33,34.33,1.7,0.278440500436427,0.0747661344779876,0.0207598855878138,0.0456130936409981
"Angola","Africa_East",0.77,26,11,0.7,0.0224032586558045,0.0122776447699594,0.00665187129233765,0.0187818620874698
"Angola","Africa_Southern",0.2,18.67,5.67,0.3,0.00581902822228688,0.00881629337904395,0.00342873729341404,0.00804936946605849
"Angola","Africa_West",9.67,176,40,2,0.281350014547571,0.0831102107504946,0.0241886228812278,0.0536624631070566
"Angola","America_Caribbean",0.1,1,0,0,0.00290951411114344,0.000472217106536901,0,0
"Angola","America_Central_and_Mexico",14.9,1179,795.67,20.47,0.433517602560372,0.556743968607007,0.481154039197663,0.549235309900724
"Angola","America_North",0.6,13.67,13.67,0,0.0174570846668606,0.00645520784635944,0.00826646186965961,0
"Angola","America_South_andean",0.5,137.33,113,6.43,0.0145475705557172,0.0648495752407127,0.0683328596394686,0.172524818889187
"Angola","America_South_temperate",0,0,0,0,0,0,0,0
"Angola","America_South_tropical",15.5,824.33,710.67,7.77,0.450974687227233,0.389262727431564,0.429753215575054,0.208478669170915
"Angola","Asia_Central",0.97,309.33,228,8.33,0.0282222868780914,0.14607091756506,0.137875150422999,0.223504158840891
"Angola","Asia_East",9.57,182.33,48.67,1.7,0.278440500436427,0.0860993450348732,0.0294315068907339,0.0456130936409981
"Angola","Asia_South",0.6,296.33,202.67,3.1,0.0174570846668606,0.13993209518008,0.122557704983461,0.0831768178159377
"Angola","Asia_Southeast",0.43,294.33,202.67,3,0.0125109106779168,0.138987660967006,0.122557704983461,0.0804936946605849
"Angola","Asia_West",1.53,322.33,239.33,8.43,0.0445155659004946,0.152209739950039,0.144726577854106,0.226187281996244
"Angola","Europe_Eastern_north",0,121.33,37.67,0,0,0.0572941015361222,0.0227796355983963,0
"Angola","Europe_Eastern_south",0.4,124.33,37.67,0,0.0116380564445738,0.0587107528557329,0.0227796355983963,0
"Angola","Europe_Western_north",0,121.33,37.67,0,0,0.0572941015361222,0.0227796355983963,0
"Angola","Europe_Western_south",0.4,124.33,37.67,0,0.0116380564445738,0.0587107528557329,0.0227796355983963,0
"Angola","Mediterranean_SouthandEast",1.37,441,275.33,8.33,0.0398603433226651,0.208247743982774,0.166496338447211,0.223504158840891
"Angola","Not_Specified",2.73,106,263,2.3,0.0794297352342159,0.0500550132929115,0.159040195444073,0.0617118325731151
"Angola","Pacific_Region_tropical",0.03,0.33,0.33,0,0.000872854233343032,0.000155831645157177,0.000199556138770129,0
"Antigua and Barbuda","Africa_Central",0.5,131.33,35.33,3.2,0.0155908949173683,0.085612777053455,0.0305710107556655,0.126332412159495
"Antigua and Barbuda","Africa_East",1.17,24,8.33,0.97,0.0364826941066417,0.015645371577575,0.00720793998286708,0.0382945124358468
"Antigua and Barbuda","Africa_Southern",0.2,9.33,2,0.53,0.0062363579669473,0.00608213820078227,0.00173059783502211,0.0209238057639163
"Antigua and Barbuda","Africa_West",0.5,134.67,39,3.3,0.0155908949173683,0.0877900912646675,0.0337466577829311,0.130280300039479
"Antigua and Barbuda","America_Caribbean",0.2,6,4.33,0.07,0.0062363579669473,0.00391134289439374,0.00374674431282286,0.00276352151598895
"Antigua and Barbuda","America_Central_and_Mexico",2.13,73.67,31,1.77,0.0664172123479888,0.0480247718383312,0.0268242664428427,0.0698776154757205
"Antigua and Barbuda","America_North",0,16.33,23,0.03,0,0.010645371577575,0.0199018751027542,0.00118436636399526
"Antigua and Barbuda","America_South_andean",0.2,43.33,74.67,1.7,0.0062363579669473,0.0282464146023468,0.0646118701705504,0.0671140939597315
"Antigua and Barbuda","America_South_temperate",0,0.33,2,0.2,0,0.000215123859191656,0.00173059783502211,0.00789577575996842
"Antigua and Barbuda","America_South_tropical",2.43,49.67,40.67,0.97,0.0757717492984097,0.0323794002607562,0.0351917069751746,0.0382945124358468
"Antigua and Barbuda","Asia_Central",3.9,514.67,245.33,13.57,0.121608980355472,0.335508474576271,0.212283783432987,0.535728385313857
"Antigua and Barbuda","Asia_East",11.53,256.67,205.67,3.1,0.359526036794512,0.16732073011734,0.177966028364498,0.12238452427951
"Antigua and Barbuda","Asia_South",1.13,429,149.67,3.77,0.0352354225132523,0.279661016949153,0.129509288983879,0.148835373075405
"Antigua and Barbuda","Asia_Southeast",1.13,420,142,3.1,0.0352354225132523,0.273794002607562,0.12287244628657,0.12238452427951
"Antigua and Barbuda","Asia_West",4.87,547.67,260,14.43,0.151855316495167,0.357020860495437,0.224977718552874,0.569680221081721
"Antigua and Barbuda","Europe_Eastern_north",0.3,293.67,96,0.73,0.00935453695042095,0.191440677966102,0.0830686960810612,0.0288195815238847
"Antigua and Barbuda","Europe_Eastern_south",0.97,288.67,90.33,0.3,0.0302463361396944,0.188181225554107,0.0781624512187735,0.0118436636399526
"Antigua and Barbuda","Europe_Western_north",0.3,293.67,96,0.73,0.00935453695042095,0.191440677966102,0.0830686960810612,0.0288195815238847
"Antigua and Barbuda","Europe_Western_south",0.97,288.67,90.33,0.3,0.0302463361396944,0.188181225554107,0.0781624512187735,0.0118436636399526
"Antigua and Barbuda","Mediterranean_SouthandEast",4.87,814,320.67,14.23,0.151855316495167,0.530638852672751,0.27747540387827,0.561784445321753
"Antigua and Barbuda","Not_Specified",11.77,317,483.33,3.73,0.367009666354849,0.206649282920469,0.418224925800618,0.147256217923411
"Antigua and Barbuda","Pacific_Region_tropical",0.57,10.33,7.67,0.13,0.0177736202057998,0.00673402868318123,0.00663684269730979,0.00513225424397947
"Argentina","Africa_Central",0.43,89,25.67,2.13,0.00959179121124247,0.0403505510797173,0.0209778780226695,0.0603399433427762
"Argentina","Africa_East",0.77,11.67,4,0.5,0.0171759982154807,0.00529090933820562,0.00326885516519977,0.0141643059490085
"Argentina","Africa_Southern",0.43,7.33,1,0.3,0.00959179121124247,0.00332325325184638,0.000817213791299942,0.0084985835694051
"Argentina","Africa_West",0.43,89,25.67,2.13,0.00959179121124247,0.0403505510797173,0.0209778780226695,0.0603399433427762
"Argentina","America_Caribbean",0.43,4.33,0,0,0.00959179121124247,0.00196312231657501,0,0
"Argentina","America_Central_and_Mexico",2.13,127,58.33,2.37,0.0475128262324336,0.0575788762598213,0.0476680804465256,0.0671388101983003
"Argentina","America_North",30.43,316,100,0,0.678786526879322,0.143267125181918,0.0817213791299942,0
"Argentina","America_South_andean",0.3,75.33,141.33,2.77,0.00669194735668079,0.0341528877846641,0.115496825124421,0.0784702549575071
"Argentina","America_South_temperate",0,6,15,1.5,0,0.00272026187054274,0.0122582068694991,0.0424929178470255
"Argentina","America_South_tropical",1.03,42.33,47,1.9,0.0229756859246041,0.019191447496679,0.0384090481910973,0.0538243626062323
"Argentina","Asia_Central",2.6,946.33,466.67,24.17,0.0579968770912336,0.429044235991785,0.381369159985944,0.684702549575071
"Argentina","Asia_East",7.83,238.33,243,3.6,0.174659826009369,0.108053335267742,0.198582951285886,0.101983002832861
"Argentina","Asia_South",0.67,521,208,3.8,0.0149453490965871,0.236209405758794,0.169980468590388,0.107648725212465
"Argentina","Asia_Southeast",0.6,515,194,3.43,0.0133838947133616,0.233489143888252,0.158539475512189,0.0971671388101983
"Argentina","Asia_West",2.83,982.67,500.67,24.37,0.0631273700646888,0.445519955387705,0.409154428890142,0.690368271954674
"Argentina","Europe_Eastern_north",0.2,424,151.67,0.3,0.0044612982377872,0.192231838851687,0.123946815726462,0.0084985835694051
"Argentina","Europe_Eastern_south",0.5,421.67,149,0.1,0.011153245594468,0.191175470491959,0.121764854903691,0.0028328611898017
"Argentina","Europe_Western_north",0.2,424,151.67,0.3,0.0044612982377872,0.192231838851687,0.123946815726462,0.0084985835694051
"Argentina","Europe_Western_south",0.5,421.67,149,0.1,0.011153245594468,0.191175470491959,0.121764854903691,0.0028328611898017
"Argentina","Mediterranean_SouthandEast",2.8,1370.67,581.33,23.97,0.0624581753290207,0.621430223016136,0.475070893296395,0.679036827195467
"Argentina","Not_Specified",0.63,127,165,1.57,0.0140530894490297,0.0575788762598213,0.13484027556449,0.0444759206798867
"Argentina","Pacific_Region_tropical",0.4,4,1,0,0.00892259647557439,0.00181350791369516,0.000817213791299942,0
"Armenia","Africa_Central",0.17,45.67,20,1.4,0.00534591194968554,0.0216104441805113,0.0112443567384619,0.0304811669932506
"Armenia","Africa_East",0.53,10,12.67,0.63,0.0166666666666667,0.00473186866225341,0.0071232999938156,0.0137165251469628
"Armenia","Africa_Southern",0,0,0,0,0,0,0,0
"Armenia","Africa_West",0.17,45.67,20,1.4,0.00534591194968554,0.0216104441805113,0.0112443567384619,0.0304811669932506
"Armenia","America_Caribbean",0,0,0,0,0,0,0,0
"Armenia","America_Central_and_Mexico",3.6,39.33,5.33,0.4,0.113207547169811,0.0186104394486427,0.00299662107080009,0.00870890485521446
"Armenia","America_North",11.8,138.33,77.33,0.33,0.371069182389937,0.0654559392049514,0.0434763053292629,0.00718484650555193
"Armenia","America_South_andean",0.63,133,368.67,4.1,0.019811320754717,0.0629338532079704,0.207272849938437,0.0892662747659482
"Armenia","America_South_temperate",0,0,0,0,0,0,0,0
"Armenia","America_South_tropical",3.63,40.33,7,0.6,0.114150943396226,0.019083626314868,0.00393552485846166,0.0130633572828217
"Armenia","Asia_Central",4,1094,491,31.97,0.125786163522013,0.517666431650523,0.276048957929239,0.696059220553015
"Armenia","Asia_East",1.13,114.67,153.67,1.37,0.0355345911949686,0.0542603379500599,0.0863960149999719,0.0298279991291095
"Armenia","Asia_South",1.73,401.33,122,1,0.0544025157232704,0.189904085022216,0.0685905761046175,0.0217722621380361
"Armenia","Asia_Southeast",1.57,398.33,121.67,0.93,0.0493710691823899,0.18848452442354,0.0684050442184329,0.0202482037883736
"Armenia","Asia_West",4.57,1108.67,498.33,32.27,0.143710691823899,0.524608082978049,0.280170014673886,0.702590899194426
"Armenia","Europe_Eastern_north",0.2,370,162.33,0.2,0.00628930817610063,0.175079140503376,0.0912648214677259,0.00435445242760723
"Armenia","Europe_Eastern_south",0.57,372,163.67,0.1,0.0179245283018868,0.176025514235827,0.0920181933692028,0.00217722621380361
"Armenia","Europe_Western_north",0.2,370,162.33,0.2,0.00628930817610063,0.175079140503376,0.0912648214677259,0.00435445242760723
"Armenia","Europe_Western_south",0.57,372,163.67,0.1,0.0179245283018868,0.176025514235827,0.0920181933692028,0.00217722621380361
"Armenia","Mediterranean_SouthandEast",4.3,1430.33,550,31.67,0.135220125786164,0.676813370368092,0.309219810307702,0.689527541911605
"Armenia","Not_Specified",8.73,284,684,7.17,0.274528301886792,0.134385070007997,0.384557000455396,0.156107119529719
"Armenia","Pacific_Region_tropical",1.4,12.33,1.67,0,0.0440251572327044,0.00583439406055846,0.000938903787661567,0
"Australia","Africa_Central",15.3,254.33,63.67,3.37,0.203647011846133,0.11515074682954,0.0430881049219379,0.0959294050668944
"Australia","Africa_East",12.3,137.67,37.67,2.2,0.163716225209637,0.062331629442153,0.0254928366956086,0.062624537432394
"Australia","Africa_Southern",7.17,76.67,11,0.87,0.0954345800612272,0.0347131984406906,0.00744415194190854,0.0247651579846285
"Australia","Africa_West",15.3,254.33,63.67,3.37,0.203647011846133,0.11515074682954,0.0430881049219379,0.0959294050668944
"Australia","America_Caribbean",7.07,62.67,6.67,0,0.0941035538400107,0.0283745421452729,0.00451386304113909,0
"Australia","America_Central_and_Mexico",23.9,261,51,1.73,0.318115266870757,0.118170663793142,0.0345137953670305,0.049245658980928
"Australia","America_North",3.97,91.33,90.67,0.17,0.0528417409822974,0.0413506771043207,0.0613601142338953,0.00483916880159408
"Australia","America_South_andean",0.27,96.67,215.33,2.87,0.00359377079728471,0.0437684217198586,0.145722657968288,0.0816965556504412
"Australia","America_South_temperate",0,1,1.67,0.2,0,0.0004527611639584,0.00113015761299884,0.00569313976658127
"Australia","America_South_tropical",24.87,241.67,61.67,1.83,0.331026221216558,0.109418790493827,0.0417346227506818,0.0520922288642186
"Australia","Asia_Central",2.6,687.33,528.67,19.77,0.0346066817516305,0.311196330823527,0.357772709738981,0.562766865926558
"Australia","Asia_East",3.77,226.67,252.33,2.73,0.0501796885398642,0.102627373034451,0.170762078136526,0.0777113578138343
"Australia","Asia_South",2.7,539,180.33,3.33,0.0359377079728471,0.244038267373578,0.122036719971306,0.0947907771135781
"Australia","Asia_Southeast",2.1,517,172,2.47,0.0279515506455477,0.234077521766493,0.116399466728025,0.0703102761172787
"Australia","Asia_West",7.9,803.67,560.67,21.73,0.105151071476108,0.363870564638448,0.379428424479078,0.618559635639055
"Australia","Europe_Eastern_north",0.17,402.67,179.33,0.23,0.00226274457606815,0.182313337891129,0.121359978885678,0.00654711073156846
"Australia","Europe_Eastern_south",29.1,667,216.67,0.93,0.387328630374018,0.301991696360253,0.146629491023029,0.0264730999146029
"Australia","Europe_Western_north",0.17,402.67,179.33,0.23,0.00226274457606815,0.182313337891129,0.121359978885678,0.00654711073156846
"Australia","Europe_Western_south",29.1,667,216.67,0.93,0.387328630374018,0.301991696360253,0.146629491023029,0.0264730999146029
"Australia","Mediterranean_SouthandEast",31.67,1377.33,657.67,21.2,0.421536004259284,0.623601533954823,0.445072309784999,0.603472815257615
"Australia","Not_Specified",7.67,180.67,278.67,4.5,0.10208971116731,0.0818003594923642,0.188587438331969,0.128095644748079
"Australia","Pacific_Region_tropical",1.8,17,7,0.1,0.023958471981898,0.0076969397872928,0.00473718759939635,0.00284656988329063
"Austria","Africa_Central",2.43,65.33,31,1.83,0.0308101939901103,0.0250146458013455,0.0176806419784068,0.0438113478573139
"Austria","Africa_East",3.67,46.67,26.33,1.53,0.0465322682895905,0.0178697921253451,0.0150171388158533,0.0366291596839837
"Austria","Africa_Southern",0.13,2.33,0.33,0.1,0.00164828198301002,0.000892149467582045,0.000188213285576589,0.00239406272444338
"Austria","Africa_West",2.43,65.33,31,1.83,0.0308101939901103,0.0250146458013455,0.0176806419784068,0.0438113478573139
"Austria","America_Caribbean",0.23,3.67,1,0.1,0.00291619120071003,0.00140523113563352,0.000570343289626026,0.00239406272444338
"Austria","America_Central_and_Mexico",6.33,166,45.67,3,0.0802586534804108,0.0635608633556307,0.0260475780372206,0.0718218817333014
"Austria","America_North",12.9,188.67,121.33,0.37,0.163560289083302,0.0722411330681135,0.0691997513303257,0.00885803208044051
"Austria","America_South_andean",0.3,121.33,207.33,2.87,0.00380372765310004,0.0464568647646908,0.118249274238164,0.068709600191525
"Austria","America_South_temperate",0,0,0.67,0.03,0,0,0.000382130004049437,0.000718218817333014
"Austria","America_South_tropical",4.47,50.33,15,0.9,0.0566755420311906,0.0192711942933066,0.00855514934439039,0.0215465645199904
"Austria","Asia_Central",3.67,854.67,679.67,22.9,0.0465322682895905,0.327250380025041,0.387645223660121,0.548240363897534
"Austria","Asia_East",5.43,232.67,307.67,3.17,0.0688474705211107,0.0890885908250277,0.175477519919239,0.0758917883648551
"Austria","Asia_South",3.4,490.33,169.33,1.23,0.0431089134018004,0.187745771862448,0.096576229232375,0.0294469715106536
"Austria","Asia_Southeast",2.93,482,161.33,1,0.0371497400786104,0.184556241791651,0.0920134829153668,0.0239406272444338
"Austria","Asia_West",7.1,994,696,25.43,0.0900215544567009,0.380599386599379,0.396958929579714,0.608810150825952
"Austria","Europe_Eastern_north",0.77,479.33,249.67,0.9,0.0097629009762901,0.18353390742322,0.14239760912093,0.0215465645199904
"Austria","Europe_Eastern_south",32.43,752.67,279.67,0.63,0.411182959300114,0.288194909770377,0.159507907809711,0.0150825951639933
"Austria","Europe_Western_north",0.77,479.33,249.67,0.9,0.0097629009762901,0.18353390742322,0.14239760912093,0.0215465645199904
"Austria","Europe_Western_south",32.43,752.67,279.67,0.63,0.411182959300114,0.288194909770377,0.159507907809711,0.0150825951639933
"Austria","Mediterranean_SouthandEast",35.13,1540,762,22.5,0.445416508178014,0.589661021491996,0.434601586695032,0.538664112999761
"Austria","Not_Specified",13.6,313,379.33,4.7,0.172435653607202,0.119846688134412,0.21634832005384,0.112520948048839
"Austria","Pacific_Region_tropical",2.83,25.33,4.67,0,0.0358818308609104,0.00969877511324172,0.00266350316255354,0
"Azerbaijan","Africa_Central",0.27,24.67,7.67,0.43,0.0142329994728519,0.0100639244818119,0.004584578601315,0.00715117245967071
"Azerbaijan","Africa_East",0.17,1.67,1,0,0.00896151818661044,0.000681262824670689,0.000597728631201434,0
"Azerbaijan","Africa_Southern",0,0,0,0,0,0,0,0
"Azerbaijan","Africa_West",0.27,24.67,7.67,0.43,0.0142329994728519,0.0100639244818119,0.004584578601315,0.00715117245967071
"Azerbaijan","America_Caribbean",0,0,0,0,0,0,0,0
"Azerbaijan","America_Central_and_Mexico",5.3,132,37,2.13,0.279388508170796,0.053848319075767,0.0221159593544531,0.0354232496258107
"Azerbaijan","America_North",1.87,35,36.33,0.2,0.0985767000527148,0.0142779633913019,0.0217154811715481,0.00332612672542824
"Azerbaijan","America_South_andean",0.47,159.33,328,4.3,0.0247759620453347,0.0649973687753179,0.196054991034071,0.0715117245967071
"Azerbaijan","America_South_temperate",0,1.33,3.67,0.37,0,0.000542562608869471,0.00219366407650926,0.00615333444204224
"Azerbaijan","America_South_tropical",2.27,26.33,8,0.7,0.119662625197681,0.0107411078883708,0.00478182904961148,0.0116414435389988
"Azerbaijan","Asia_Central",6.47,1679.67,780,48.53,0.341064839219821,0.6852076219848,0.466228332337119,0.807084649925162
"Azerbaijan","Asia_East",1.43,71.33,88.67,1.07,0.0753821823932525,0.0290984893914732,0.0530005977286312,0.0177947779810411
"Azerbaijan","Asia_South",0.13,181.67,59.33,0.87,0.00685292567211386,0.0741107888370803,0.0354632396891811,0.0144686512556128
"Azerbaijan","Asia_Southeast",0.13,181.33,56.33,0.87,0.00685292567211386,0.0739720886212791,0.0336700537955768,0.0144686512556128
"Azerbaijan","Asia_West",6.63,1686.67,782.67,48.73,0.349499209277807,0.688063214663061,0.467824267782427,0.81041077665059
"Azerbaijan","Europe_Eastern_north",0.1,168.33,71.33,0,0.00527148128624143,0.0686688450759384,0.0426359832635983,0
"Azerbaijan","Europe_Eastern_south",0.27,169.67,71.33,0,0.0142329994728519,0.0692154871029196,0.0426359832635983,0
"Azerbaijan","Europe_Western_north",0.1,168.33,71.33,0,0.00527148128624143,0.0686688450759384,0.0426359832635983,0
"Azerbaijan","Europe_Western_south",0.27,169.67,71.33,0,0.0142329994728519,0.0692154871029196,0.0426359832635983,0
"Azerbaijan","Mediterranean_SouthandEast",6.53,1823,771.33,48.17,0.344227727991566,0.743677921781237,0.461046025104603,0.801097621819391
"Azerbaijan","Not_Specified",3.17,245.33,421.33,3.9,0.167105956773853,0.100080364536802,0.2518410041841,0.0648594711458507
"Azerbaijan","Pacific_Region_tropical",0.03,0,0,0,0.00158144438587243,0,0,0
"Bahamas","Africa_Central",0.47,223,68.67,4.87,0.0144304574762051,0.128136617767895,0.0460665338404878,0.18037037037037
"Bahamas","Africa_East",1.2,20,12.33,0.67,0.0368437212158428,0.0114920733424121,0.00827144840910463,0.0248148148148148
"Bahamas","Africa_Southern",0,5.67,2,0.37,0,0.00325800279257382,0.00134167857406401,0.0137037037037037
"Bahamas","Africa_West",0.47,223,68.67,4.87,0.0144304574762051,0.128136617767895,0.0460665338404878,0.18037037037037
"Bahamas","America_Caribbean",0,1,1,0,0,0.000574603667120604,0.000670839287032006,0
"Bahamas","America_Central_and_Mexico",2.9,82.67,32,1.63,0.0890389929382868,0.0475024851608603,0.0214668571850242,0.0603703703703704
"Bahamas","America_North",0.07,17.33,26.33,0.07,0.00214921707092416,0.00995788155120006,0.0176631984275527,0.00259259259259259
"Bahamas","America_South_andean",0.1,49.67,122.67,1.6,0.00307031010132023,0.0285405641458804,0.0822918553402161,0.0592592592592593
