"Country","max_Y2009","max_Y2010","max_Y2011","min_Y2009","min_Y2010","min_Y2011"
"Iran (Islamic Republic of)",0.206597911391604,0.204880192696752,0.241033248143131,0.183197907231435,0.178957439954458,0.211253393129845
"Iraq",0.280425399491038,0.173118876428801,0.208959737704073,0.256550308802245,0.157273562102655,0.190610295372783
"Ireland",0.932074686167854,0.928972492859099,0.929065320991269,0.92152763321839,0.91681991887415,0.918341970162948
"Israel",0.504176964172081,0.485915859047195,0.500755015723386,0.389737765083688,0.378244402361591,0.3846695156904
"Italy",0.804014696766689,0.806195733981433,0.806026026835712,0.77989019985071,0.781708566838474,0.781390383062734
"Jamaica",0.989629364103261,0.987432973659407,0.9883977449138,0.948560904309562,0.941098664357432,0.940631147592501
"Japan",0.328361061908814,0.327150070379464,0.331197766544985,0.285658813041223,0.284580666818403,0.288483521286487
"Jordan",0.290533579981612,0.337465631439901,0.232539992196645,0.258836691516111,0.301851463253216,0.203563809033629
"Kazakhstan",0.112506264967142,0.137265022521249,0.138337990427454,0.10568684585212,0.129058306166632,0.124964726751901
"Kenya",0.865272716329785,0.850842540304185,0.850863394979418,0.812250538029554,0.792561322121887,0.79614065951293
"Kiribati",0.0965325936199722,0.105128361485456,0.103069437218839,0.0355987055016181,0.0396365632050735,0.0413134620681214
"Kuwait",0.514008242220703,0.516321380999645,0.529199186127729,0.385059537540621,0.389450430742108,0.399222569771326
"Kyrgyzstan",0.363970806070712,0.361939434705231,0.387320425139832,0.352189333085042,0.350357758439484,0.376676789043608
"Lao People's Democratic Republic",0.37427830160858,0.369222195718667,0.389996908610987,0.271895249697267,0.264257563891744,0.280773658567973
"Latvia",0.906338867597099,0.910074718490195,0.909092597274778,0.889720221562729,0.891927129009249,0.888865557322088
"Lebanon",0.344372015777455,0.352791067103246,0.345116696667884,0.317662445505501,0.322039079107637,0.31396531008349
"Lesotho",0.913794793862444,0.857857179614731,0.900716834559636,0.869160252953576,0.824913803454723,0.860906727297607
"Liberia",0.420169804792006,0.441085047648866,0.486387007951448,0.380233608183038,0.391455331618506,0.438891854682364
"Libya",0.211964097825681,0.220406301156643,0.213606579811349,0.201147245915473,0.210074336473177,0.203676850006968
"Lithuania",0.867524301917676,0.907580328724733,0.894672386462862,0.847636826162584,0.884552058506422,0.867649960854822
"Luxembourg",0.966088967057289,0.970167158308751,0.969663145869202,0.960891646740312,0.964523107177974,0.961589465461804
"Madagascar",1,1,1,0.966666310596199,0.969575647633004,0.969785860782911
"Malawi",0.927160252550079,0.931994896803995,0.928465463481704,0.893336479950668,0.900377587695929,0.897672661091316
"Malaysia",0.835744903706332,0.838396805612822,0.84332161915351,0.800289318720072,0.801153549670286,0.806714761809558
"Maldives",0.713500305436775,0.704218822438572,0.691672564284029,0.0708613317043376,0.101993509503941,0.0938900684123612
"Mali",0.247385106200867,0.277489815298777,0.279812970487547,0.236822657269239,0.266022701969957,0.272458853050199
"Malta",0.502974276527331,0.494885727984657,0.503390377784953,0.227733118971061,0.228304299184913,0.237649338069099
"Mauritania",0.344002125515924,0.297867284500683,0.437807560683342,0.212322731182739,0.17707662147156,0.252682360822856
"Mauritius",1,1,1,0.984925347322304,0.984195675375371,0.978823812314953
"Mexico",0.45129447944231,0.412613451866944,0.453103561285409,0.431578037149003,0.393766656589544,0.431257990020891
"Mongolia",0.99471676169404,0.995081373073538,0.994885848561477,0.969527416106431,0.968707177743645,0.97060033875662
"Montenegro",0.747610525887664,0.7660975407112,0.746213041717295,0.738662707935088,0.756958291791293,0.73730255164034
"Morocco",0.150856893396846,0.162087941779703,0.147048347860558,0.140626978695383,0.151037646934281,0.137527248787774
"Mozambique",0.78410555392518,0.85361273936039,0.825222646534188,0.707963175329463,0.776401214349037,0.748236991755416
"Myanmar",0.518765852152796,0.526025998982231,0.529814047915036,0.484053806775417,0.491870326425693,0.493320765648902
"Namibia",0.265818835598329,0.273570044253749,0.296407313265018,0.103297022896727,0.11474364953518,0.127625107242392
"Nepal",0.549585526009407,0.565398966503447,0.570985612783031,0.437476299139783,0.447583332576284,0.451658655583016
"Netherlands",0.881442291739635,0.884327841268322,0.880168475030946,0.865475817403113,0.864345322508734,0.861853502935569
"New Caledonia",0.736311366651924,0.739115617278691,0.73878040424803,0.380008845643521,0.380761693788872,0.369304556354916
"New Zealand",1,1,1,0.97400167055201,0.972607816191344,0.973231462149324
"Nicaragua",0.382281749156173,0.403022551416032,0.384366329951903,0.373535958093611,0.395356056764251,0.37752134371686
"Niger",0.0769469828222458,0.0761613524467514,0.0773414009182347,0.0688579295003604,0.0693671192253572,0.0704645323190196
"Nigeria",0.469533594643882,0.464238966133398,0.499987322072119,0.427195147011584,0.419270208389772,0.455331510062593
"Norway",0.750704953126153,0.762893613945911,0.774447264052029,0.748443197755961,0.76188482999732,0.773572003829263
"Occupied Palestinian Territory",0.110322485642762,0.162796814844927,0.16664007403389,0.0943189515535267,0.140295081183194,0.143898054482986
"Pakistan",0.504905530316892,0.478249200289487,0.495464690105199,0.486202595214119,0.45619922307751,0.473721583611357
"Panama",0.757015533816723,0.746118842000729,0.761832147154207,0.723286444099681,0.706015637766967,0.71858656868769
"Paraguay",0.940084574707658,0.94556590177687,0.944346304104389,0.938604100288588,0.943912175365853,0.942929755679161
"Peru",0.768358544359459,0.76557607792997,0.755084576816102,0.735016983349084,0.732988841638848,0.721368320471389
"Philippines",0.336403969870251,0.330885411513162,0.327561953887109,0.2565752040849,0.246283315513142,0.244316552880028
"Poland",0.910366225837464,0.899773301956454,0.896185585847838,0.786921166804265,0.793307534525052,0.776284594248282
"Portugal",0.671561241484568,0.658397396459231,0.655158218850539,0.64131370211723,0.626800427790268,0.623400140786887
"Republic of Korea",0.300897023955138,0.30643824926862,0.308756729578259,0.218588283999172,0.214458869502602,0.212866830997143
"Republic of Moldova",0.949228165836232,0.945272918098143,0.947386602318257,0.945242706276832,0.940512865042271,0.943770786528186
"Romania",0.950651541258853,0.951279832706744,0.953368086686049,0.949301750132738,0.949928276629718,0.951708292001551
"Russian Federation",0.925181495204671,0.923106691359446,0.919266421900912,0.921293147263355,0.918031620133056,0.912052431358889
"Rwanda",0.874342060573673,0.880811720122406,0.893144997278865,0.862293202066154,0.869036674478931,0.881821293190992
"Saint Kitts and Nevis",0.990991640242145,0.990087915876573,0.988732817546759,0.329778034015567,0.369505257714187,0.451663787275595
"Saint Lucia",0.999148130619972,0.999239130434783,0.99936628643853,0.84609559867487,0.809891304347826,0.821081537811576
"Saint Vincent and the Grenadines",0.993536870614305,0.994128787878788,0.99438092126756,0.867598178013049,0.815214646464647,0.877164325383862
"Samoa",0.313686246289467,0.310819360961721,0.309397263372159,0.184919492668886,0.182356397161838,0.179328282257153
"Sao Tome and Principe",0.960201829076001,0.961284074753261,0.952547155799792,0.915820456217807,0.916242556610966,0.896281994158127
"Saudi Arabia",0.371104288771049,0.3136348886666,0.334028224970258,0.257112162074332,0.180941245249926,0.186744851071261
"Senegal",0.465957400411255,0.498614196670817,0.500207908752762,0.457165728224429,0.491084194734512,0.490343720609114
"Serbia",0.821327661926845,0.841945145639038,0.828746298813394,0.818228154020974,0.839696228975649,0.826380126681216
"Sierra Leone",0.561134188317629,0.564757477071831,0.559136492060665,0.421601265895161,0.433923604220279,0.436863156577446
"Slovakia",0.965711914381746,0.962662767722003,0.963934241712926,0.954170144696626,0.951454426725207,0.954605217011156
"Slovenia",0.894803084738781,0.890196755880934,0.890806129641806,0.872050847845488,0.8714623554711,0.869985013535206
"Solomon Islands",0.434687377654565,0.447628278911977,0.467641000107392,0.368766334768853,0.381212011066012,0.402913237462047
"Somalia",0.294702291363754,0.274766251637652,0.390274383141369,0.264063893452991,0.248145564907585,0.345776458092309
"South Africa",0.975519602009754,0.974153441728601,0.976492754668844,0.961430590362785,0.958487987793018,0.96063508329416
"Spain",0.768797186339757,0.761207462005986,0.756680305343701,0.760514337316163,0.753243521797979,0.747841241267064
"Sri Lanka",0.119702432495478,0.116490144684857,0.112377632494472,0.111306799219524,0.108373484960457,0.104072142576658
"Sudan (former)",0.201647711958665,0.214561591664509,0.211259241984077,0.166998621770332,0.172581641951864,0.175991797096391
"Suriname",0.983441931774626,0.982683108653786,0.983902548389508,0.969796857033346,0.969590606945393,0.972662730737613
"Swaziland",0.969312747823109,0.962949169085352,0.96554818825391,0.893105083584724,0.889810700434079,0.896768555857989
"Sweden",0.809798628564336,0.816886097354753,0.807624217036561,0.787511008957532,0.790562744959203,0.78226993996252
"Switzerland",0.898524231426131,0.905393726805958,0.899773332019316,0.889207274765158,0.895982241201091,0.889755083037963
"Syrian Arab Republic",0.120047129937345,0.111219005818891,0.122675601256031,0.109331562574189,0.0995836991878133,0.108840363912764
"Tajikistan",0.43901146952914,0.443781485111657,0.479316842479703,0.419110477847574,0.422448733011264,0.457949129656029
"Thailand",0.276227254782005,0.261687407618909,0.260409686877631,0.230099664581046,0.21726231938378,0.215363279536449
"The former Yugoslav Republic of Macedonia",0.852797007852065,0.848543833076783,0.847333223069313,0.847903986433118,0.841757333275751,0.84045836545033
"Timor-Leste",0.761775334745228,0.75793618865509,0.702206645299638,0.689838269892281,0.679003454753755,0.598907053425258
"Togo",0.726420350569411,0.727691215858841,0.733432640164733,0.701734698507282,0.703948323710411,0.711070732482039
"Trinidad and Tobago",0.989959039255375,0.990447273278344,0.990522885587013,0.729690961541526,0.723972202377086,0.737092289754552
"Tunisia",0.162569882966697,0.19603728067617,0.163852101033272,0.13627778234508,0.163167123284216,0.136503870796473
"Turkey",0.174037828181007,0.17847409985164,0.184897954028221,0.168768824547356,0.173169259042009,0.179308614303427
"Turkmenistan",0.472453828731714,0.504591659705712,0.522706688059798,0.471341814897354,0.503253228811926,0.521311831062587
"Uganda",0.821665351319258,0.834683003003766,0.819431676400498,0.797764593403751,0.809541980590276,0.795580109784095
"Ukraine",0.963176512656778,0.959977181337875,0.961737040851086,0.958832788556869,0.955309764977616,0.957049401128815
"United Arab Emirates",0.0444632506971376,0.0414528691360084,0.169997061416397,0.0299465800616916,0.0319374179008005,0.125110196885101
"United Kingdom",0.932779592232171,0.929492895638845,0.937138293568529,0.893453801072503,0.89360861219226,0.906756428618419
"United Republic of Tanzania",0.845032526516533,0.871897864495688,0.884744060281734,0.80484243355136,0.829237558718948,0.845092633417814
"United States of America",0.988127341141761,0.988774780955482,0.989911037218006,0.98728819750867,0.987969698076611,0.989057564716276
"Uruguay",1,1,1,0.998626611502514,0.99851471376051,0.998725528839837
"Uzbekistan",0.546972512189297,0.541966287051519,0.55998209575591,0.521038232754524,0.514042137624318,0.53084165022749
"Vanuatu",0.132273984489397,0.138449388388811,0.135033832791228,0.0702496520057125,0.0708804867760956,0.0668726968023282
"Venezuela (Bolivarian Republic of)",0.910747831794152,0.91123500659897,0.900980611710993,0.901746844690254,0.901995407783037,0.891883482440941
"Viet Nam",0.365756514183415,0.368095354867236,0.367898293503991,0.28629436697314,0.287672378462932,0.286609855602173
"Yemen",0.750291133948023,0.761726519720636,0.764341052453325,0.734608190480382,0.747971961039433,0.749508049177835
"Zambia",0.903834487396981,0.922428317027716,0.912150451294547,0.837042718604807,0.858837114388187,0.84783798760244
"Zimbabwe",0.702574508842752,0.748673096710727,0.708368809177482,0.682618390524038,0.727245521395161,0.689929506513477
