"Country","Region_crops","Element","Y2009","Y2010","Y2011","Region"
"Albania","Europe_Western_south","Production",1055059,1065825,1092250,"Europe_Eastern_south"
"Albania","Not_Specified","Area harvested",11397,9447,9511,"Europe_Eastern_south"
"Albania","Not_Specified","Gross Production Value (current million US$)",25.75,20.4,22.81,"Europe_Eastern_south"
"Albania","Asia_South","Area harvested",76421,74875,74525,"Europe_Eastern_south"
"Albania","Asia_East","Gross Production Value (current million US$)",195.36,229.77,242.71,"Europe_Eastern_south"
"Albania","Africa_East","Gross Production Value (current million US$)",121.55,115.25,116.82,"Europe_Eastern_south"
"Albania","Asia_Central","Area harvested",323879,316158,314803,"Europe_Eastern_south"
"Albania","America_North","Production",171582,197226,207600,"Europe_Eastern_south"
"Albania","Asia_Central","Production",5461242,5738864,5550942,"Europe_Eastern_south"
"Albania","Mediterranean_SouthandEast","Gross Production Value (current million US$)",336.04,331.57,394.88,"Europe_Eastern_south"
"Albania","Africa_West","Gross Production Value (current million US$)",9.65,24.28,11.6,"Europe_Eastern_south"
"Albania","Asia_Southeast","Production",152385,198631,176253,"Europe_Eastern_south"
"Albania","Asia_East","Area harvested",27788,28153,25819,"Europe_Eastern_south"
"Albania","Europe_Eastern_north","Production",922377,932449,944600,"Europe_Eastern_south"
"Albania","Pacific_Region_tropical","Production",32696,64622,34400,"Europe_Eastern_south"
"Albania","Not_Specified","Production",37485,30407,24327,"Europe_Eastern_south"
"Albania","Europe_Eastern_south","Production",1098343,1113665,1147250,"Europe_Eastern_south"
"Albania","Asia_Southeast","Area harvested",9259,9555,7792,"Europe_Eastern_south"
"Albania","Asia_East","Production",412865,500919,509000,"Europe_Eastern_south"
"Albania","Asia_Southeast","Gross Production Value (current million US$)",63.75,77.32,74.18,"Europe_Eastern_south"
"Albania","Africa_West","Area harvested",1980,2368,1500,"Europe_Eastern_south"
"Albania","Asia_South","Production",951781,996167,971339,"Europe_Eastern_south"
"Algeria","Mediterranean_SouthandEast","Gross Production Value (current million US$)",5226.4,5086.1,5732.26,"Mediterranean_SouthandEast"
"Algeria","America_Central_and_Mexico","Area harvested",51138,53153,51930,"Mediterranean_SouthandEast"
"Algeria","America_South_tropical","Area harvested",39110,40825,39921,"Mediterranean_SouthandEast"
"Algeria","Asia_East","Gross Production Value (current million US$)",2227.6,2756.22,3125.07,"Mediterranean_SouthandEast"
"Algeria","Africa_West","Area harvested",213,173,273,"Mediterranean_SouthandEast"
"Algeria","Africa_East","Area harvested",325865,334409,354844,"Mediterranean_SouthandEast"
"Algeria","Asia_Central","Production",7130525,6121292,6097962,"Mediterranean_SouthandEast"
"Algeria","Asia_South","Production",1055883,1079458,1174311,"Mediterranean_SouthandEast"
"Algeria","Pacific_Region_tropical","Production",0,0,0,"Mediterranean_SouthandEast"
"Algeria","Asia_East","Area harvested",271289,276527,285778,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_south","Gross Production Value (current million US$)",931.22,1050.15,1373.74,"Mediterranean_SouthandEast"
"Algeria","America_South_temperate","Production",0,0,0,"Mediterranean_SouthandEast"
"Algeria","America_South_andean","Area harvested",136444,154167,162893,"Mediterranean_SouthandEast"
"Algeria","America_South_tropical","Production",520640,618153.3,614532.5,"Mediterranean_SouthandEast"
"Algeria","America_South_temperate","Gross Production Value (current million US$)",0,0,0,"Mediterranean_SouthandEast"
"Algeria","Asia_Southeast","Area harvested",54817,49769,50930,"Mediterranean_SouthandEast"
"Algeria","Asia_Southeast","Gross Production Value (current million US$)",244.66,290.7,350.92,"Mediterranean_SouthandEast"
"Algeria","Asia_Southeast","Production",502285,532910,546133,"Mediterranean_SouthandEast"
"Algeria","America_South_tropical","Gross Production Value (current million US$)",433.89,498.36,511.17,"Mediterranean_SouthandEast"
"Algeria","Asia_South","Gross Production Value (current million US$)",1634.26,1947.68,2472.64,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_north","Gross Production Value (current million US$)",378.25,538.26,596.67,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_south","Production",1439320,1521685,1896156,"Mediterranean_SouthandEast"
"Algeria","America_South_temperate","Area harvested",0,0,0,"Mediterranean_SouthandEast"
"Algeria","Asia_West","Gross Production Value (current million US$)",5822.76,5788.23,6405.88,"Mediterranean_SouthandEast"
"Algeria","Asia_West","Production",8569318,7517473,7632185,"Mediterranean_SouthandEast"
"Algeria","America_Central_and_Mexico","Gross Production Value (current million US$)",491.18,566.6,586.09,"Mediterranean_SouthandEast"
"Algeria","America_Central_and_Mexico","Production",622413,727459.3,725604.5,"Mediterranean_SouthandEast"
"Algeria","Africa_Central","Area harvested",213,173,273,"Mediterranean_SouthandEast"
"Algeria","Asia_Central","Gross Production Value (current million US$)",3758.33,3566.29,3532.92,"Mediterranean_SouthandEast"
"Algeria","Africa_East","Production",584577,443195.3,746946.5,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_south","Production",1595761,1727495,2121908,"Mediterranean_SouthandEast"
"Algeria","Mediterranean_SouthandEast","Production",7442235,6289862,6306749,"Mediterranean_SouthandEast"
"Algeria","Africa_Central","Production",652,314,1214,"Mediterranean_SouthandEast"
"Algeria","Africa_West","Gross Production Value (current million US$)",0.17,0.11,0.31,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_north","Production",387181,491071,495445,"Mediterranean_SouthandEast"
"Algeria","Asia_West","Area harvested",3906449,3600915,3384621,"Mediterranean_SouthandEast"
"Algeria","Not_Specified","Area harvested",67461,82599,87986,"Mediterranean_SouthandEast"
"Algeria","Africa_Southern","Area harvested",89952,62742,63361,"Mediterranean_SouthandEast"
"Algeria","Africa_Southern","Gross Production Value (current million US$)",516.6,605.97,722.6,"Mediterranean_SouthandEast"
"Algeria","Asia_East","Production",2584462,2752810,3088643,"Mediterranean_SouthandEast"
"Algeria","Asia_Central","Area harvested",3337141,3019472,2773804,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_south","Area harvested",451177,467613,492531,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_south","Gross Production Value (current million US$)",1150.18,1320.55,1703.12,"Mediterranean_SouthandEast"
"Algeria","America_Caribbean","Gross Production Value (current million US$)",316.26,369.63,388.08,"Mediterranean_SouthandEast"
"Algeria","America_Caribbean","Production",327696,392099.3,397796.5,"Mediterranean_SouthandEast"
"Algeria","Asia_South","Area harvested",255997,254026,255780,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_south","Area harvested",456892,471082,493725,"Mediterranean_SouthandEast"
"Algeria","Africa_West","Production",652,314,1214,"Mediterranean_SouthandEast"
"Algeria","America_North","Gross Production Value (current million US$)",646.54,791.99,719.41,"Mediterranean_SouthandEast"
"Algeria","America_South_andean","Production",3323346,4072879,4689334,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_north","Area harvested",116698,125022,103863,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_north","Gross Production Value (current million US$)",378.25,538.26,596.67,"Mediterranean_SouthandEast"
"Algeria","Europe_Western_north","Production",387181,491071,495445,"Mediterranean_SouthandEast"
"Algeria","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,"Mediterranean_SouthandEast"
"Algeria","Africa_Southern","Production",1225064,1446644.3,1499888.5,"Mediterranean_SouthandEast"
"Algeria","America_Caribbean","Area harvested",24587,25249,25097,"Mediterranean_SouthandEast"
"Algeria","Mediterranean_SouthandEast","Area harvested",3774303,3465688,3243019,"Mediterranean_SouthandEast"
"Algeria","Not_Specified","Production",767373,820874,876211,"Mediterranean_SouthandEast"
"Algeria","Africa_Central","Gross Production Value (current million US$)",0.17,0.11,0.31,"Mediterranean_SouthandEast"
"Algeria","Europe_Eastern_north","Area harvested",116698,125022,103863,"Mediterranean_SouthandEast"
"Algeria","America_North","Area harvested",81228,82446,84489,"Mediterranean_SouthandEast"
"Algeria","America_South_andean","Gross Production Value (current million US$)",1679.28,1706.44,2161.09,"Mediterranean_SouthandEast"
"Algeria","America_North","Production",682705,783601,616666,"Mediterranean_SouthandEast"
"Algeria","Not_Specified","Gross Production Value (current million US$)",313.04,352.59,426.79,"Mediterranean_SouthandEast"
"Algeria","Pacific_Region_tropical","Area harvested",0,0,0,"Mediterranean_SouthandEast"
"Algeria","Africa_East","Gross Production Value (current million US$)",364.07,319.21,530.38,"Mediterranean_SouthandEast"
"Angola","Europe_Western_south","Area harvested",0,0,0,"Africa_Central"
"Angola","Europe_Western_south","Area harvested",0,0,0,"Africa_Southern"
"Angola","Asia_West","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Asia_West","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Asia_South","Gross Production Value (current million US$)",0,376.93,0,"Africa_Central"
"Angola","Asia_South","Gross Production Value (current million US$)",0,376.93,0,"Africa_Southern"
"Angola","Europe_Eastern_south","Area harvested",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_south","Area harvested",0,0,0,"Africa_Southern"
"Angola","Asia_Central","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Asia_Central","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","America_South_tropical","Area harvested",1326593,1387275,1604972,"Africa_Central"
"Angola","America_South_tropical","Area harvested",1326593,1387275,1604972,"Africa_Southern"
"Angola","Europe_Western_north","Area harvested",0,0,0,"Africa_Central"
"Angola","Europe_Western_north","Area harvested",0,0,0,"Africa_Southern"
"Angola","Asia_South","Area harvested",369015,366008,376775,"Africa_Central"
"Angola","Asia_South","Area harvested",369015,366008,376775,"Africa_Southern"
"Angola","Europe_Eastern_north","Area harvested",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_north","Area harvested",0,0,0,"Africa_Southern"
"Angola","Europe_Western_south","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Europe_Western_south","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Europe_Western_south","Production",0,0,0,"Africa_Central"
"Angola","Europe_Western_south","Production",0,0,0,"Africa_Southern"
"Angola","Asia_West","Area harvested",63760,43182,44403,"Africa_Central"
"Angola","Asia_West","Area harvested",63760,43182,44403,"Africa_Southern"
"Angola","Not_Specified","Area harvested",80743,89231,85937,"Africa_Central"
"Angola","Not_Specified","Area harvested",80743,89231,85937,"Africa_Southern"
"Angola","Asia_West","Production",29539,34831,35719,"Africa_Central"
"Angola","Asia_West","Production",29539,34831,35719,"Africa_Southern"
"Angola","Not_Specified","Production",557080,605071,642992,"Africa_Central"
"Angola","Not_Specified","Production",557080,605071,642992,"Africa_Southern"
"Angola","Asia_Central","Area harvested",30034,17200,16303,"Africa_Central"
"Angola","Asia_Central","Area harvested",30034,17200,16303,"Africa_Southern"
"Angola","Africa_East","Area harvested",435845,417669,453259,"Africa_Central"
"Angola","Africa_East","Area harvested",435845,417669,453259,"Africa_Southern"
"Angola","America_South_andean","Area harvested",788147,794093,896384,"Africa_Central"
"Angola","America_South_andean","Area harvested",788147,794093,896384,"Africa_Southern"
"Angola","Europe_Eastern_south","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_south","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Asia_Southeast","Production",2527528,2606375,3240508,"Africa_Central"
"Angola","Asia_Southeast","Production",2527528,2606375,3240508,"Africa_Southern"
"Angola","America_South_tropical","Gross Production Value (current million US$)",0,5313.12,0,"Africa_Central"
"Angola","America_South_tropical","Gross Production Value (current million US$)",0,5313.12,0,"Africa_Southern"
"Angola","Africa_West","Area harvested",446826,436592,471197,"Africa_Central"
"Angola","Africa_West","Area harvested",446826,436592,471197,"Africa_Southern"
"Angola","Pacific_Region_tropical","Area harvested",0,0,0,"Africa_Central"
"Angola","Pacific_Region_tropical","Area harvested",0,0,0,"Africa_Southern"
"Angola","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Pacific_Region_tropical","Production",0,0,0,"Africa_Central"
"Angola","Pacific_Region_tropical","Production",0,0,0,"Africa_Southern"
"Angola","Europe_Eastern_north","Production",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_north","Production",0,0,0,"Africa_Southern"
"Angola","America_South_temperate","Area harvested",0,0,0,"Africa_Central"
"Angola","America_South_temperate","Area harvested",0,0,0,"Africa_Southern"
"Angola","America_South_temperate","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","America_South_temperate","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","America_South_temperate","Production",0,0,0,"Africa_Central"
"Angola","America_South_temperate","Production",0,0,0,"Africa_Southern"
"Angola","Europe_Western_north","Production",0,0,0,"Africa_Central"
"Angola","Europe_Western_north","Production",0,0,0,"Africa_Southern"
"Angola","America_Central_and_Mexico","Production",15391601,16533819,17306292,"Africa_Central"
"Angola","America_Central_and_Mexico","Production",15391601,16533819,17306292,"Africa_Southern"
"Angola","Africa_Southern","Production",73922,92910,131995,"Africa_Central"
"Angola","Africa_Southern","Production",73922,92910,131995,"Africa_Southern"
"Angola","Asia_Southeast","Area harvested",335289,340026,348675,"Africa_Central"
"Angola","Asia_Southeast","Area harvested",335289,340026,348675,"Africa_Southern"
"Angola","Asia_Southeast","Gross Production Value (current million US$)",0,376.93,0,"Africa_Central"
"Angola","Asia_Southeast","Gross Production Value (current million US$)",0,376.93,0,"Africa_Southern"
"Angola","Africa_Central","Area harvested",254620,242211,266310,"Africa_Central"
"Angola","Africa_Central","Area harvested",254620,242211,266310,"Africa_Southern"
"Angola","Africa_Central","Gross Production Value (current million US$)",0,45.94,0,"Africa_Central"
"Angola","Africa_Central","Gross Production Value (current million US$)",0,45.94,0,"Africa_Southern"
"Angola","America_South_tropical","Production",14578940,15641244,16230102,"Africa_Central"
"Angola","America_South_tropical","Production",14578940,15641244,16230102,"Africa_Southern"
"Angola","America_North","Area harvested",15021,16000,16500,"Africa_Central"
"Angola","America_North","Area harvested",15021,16000,16500,"Africa_Southern"
"Angola","Asia_South","Production",2533002,2613575,3247808,"Africa_Central"
"Angola","Asia_South","Production",2533002,2613575,3247808,"Africa_Southern"
"Angola","America_North","Production",10789,11000,11500,"Africa_Central"
"Angola","America_North","Production",10789,11000,11500,"Africa_Southern"
"Angola","Not_Specified","Gross Production Value (current million US$)",0,133.53,0,"Africa_Central"
"Angola","Not_Specified","Gross Production Value (current million US$)",0,133.53,0,"Africa_Southern"
"Angola","America_Central_and_Mexico","Area harvested",3174518,3254724,3758484,"Africa_Central"
"Angola","America_Central_and_Mexico","Area harvested",3174518,3254724,3758484,"Africa_Southern"
"Angola","America_Central_and_Mexico","Gross Production Value (current million US$)",0,5720.91,0,"Africa_Central"
"Angola","America_Central_and_Mexico","Gross Production Value (current million US$)",0,5720.91,0,"Africa_Southern"
"Angola","Asia_East","Production",48201,64507,92178,"Africa_Central"
"Angola","Asia_East","Production",48201,64507,92178,"Africa_Southern"
"Angola","Mediterranean_SouthandEast","Production",7433,8000,8000,"Africa_Central"
"Angola","Mediterranean_SouthandEast","Production",7433,8000,8000,"Africa_Southern"
"Angola","Africa_East","Gross Production Value (current million US$)",0,51.22,0,"Africa_Central"
"Angola","Africa_East","Gross Production Value (current million US$)",0,51.22,0,"Africa_Southern"
"Angola","Asia_Central","Production",24065,27631,28419,"Africa_Central"
"Angola","Asia_Central","Production",24065,27631,28419,"Africa_Southern"
"Angola","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","America_North","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","America_North","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Africa_West","Gross Production Value (current million US$)",0,58.75,0,"Africa_Central"
"Angola","Africa_West","Gross Production Value (current million US$)",0,58.75,0,"Africa_Southern"
"Angola","Asia_East","Gross Production Value (current million US$)",0,26.96,0,"Africa_Central"
"Angola","Asia_East","Gross Production Value (current million US$)",0,26.96,0,"Africa_Southern"
"Angola","Africa_Southern","Gross Production Value (current million US$)",0,27.53,0,"Africa_Central"
"Angola","Africa_Southern","Gross Production Value (current million US$)",0,27.53,0,"Africa_Southern"
"Angola","America_Caribbean","Production",5600,5400,8600,"Africa_Central"
"Angola","America_Caribbean","Production",5600,5400,8600,"Africa_Southern"
"Angola","Asia_East","Area harvested",229254,231976,245550,"Africa_Central"
"Angola","Asia_East","Area harvested",229254,231976,245550,"Africa_Southern"
"Angola","America_South_andean","Gross Production Value (current million US$)",0,771.98,0,"Africa_Central"
"Angola","America_South_andean","Gross Production Value (current million US$)",0,771.98,0,"Africa_Southern"
"Angola","Europe_Eastern_south","Production",0,0,0,"Africa_Central"
"Angola","Europe_Eastern_south","Production",0,0,0,"Africa_Southern"
"Angola","Africa_West","Production",452595,511514,548137,"Africa_Central"
"Angola","Africa_West","Production",452595,511514,548137,"Africa_Southern"
"Angola","America_South_andean","Production",1087434,1106896,1160790,"Africa_Central"
"Angola","America_South_andean","Production",1087434,1106896,1160790,"Africa_Southern"
"Angola","Africa_Central","Production",424621,470791,486911,"Africa_Central"
"Angola","Africa_Central","Production",424621,470791,486911,"Africa_Southern"
"Angola","Africa_Southern","Area harvested",356930,362635,395159,"Africa_Central"
"Angola","Africa_Southern","Area harvested",356930,362635,395159,"Africa_Southern"
"Angola","America_Caribbean","Gross Production Value (current million US$)",0,0,0,"Africa_Central"
"Angola","America_Caribbean","Gross Production Value (current million US$)",0,0,0,"Africa_Southern"
"Angola","Africa_East","Production",91378,146417,187828,"Africa_Central"
"Angola","Africa_East","Production",91378,146417,187828,"Africa_Southern"
"Angola","Mediterranean_SouthandEast","Area harvested",27033,18800,19650,"Africa_Central"
"Angola","Mediterranean_SouthandEast","Area harvested",27033,18800,19650,"Africa_Southern"
"Angola","America_Caribbean","Area harvested",2000,2000,3000,"Africa_Central"
"Angola","America_Caribbean","Area harvested",2000,2000,3000,"Africa_Southern"
"Antigua and Barbuda","Europe_Western_south","Gross Production Value (current million US$)",0.6,0.58,0.64,"America_Caribbean"
"Antigua and Barbuda","Asia_East","Gross Production Value (current million US$)",2.72,2.68,3.03,"America_Caribbean"
"Antigua and Barbuda","Pacific_Region_tropical","Area harvested",103,105,90,"America_Caribbean"
"Antigua and Barbuda","America_South_temperate","Production",0,0,0,"America_Caribbean"
"Antigua and Barbuda","Asia_West","Production",1205,1198,1533,"America_Caribbean"
"Antigua and Barbuda","Europe_Eastern_south","Gross Production Value (current million US$)",0.6,0.58,0.64,"America_Caribbean"
"Antigua and Barbuda","Asia_South","Production",3632,3220,3389,"America_Caribbean"
"Antigua and Barbuda","America_South_tropical","Gross Production Value (current million US$)",2.34,2.33,2.32,"America_Caribbean"
"Antigua and Barbuda","America_South_temperate","Gross Production Value (current million US$)",0,0,0,"America_Caribbean"
"Antigua and Barbuda","Asia_South","Gross Production Value (current million US$)",3.09,3.15,3.5,"America_Caribbean"
"Antigua and Barbuda","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,"America_Caribbean"
"Antigua and Barbuda","America_South_tropical","Area harvested",1222,1251,1187,"America_Caribbean"
"Antigua and Barbuda","Asia_Southeast","Production",3288,2837,2985,"America_Caribbean"
"Antigua and Barbuda","Asia_East","Area harvested",294,288,276,"America_Caribbean"
"Antigua and Barbuda","America_Caribbean","Area harvested",722,720,719,"America_Caribbean"
"Antigua and Barbuda","America_North","Area harvested",39,33,30,"America_Caribbean"
"Antigua and Barbuda","Pacific_Region_tropical","Production",746,738,975,"America_Caribbean"
"Antigua and Barbuda","America_South_tropical","Production",3152,2705,2612,"America_Caribbean"
"Antigua and Barbuda","Africa_Central","Production",0,0,0,"America_Caribbean"
"Antigua and Barbuda","America_Central_and_Mexico","Area harvested",1219,1242,1190,"America_Caribbean"
"Antigua and Barbuda","America_Central_and_Mexico","Gross Production Value (current million US$)",1.7,1.62,1.57,"America_Caribbean"
"Antigua and Barbuda","America_South_temperate","Area harvested",0,0,0,"America_Caribbean"
