"","N
America","C
America","Caribbean","Andes","Trop. S
America","Temp. S
America","W
Africa","C
Africa","E
Africa","S
Africa","IOI","NW
Europe","SW
Europe","NE
Europe","SE
Europe","SE
Mediterranean","W
Asia","C
Asia","S
Asia","E
Asia","SE
Asia","Pacific","ANZ"
"N
America",41.6182366385798,7.1453088380488,9.23588759000268,25.1238148142878,29.3984380828438,225.350396648482,0.710132093346868,6.69813315154671,17.8090757919011,69.0542728139936,9.02137908819493,151.618139688599,199.424874204357,256.393297013814,134.423583697052,90.019149725672,88.1826355951397,139.667167197222,14.2117670722571,10.6663949370297,3.87425114625581,51.6846709244194,85.2380047231279
"C
America",223.339936344422,1077.09844863446,428.541370654136,464.825776687528,826.87044450842,131.545615864625,698.500287172811,1020.4476262866,654.980931327229,1428.43454617321,523.035643945141,138.13129678996,103.416840303407,84.04559768131,184.079009361224,317.555538651541,268.320298324142,179.40279125073,159.858118874811,205.004814333904,362.415064305676,336.348836483976,229.871723023504
"Caribbean",22.6208906322074,13.1247813758175,19.4072921752973,18.7804355575204,37.7125469115013,2.98383303633451,34.0328250576516,45.0024036484815,85.2757715978003,16.5004316022337,15.318949352096,1.47854014730563,2.42391902937618,1.70158236212907,14.1980597848574,20.6761956144518,33.5796720589698,94.3224782057295,23.8590647840613,14.3880673850545,12.4612886793367,152.438159158258,52.9862690543616
"Andes",135.887434325184,123.328430117551,111.084425453482,133.458785825988,238.062193619702,73.4560518439802,20.0343039114201,112.824876734078,94.1759949109682,151.639888383108,39.7494035186631,145.92445015004,108.579555404921,217.894409763617,87.4997506244532,107.834802580274,82.5664719641387,151.979240524459,77.1732427613079,90.2131315644112,24.2992386941517,39.4512487409027,99.931472831183
"Trop. S
America",109.006728902528,114.902010864715,250.261035487765,256.675992596615,388.624986546848,35.9418530458621,821.576255215594,805.342651762289,299.242272034779,609.35190163538,370.979617864623,105.690515870712,57.2078867219513,42.9282504432918,62.1866935153878,68.4716189677992,162.330154625674,116.763458406348,117.744564477412,185.508643677432,247.078611121422,406.001985916908,211.085298936717
"Temp. S
America",0.0329012580650393,0,0.0155819594886865,0.242011293696158,1.42749370725327,4.79216572643155,0.146015142762884,0.00353176547444063,0.449448388544007,0.417284837834322,0.0731509500501168,0.541954624954768,0,0.755708536430948,0.63351010931642,1.18684783011674,1.6413796058232,1.18613194380992,0.87820204647978,0.971807827027366,0.398775683102776,0.457127010960555,0.945817222119929
"W
Africa",100.712524569897,197.584860008273,632.405145552007,499.083286454431,756.263739448364,84.4076744273398,1278.51926305286,462.268906997723,458.808091636124,326.376740103899,1048.91745359419,109.079795089811,105.026754623644,61.545889252112,72.8016254320628,234.958466980305,375.737131820657,59.2451180272083,1056.44849723354,860.145234105723,1351.3168489584,540.807680044273,230.220942119521
"C
Africa",100.712524569897,197.084958403833,586.366752117317,492.262667085851,747.757666110103,84.4076744273398,831.458130772797,397.460210861165,402.48075250408,305.164731173339,1048.91745359419,108.730860414155,105.007099357069,55.5175413674992,72.8016254320628,234.75600100578,370.615159465166,58.6339096521061,993.146540059398,856.811621527863,1350.83026489539,494.32515168508,230.220942119521
"E
Africa",71.5330569109227,38.5377432256774,56.2930181723126,43.3581760823036,70.3812681219946,13.802698465236,549.217948109165,186.922431555743,389.144283654204,114.318979752307,22.547007505045,50.1839721294912,252.080368876095,29.9607748202722,93.1935841414386,142.336408405153,137.102696073134,100.579358676246,214.373692873531,37.6020484339668,28.1391273858015,59.4458756319361,125.591187600976
"S
Africa",34.9277676826503,26.7947702861416,45.2946910610858,26.0060645333396,43.7586687525508,7.78353914347753,540.577015404647,169.611193493987,351.608209051372,105.260226264395,10.6707099186533,3.60238611047183,18.7152134389204,6.55819704726993,27.8802617078923,77.582474698686,96.1196799612604,94.5100301659449,194.534431567092,23.7308730774783,17.6302634190865,25.3242027812855,65.9510290232602
"IOI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NW
Europe",339.784356346437,412.134964418921,381.140006834569,307.536408884464,537.264795734405,368.123826475515,96.4714048889225,110.950849353853,129.479573769201,205.457924155513,91.5629246541918,411.375852690926,256.397704031392,414.121425191409,174.757218986389,275.505342269906,291.466094208896,190.659472144365,207.98480480637,95.961864061028,185.760285543863,235.924186505916,425.205340407108
"SW
Europe",425.152007756198,440.08171802885,385.843227296604,326.374478779386,552.704426147811,372.074977267207,97.5141870278765,114.067122702763,142.942614859026,207.48999758227,100.623605880325,553.130474557027,506.067365257204,464.396432524347,231.222162427034,332.980206661624,340.458781458236,195.384538037448,266.35718461388,152.227596094743,188.055894804561,267.452881069454,657.226445555789
"NE
Europe",339.784356346437,412.134964418921,381.140006834569,307.536408884464,537.264795734405,368.123826475515,96.4714048889225,110.950849353853,129.479573769201,205.457924155513,91.5629246541918,411.375852690926,256.397704031392,414.121425191409,174.757218986389,275.505342269906,291.466094208896,190.659472144365,207.98480480637,95.961864061028,185.760285543863,235.924186505916,425.205340407108
